dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 15:58:11.225584, 
 ,1, ,2023-05-17 15:58:11.388516
2, ,2023-05-17 15:58:16.031756, 
 ,2, ,2023-05-17 15:58:16.294596
3, ,2023-05-17 15:58:18.545236, 
 ,3, ,2023-05-17 15:58:18.828629
4, ,2023-05-17 15:58:20.998175, 
 ,4, ,2023-05-17 15:58:21.281855
5, ,2023-05-17 15:58:22.174044, 
 ,5, ,2023-05-17 15:58:22.356556
6, ,2023-05-17 15:58:23.895943, 
 ,6, ,2023-05-17 15:58:24.200251
7, ,2023-05-17 15:58:26.024212, 
 ,7, ,2023-05-17 15:58:26.307880
8, ,2023-05-17 15:58:27.423211, 
 ,8, ,2023-05-17 15:58:27.666347
9, ,2023-05-17 15:58:29.672151, 
 ,9, ,2023-05-17 15:58:29.894423
10, ,2023-05-17 15:58:30.480674, 
 ,10, ,2023-05-17 15:58:30.680422
11, ,2023-05-17 15:58:31.824023, 
 ,11, ,2023-05-17 15:58:32.329706
