latency,RSSI,TIMESTAMP,Drop?
315,-103,0.0,0
321,-92,0.24317599999631057,0
315,-95,0.4462089999942691,0
317,-101,0.6984669999947073,0
298,-104,0.9272669999991194,0
226,-101,1.1525039999978617,1
309,-94,1.3738249999951222,1
321,-94,1.5863939999981085,0
313,-102,1.8282299999991665,0
308,-103,2.0402609999946435,0
220,-101,2.283049999998184,1
311,-99,2.564155000000028,0
337,-100,2.796984999993583,0
330,-102,3.0208089999941876,0
330,-104,3.2535709999938263,1
225,-101,3.5033039999980247,1
341,-93,3.733537999993132,1
341,-98,3.9392969999971683,0
336,-103,4.1413309999989,0
328,-106,4.397388999997929,1
232,-97,4.657304999993357,1
348,-92,4.88012599999638,1
346,-98,5.140269999996235,0
346,-104,5.324332999996841,0
346,-105,5.554505999993125,1
253,-98,5.798757999997179,1
346,-93,6.032099999996717,1
346,-101,6.2618079999956535,0
345,-102,6.476654999998573,0
345,-103,6.678342999999586,1
222,-99,6.918303999998898,1
345,-92,7.143761999999697,0
345,-97,7.3841969999994035,0
341,-103,7.598805999994511,0
341,-103,7.841075999996974,1
285,-97,8.093268999997235,1
348,-92,8.343573999998625,0
340,-99,8.578250999999,0
304,-103,8.801671999994142,0
304,-102,9.022519999998622,1
330,-99,9.257423999995808,1
348,-94,9.551297999998496,0
345,-101,9.794637999999395,0
320,-102,9.986292999994475,1
320,-101,10.218458999996074,1
340,-96,10.451403999999457,0
349,-96,10.663337999998475,0
345,-100,10.905920999997761,0
344,-104,11.117990999999165,0
41,-102,11.373650999994425,1
332,-95,11.600975999994262,0
333,-95,11.823221999999078,0
334,-101,12.063962999993237,0
267,-104,12.278370999993058,1
267,-101,12.540789999999106,1
341,-96,12.783588999998756,0
350,-95,13.01710599999933,0
350,-101,13.247414999998,0
337,-101,13.471912999993947,1
241,-98,13.734593999994104,1
348,-94,13.974832999992941,0
348,-97,14.207978999998886,0
338,-103,14.4451809999955,0
312,-105,14.694501999998465,1
290,-97,14.935157999992953,1
348,-92,15.14968499999668,0
349,-100,15.383114999996906,0
315,-103,15.60512299999391,0
315,-103,15.827269999994314,1
265,-97,16.049652999994578,1
349,-94,16.271709999993618,0
349,-99,16.504622999993444,0
349,-102,16.736702999995032,0
349,-104,17.008552999999665,0
67,-95,17.281309999998484,0
140,-96,17.595104999993055,1
124,-103,17.827526999994006,1
124,-105,18.099990999995498,1
277,-100,18.342941999995674,0
349,-92,18.575828999993973,0
346,-100,18.81836199999816,0
339,-103,19.054398999993282,0
339,-103,19.271317999999155,1
244,-97,19.523418999997375,1
316,-93,19.753820999998425,0
315,-100,19.968144999998913,0
292,-103,20.18782299999293,0
292,-101,20.40586899999471,1
280,-95,20.665903999994043,1
349,-95,20.8960619999998,0
349,-100,21.1175729999959,0
347,-101,21.38238199999614,1
347,-101,21.616312999998627,1
347,-97,21.85913299999811,1
349,-96,22.152493999994476,0
344,-104,22.374380999994173,0
344,-104,22.576667999994243,0
344,-102,22.848015999996278,1
351,-92,23.080458999997063,0
351,-97,23.28347699999722,0
346,-102,23.505561999998463,0
343,-104,23.727266999994754,0
239,-102,24.018261999997776,1
352,-93,24.262805999998818,0
352,-98,24.474826999998186,0
352,-103,24.71691799999826,0
352,-103,24.949408999993466,1
260,-96,25.18192999999883,1
350,-95,25.431610999999975,0
345,-99,25.65665999999328,0
333,-103,25.86878999999317,0
333,-103,26.099924999994982,1
283,-97,26.343489999999292,1
342,-92,26.585963999998057,0
335,-100,26.806105999996362,0
321,-103,27.021600000000035,0
321,-103,27.244051999994554,1
234,-97,27.4866320000001,1
348,-92,27.698412999998254,0
348,-99,27.928632999995898,0
333,-104,28.153087999999116,0
333,-102,28.405584999993152,1
342,-96,28.666695999992953,1
350,-94,28.95169299999543,0
345,-99,29.193551999997,0
327,-104,29.456139999994775,1
262,-99,29.737646999994467,1
348,-95,30.000041999999667,0
349,-99,30.283612999999605,0
345,-104,30.51619699999719,1
345,-103,30.73834799999895,1
349,-96,30.987036999998963,0
350,-94,31.23368799999298,0
348,-102,31.454133999999613,0
325,-104,31.697474999993574,1
325,-100,31.911286999995355,1
291,-97,32.14209299999493,0
348,-99,32.38726499999757,0
324,-102,32.62007699999958,0
319,-102,32.841982999998436,0
220,-102,33.07209799999691,1
286,-100,33.28629799999908,0
346,-97,33.53665999999794,0
329,-103,33.759149999998044,0
309,-105,33.98124999999709,1
202,-100,34.22388199999841,1
332,-91,34.47223299999314,0
330,-97,34.72030899999663,0
305,-103,34.951725999999326,0
305,-102,35.17083299999649,1
171,-98,35.41572199999791,1
300,-92,35.670479999993404,0
300,-100,35.92116199999873,0
265,-103,36.15341799999442,1
265,-105,36.39135899999383,1
230,-97,36.6383679999999,1
316,-91,36.88079699999798,0
313,-101,37.125708999999915,0
313,-103,37.366472999994585,0
313,-100,37.60843099999329,1
349,-97,37.863814999996976,0
348,-97,38.10648699999729,0
331,-101,38.348530999996,0
323,-103,38.57062799999403,1
299,-100,38.85689699999784,1
351,-91,39.10570199999347,0
349,-98,39.34413199999835,0
338,-103,39.56075199999759,0
338,-102,39.77070999999705,1
223,-98,40.005043999997724,0
329,-93,40.2552829999986,0
326,-99,40.50041499999497,0
323,-102,40.72264499999437,0
323,-104,40.95489299999463,1
240,-97,41.18670199999906,1
329,-97,41.437465999995766,0
319,-103,41.66212199999427,0
327,-104,41.884391999999934,1
327,-102,42.11679199999344,1
293,-95,42.38050499999372,0
347,-94,42.61092699999426,0
342,-103,42.83275899999717,0
316,-103,43.07526999999391,0
316,-100,43.31733299999905,1
343,-99,43.55177299999923,1
350,-99,43.78445799999463,0
340,-102,44.02666199999658,0
341,-104,44.26909899999737,0
220,-97,44.541292999994766,1
339,-93,44.75599599999987,0
341,-98,45.00692399999389,0
326,-104,45.22132299999794,0
326,-104,45.45335099999647,1
242,-98,45.71560899999895,1
348,-94,45.951320999993186,0
346,-102,46.19259699999384,0
343,-105,46.433223,0
343,-103,46.68686099999468,1
347,-96,46.94031199999881,1
345,-96,47.22359599999618,0
335,-101,47.44794899999397,0
345,-102,47.670130999998946,0
225,-99,47.91038699999626,1
348,-93,48.165180999996664,0
346,-101,48.3873689999964,0
327,-104,48.61833199999819,0
327,-103,48.85602599999402,1
267,-100,49.09431399999448,1
351,-95,49.32718199999363,0
351,-98,49.55964399999357,0
350,-103,49.77062999999907,0
350,-104,49.98300099999324,1
220,-100,50.22703299999557,1
338,-91,50.45008399999642,0
337,-98,50.69234999999753,0
330,-103,50.944464999993215,0
330,-104,51.18482799999765,1
288,-98,51.40680799999973,1
351,-91,51.641571999993175,0
352,-101,51.864527999998245,0
329,-102,52.086365999995905,0
329,-103,52.319447999994736,1
307,-98,52.57262300000002,1
350,-95,52.815538999995624,0
349,-99,53.057419999997364,0
336,-103,53.26975799999491,0
336,-104,53.49090499999875,1
209,-99,53.71384299999772,1
300,-92,53.928406999999424,0
298,-98,54.181431999997585,0
270,-102,54.40165399999387,1
270,-104,54.60558999999921,1
324,-98,54.84609799999453,1
335,-95,55.081302999999025,0
337,-98,55.302703999994264,0
317,-103,55.53321899999719,0
317,-104,55.75536799999827,1
296,-97,55.98945499999536,1
349,-94,56.211529000000155,1
349,-99,56.43365699999413,0
347,-104,56.66591399999743,0
347,-104,56.883804999997665,1
281,-97,57.15178399999422,1
349,-93,57.38423299999704,0
349,-99,57.61649299999408,0
281,-104,57.866919999993115,0
281,-101,58.12153599999874,1
350,-94,58.38415099999838,0
348,-97,58.64661099999648,0
340,-101,58.9074249999976,0
340,-103,59.130324999998265,1
258,-99,59.3669779999982,1
349,-92,59.622715999998036,0
343,-99,59.857648999997764,0
349,-102,60.10861699999805,0
