latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
386,-81,765,-107374182,21,2023-04-05 17:00:17.208426
386,-84,683,-107374182,22,2023-04-05 17:00:17.481883
385,-82,646,-107374182,23,2023-04-05 17:00:17.713605
384,-82,610,-107374182,23,2023-04-05 17:00:17.949067
383,-84,576,-107374182,24,2023-04-05 17:00:18.192498
382,-90,545,-107374182,25,2023-04-05 17:00:18.415234
382,-90,515,-107374182,26,2023-04-05 17:00:18.658822
381,-87,487,-107374182,26,2023-04-05 17:00:18.881776
382,-87,462,-107374182,27,2023-04-05 17:00:19.124891
381,-86,439,-107374182,28,2023-04-05 17:00:19.368098
381,-89,416,-107374182,28,2023-04-05 17:00:19.601463
379,-90,394,-107374182,29,2023-04-05 17:00:19.835755
380,-90,374,-107374182,30,2023-04-05 17:00:20.078300
378,-91,354,-107374182,30,2023-04-05 17:00:20.311513
377,-92,336,-107374182,31,2023-04-05 17:00:20.575038
377,-91,319,-107374182,32,2023-04-05 17:00:20.808258
375,-92,303,-107374182,32,2023-04-05 17:00:21.041188
376,-92,288,-107374182,33,2023-04-05 17:00:21.285028
375,-92,274,-107374182,34,2023-04-05 17:00:21.549059
375,-93,257,-107374182,34,2023-04-05 17:00:21.801158
373,-95,245,-107374182,35,2023-04-05 17:00:22.044046
375,-97,234,-107374182,36,2023-04-05 17:00:22.285878
372,-97,223,-107374182,37,2023-04-05 17:00:22.531228
362,-98,215,-107374182,37,2023-04-05 17:00:22.776427
356,-99,207,-107374182,38,2023-04-05 17:00:23.038420
277,-102,247,-107374182,39,2023-04-05 17:00:23.253603
277,-103,883,-107374182,39,2023-04-05 17:00:23.476495
277,-103,1951,-107374182,40,2023-04-05 17:00:23.699661
277,-104,2363,-107374182,41,2023-04-05 17:00:23.922801
277,-106,2259,-107374182,41,2023-04-05 17:00:24.146179
277,-106,2127,-107374182,42,2023-04-05 17:00:24.369329
277,-106,2001,-107374182,43,2023-04-05 17:00:24.613463
277,-102,1884,-107374182,43,2023-04-05 17:00:24.857643
277,-104,1773,-107374182,44,2023-04-05 17:00:25.100867
277,-103,1669,-107374182,45,2023-04-05 17:00:25.344732
277,-103,1571,-107374182,45,2023-04-05 17:00:25.577734
277,-105,1478,-107374182,45,2023-04-05 17:00:25.790787
277,-104,1391,-107374182,45,2023-04-05 17:00:26.013026
277,-104,1309,-107374182,44,2023-04-05 17:00:26.256354
277,-103,1232,-107374182,43,2023-04-05 17:00:26.479040
277,-104,1160,-107374182,43,2023-04-05 17:00:26.702374
277,-102,1092,-107374182,42,2023-04-05 17:00:26.932864
277,-103,1027,-107374182,41,2023-04-05 17:00:27.178245
102,-101,1232,-107374182,41,2023-04-05 17:00:27.401089
102,-102,1443,-107374182,40,2023-04-05 17:00:27.613963
172,-101,1757,-107374182,39,2023-04-05 17:00:27.836927
242,-104,2002,-107374182,39,2023-04-05 17:00:28.068584
182,-100,2374,-107374182,38,2023-04-05 17:00:28.303424
222,-100,2586,-107374182,37,2023-04-05 17:00:28.526589
69,-98,2668,-107374182,37,2023-04-05 17:00:28.779561
307,-98,2737,-107374182,36,2023-04-05 17:00:29.012873
296,-99,2978,-107374182,35,2023-04-05 17:00:29.256214
309,-95,3075,-107374182,35,2023-04-05 17:00:29.530082
309,-97,2903,-107374182,34,2023-04-05 17:00:29.751168
297,-94,2741,-107374182,33,2023-04-05 17:00:29.986706
306,-96,2587,-107374182,33,2023-04-05 17:00:30.238056
308,-93,2441,-107374182,32,2023-04-05 17:00:30.482851
308,-95,2303,-107374182,31,2023-04-05 17:00:30.716118
309,-94,2170,-107374182,30,2023-04-05 17:00:30.938488
301,-92,2045,-107374182,30,2023-04-05 17:00:31.181141
307,-89,1927,-107374182,29,2023-04-05 17:00:31.424623
309,-93,1816,-107374182,28,2023-04-05 17:00:31.668222
306,-93,1711,-107374182,28,2023-04-05 17:00:31.911682
309,-89,1613,-107374182,27,2023-04-05 17:00:32.155834
307,-89,1491,-107374182,26,2023-04-05 17:00:32.427582
308,-87,1406,-107374182,26,2023-04-05 17:00:32.662887
309,-86,1326,-107374182,25,2023-04-05 17:00:32.936143
307,-85,1250,-107374182,24,2023-04-05 17:00:33.169277
309,-85,1179,-107374182,23,2023-04-05 17:00:33.420279
307,-84,1113,-107374182,23,2023-04-05 17:00:33.655340
308,-83,1050,-107374182,22,2023-04-05 17:00:33.898155
305,-81,990,-107374182,21,2023-04-05 17:00:34.150062
300,-80,936,-107374182,21,2023-04-05 17:00:34.385210
305,-81,885,-107374182,20,2023-04-05 17:00:34.638544
305,-80,837,-107374182,20,2023-04-05 17:00:34.871402
306,-80,791,-107374182,20,2023-04-05 17:00:35.114865
307,-81,748,-107374182,21,2023-04-05 17:00:35.368165
305,-83,706,-107374182,22,2023-04-05 17:00:35.621679
304,-83,667,-107374182,23,2023-04-05 17:00:35.872954
304,-83,632,-107374182,23,2023-04-05 17:00:36.107849
303,-84,597,-107374182,24,2023-04-05 17:00:36.371100
301,-85,565,-107374182,25,2023-04-05 17:00:36.620680
304,-85,534,-107374182,25,2023-04-05 17:00:36.858840
303,-86,505,-107374182,26,2023-04-05 17:00:37.110879
300,-87,478,-107374182,27,2023-04-05 17:00:37.354023
296,-87,453,-107374182,27,2023-04-05 17:00:37.586905
302,-88,428,-107374182,28,2023-04-05 17:00:37.810153
301,-89,406,-107374182,29,2023-04-05 17:00:38.061505
302,-90,385,-107374182,30,2023-04-05 17:00:38.304961
