latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
378,-104,2353,-107374182,46,2023-04-13 14:47:46.966772
311,-105,3673,-107374182,48,2023-04-13 14:47:47.240853
311,-104,4484,-107374182,52,2023-04-13 14:47:47.462179
311,-104,4431,-107374182,54,2023-04-13 14:47:47.690602
311,-104,4171,-107374182,56,2023-04-13 14:47:47.943077
311,-104,3926,-107374182,52,2023-04-13 14:47:48.195226
311,-104,3695,-107374182,50,2023-04-13 14:47:48.444687
311,-104,3478,-107374182,46,2023-04-13 14:47:48.695144
311,-104,3273,-107374182,44,2023-04-13 14:47:48.911803
311,-103,3081,-107374182,40,2023-04-13 14:47:49.128419
136,-99,3024,-107374182,38,2023-04-13 14:47:49.364008
428,-95,3491,-107374182,34,2023-04-13 14:47:49.631405
444,-92,4728,-107374182,30,2023-04-13 14:47:49.878586
419,-92,5131,-107374182,26,2023-04-13 14:47:50.147972
443,-88,4786,-107374182,22,2023-04-13 14:47:50.434745
449,-84,4518,-107374182,20,2023-04-13 14:47:50.681238
441,-86,4267,-107374182,22,2023-04-13 14:47:50.931465
454,-88,4032,-107374182,24,2023-04-13 14:47:51.161828
456,-92,3809,-107374182,28,2023-04-13 14:47:51.392762
455,-90,3600,-107374182,32,2023-04-13 14:47:51.639088
448,-93,3334,-107374182,34,2023-04-13 14:47:51.916967
450,-96,3144,-107374182,38,2023-04-13 14:47:52.214756
427,-98,2913,-107374182,42,2023-04-13 14:47:52.468514
386,-102,2878,-107374182,46,2023-04-13 14:47:52.743790
386,-104,3595,-107374182,50,2023-04-13 14:47:53.002017
386,-104,4796,-107374182,52,2023-04-13 14:47:53.231962
386,-104,5155,-107374182,56,2023-04-13 14:47:53.516920
386,-104,4764,-107374182,54,2023-04-13 14:47:53.781628
386,-104,4484,-107374182,52,2023-04-13 14:47:54.035480
386,-104,4221,-107374182,48,2023-04-13 14:47:54.282582
386,-105,3972,-107374182,44,2023-04-13 14:47:54.554042
220,-102,3832,-107374182,40,2023-04-13 14:47:54.847559
161,-96,4001,-107374182,36,2023-04-13 14:47:55.150304
384,-95,4643,-107374182,32,2023-04-13 14:47:55.471169
389,-89,5037,-107374182,28,2023-04-13 14:47:55.758501
388,-86,4705,-107374182,24,2023-04-13 14:47:56.034951
388,-84,4433,-107374182,20,2023-04-13 14:47:56.319352
387,-81,4093,-107374182,22,2023-04-13 14:47:56.614765
386,-83,3779,-107374182,26,2023-04-13 14:47:56.896719
388,-89,3559,-107374182,28,2023-04-13 14:47:57.165193
386,-90,3289,-107374182,32,2023-04-13 14:47:57.456761
388,-98,3044,-107374182,36,2023-04-13 14:47:57.735277
388,-100,2879,-107374182,40,2023-04-13 14:47:58.038138
209,-101,2845,-107374182,44,2023-04-13 14:47:58.296292
190,-103,3267,-107374182,48,2023-04-13 14:47:58.564114
190,-103,3881,-107374182,52,2023-04-13 14:47:58.848864
190,-103,3839,-107374182,54,2023-04-13 14:47:59.124651
190,-103,3542,-107374182,56,2023-04-13 14:47:59.417899
190,-103,3334,-107374182,52,2023-04-13 14:47:59.666647
190,-103,3138,-107374182,48,2023-04-13 14:47:59.932288
190,-103,2894,-107374182,44,2023-04-13 14:48:00.198256
190,-101,2724,-107374182,42,2023-04-13 14:48:00.482580
237,-95,2879,-107374182,38,2023-04-13 14:48:00.764329
229,-92,4539,-107374182,34,2023-04-13 14:48:01.048917
231,-89,5165,-107374182,30,2023-04-13 14:48:01.336925
217,-84,5061,-107374182,26,2023-04-13 14:48:01.648916
220,-80,4676,-107374182,22,2023-04-13 14:48:01.969271
231,-78,4320,-107374182,20,2023-04-13 14:48:02.265524
228,-84,3994,-107374182,24,2023-04-13 14:48:02.548803
229,-87,3766,-107374182,28,2023-04-13 14:48:02.797802
229,-90,3480,-107374182,32,2023-04-13 14:48:03.098754
230,-91,3280,-107374182,36,2023-04-13 14:48:03.350390
225,-95,3029,-107374182,38,2023-04-13 14:48:03.649308
224,-99,2800,-107374182,42,2023-04-13 14:48:03.931458
213,-102,2717,-107374182,46,2023-04-13 14:48:04.195659
213,-105,2997,-107374182,50,2023-04-13 14:48:04.445957
213,-105,3168,-107374182,54,2023-04-13 14:48:04.717309
213,-105,2939,-107374182,56,2023-04-13 14:48:04.982966
213,-105,2766,-107374182,54,2023-04-13 14:48:05.234648
213,-105,2603,-107374182,50,2023-04-13 14:48:05.519504
213,-105,2401,-107374182,46,2023-04-13 14:48:05.783067
213,-102,2260,-107374182,44,2023-04-13 14:48:06.048593
187,-98,2281,-107374182,40,2023-04-13 14:48:06.317216
512,-95,3518,-107374182,36,2023-04-13 14:48:06.605267
513,-90,5586,-107374182,32,2023-04-13 14:48:06.870693
513,-88,5611,-107374182,28,2023-04-13 14:48:07.148960
513,-85,5193,-107374182,24,2023-04-13 14:48:07.414480
512,-81,4898,-107374182,22,2023-04-13 14:48:07.698639
511,-79,4529,-107374182,20,2023-04-13 14:48:07.982464
501,-81,4266,-107374182,24,2023-04-13 14:48:08.248050
510,-87,3938,-107374182,28,2023-04-13 14:48:08.505294
510,-90,3710,-107374182,32,2023-04-13 14:48:08.799610
504,-96,3428,-107374182,36,2023-04-13 14:48:09.095557
509,-99,3172,-107374182,38,2023-04-13 14:48:09.347548
509,-101,3038,-107374182,42,2023-04-13 14:48:09.602759
499,-102,2931,-107374182,46,2023-04-13 14:48:09.848721
499,-103,3311,-107374182,50,2023-04-13 14:48:10.129716
499,-103,5199,-107374182,52,2023-04-13 14:48:10.403105
499,-103,5992,-107374182,56,2023-04-13 14:48:10.717069
499,-103,5653,-107374182,54,2023-04-13 14:48:10.965002
499,-103,5215,-107374182,50,2023-04-13 14:48:11.214357
499,-103,4908,-107374182,48,2023-04-13 14:48:11.452294
499,-101,4619,-107374182,44,2023-04-13 14:48:11.732124
208,-99,4448,-107374182,40,2023-04-13 14:48:12.034984
512,-94,5548,-107374182,36,2023-04-13 14:48:12.284854
220,-90,7635,-107374182,32,2023-04-13 14:48:12.578941
221,-87,8236,-107374182,28,2023-04-13 14:48:12.882010
219,-83,7725,-107374182,24,2023-04-13 14:48:13.214905
219,-81,7135,-107374182,20,2023-04-13 14:48:13.483429
221,-79,6722,-107374182,22,2023-04-13 14:48:13.748607
220,-82,6207,-107374182,26,2023-04-13 14:48:14.029800
220,-85,5730,-107374182,28,2023-04-13 14:48:14.312728
204,-90,5397,-107374182,32,2023-04-13 14:48:14.582455
221,-93,5087,-107374182,36,2023-04-13 14:48:14.833441
220,-95,4795,-107374182,40,2023-04-13 14:48:15.090330
214,-99,4519,-107374182,42,2023-04-13 14:48:15.331408
94,-103,4256,-107374182,46,2023-04-13 14:48:15.602287
94,-104,4397,-107374182,50,2023-04-13 14:48:15.856421
94,-104,4474,-107374182,54,2023-04-13 14:48:16.133435
94,-104,4228,-107374182,56,2023-04-13 14:48:16.396831
94,-104,3979,-107374182,54,2023-04-13 14:48:16.656191
94,-104,3670,-107374182,50,2023-04-13 14:48:16.913603
94,-104,3454,-107374182,46,2023-04-13 14:48:17.202276
94,-105,3186,-107374182,42,2023-04-13 14:48:17.540181
212,-98,3128,-107374182,38,2023-04-13 14:48:17.846921
502,-96,4411,-107374182,34,2023-04-13 14:48:18.119347
506,-91,5512,-107374182,32,2023-04-13 14:48:18.364221
506,-87,5715,-107374182,28,2023-04-13 14:48:18.646705
502,-83,5388,-107374182,24,2023-04-13 14:48:18.919669
505,-80,5076,-107374182,20,2023-04-13 14:48:19.164619
503,-80,4781,-107374182,20,2023-04-13 14:48:19.420274
506,-82,4413,-107374182,24,2023-04-13 14:48:19.698694
504,-85,4156,-107374182,28,2023-04-13 14:48:19.967682
506,-89,3836,-107374182,32,2023-04-13 14:48:20.249117
500,-92,3613,-107374182,36,2023-04-13 14:48:20.515371
504,-96,3336,-107374182,40,2023-04-13 14:48:20.781201
493,-101,3142,-107374182,42,2023-04-13 14:48:21.046026
473,-105,2944,-107374182,46,2023-04-13 14:48:21.320766
473,-104,3385,-107374182,50,2023-04-13 14:48:21.580169
473,-104,4888,-107374182,54,2023-04-13 14:48:21.845274
473,-104,5550,-107374182,56,2023-04-13 14:48:22.131210
473,-104,5260,-107374182,54,2023-04-13 14:48:22.397540
473,-104,4852,-107374182,50,2023-04-13 14:48:22.650715
473,-104,4567,-107374182,46,2023-04-13 14:48:22.899653
473,-102,4298,-107374182,44,2023-04-13 14:48:23.165361
144,-97,4255,-107374182,40,2023-04-13 14:48:23.451589
456,-99,5145,-107374182,36,2023-04-13 14:48:23.736328
450,-94,6422,-107374182,32,2023-04-13 14:48:23.997710
456,-90,6389,-107374182,28,2023-04-13 14:48:24.279190
452,-89,5907,-107374182,24,2023-04-13 14:48:24.545845
455,-84,5567,-107374182,22,2023-04-13 14:48:24.831338
456,-82,5140,-107374182,20,2023-04-13 14:48:25.134280
444,-83,4744,-107374182,24,2023-04-13 14:48:25.419473
455,-89,4380,-107374182,28,2023-04-13 14:48:25.717872
455,-90,4127,-107374182,32,2023-04-13 14:48:25.980280
453,-92,3888,-107374182,36,2023-04-13 14:48:26.240315
444,-95,3595,-107374182,40,2023-04-13 14:48:26.516659
433,-100,3389,-107374182,42,2023-04-13 14:48:26.781800
364,-103,3231,-107374182,46,2023-04-13 14:48:27.029993
364,-103,3584,-107374182,50,2023-04-13 14:48:27.268350
364,-103,4842,-107374182,52,2023-04-13 14:48:27.531147
364,-103,5252,-107374182,56,2023-04-13 14:48:27.795766
364,-103,4958,-107374182,54,2023-04-13 14:48:28.088739
364,-103,4573,-107374182,50,2023-04-13 14:48:28.352830
364,-104,4304,-107374182,46,2023-04-13 14:48:28.613823
364,-103,3970,-107374182,44,2023-04-13 14:48:28.886376
229,-97,3932,-107374182,38,2023-04-13 14:48:29.204520
