latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
1,-92,1,-107374182,30,2023-04-27 11:22:40.273478
1,-94,1,-107374182,33,2023-04-27 11:22:40.564987
1,-95,1,-107374182,36,2023-04-27 11:22:40.783697
1,-97,1,-107374182,36,2023-04-27 11:22:40.983492
1,-99,1,-107374182,36,2023-04-27 11:22:41.209434
1,-101,1,-107374182,39,2023-04-27 11:22:41.415499
1,-102,1,-107374182,39,2023-04-27 11:22:41.618089
1,-103,1,-107374182,42,2023-04-27 11:22:41.837135
1,-103,1,-107374182,42,2023-04-27 11:22:42.131816
1,-103,1,-107374182,45,2023-04-27 11:22:42.342714
1,-102,1,-107374182,45,2023-04-27 11:22:42.550819
1,-104,1,-107374182,45,2023-04-27 11:22:42.727449
1,-104,1,-107374182,48,2023-04-27 11:22:43.020760
1,-104,1,-107374182,48,2023-04-27 11:22:43.242118
1,-104,1,-107374182,51,2023-04-27 11:22:43.558364
1,-104,1,-107374182,54,2023-04-27 11:22:43.864595
1,-104,1,-107374182,54,2023-04-27 11:22:44.092981
1,-104,1,-107374182,54,2023-04-27 11:22:44.284952
1,-104,1,-107374182,54,2023-04-27 11:22:44.503152
1,-104,1,-107374182,51,2023-04-27 11:22:44.785220
1,-104,1,-107374182,51,2023-04-27 11:22:45.034126
1,-104,1,-107374182,51,2023-04-27 11:22:45.274256
1,-104,1,-107374182,48,2023-04-27 11:22:45.481648
1,-104,1,-107374182,48,2023-04-27 11:22:45.670586
1,-104,1,-107374182,45,2023-04-27 11:22:45.884544
1,-105,1,-107374182,45,2023-04-27 11:22:46.189913
1,-102,1,-107374182,42,2023-04-27 11:22:46.468931
1,-102,1,-107374182,42,2023-04-27 11:22:46.680069
1,-102,1,-107374182,39,2023-04-27 11:22:46.905705
1,-102,1,-107374182,39,2023-04-27 11:22:47.161430
1,-99,1,-107374182,36,2023-04-27 11:22:47.409520
1,-99,1,-107374182,36,2023-04-27 11:22:47.743921
1,-95,1,-107374182,33,2023-04-27 11:22:47.964501
1,-95,1,-107374182,33,2023-04-27 11:22:48.203412
1,-92,1,-107374182,30,2023-04-27 11:22:48.419791
1,-92,1,-107374182,30,2023-04-27 11:22:48.634766
1,-91,1,-107374182,27,2023-04-27 11:22:48.880834
1,-90,1,-107374182,27,2023-04-27 11:22:49.143264
1,-87,1,-107374182,24,2023-04-27 11:22:49.366560
1,-86,1,-107374182,24,2023-04-27 11:22:49.614470
1,-87,1,-107374182,24,2023-04-27 11:22:49.841790
1,-87,1,-107374182,24,2023-04-27 11:22:50.069304
1,-88,1,-107374182,27,2023-04-27 11:22:50.279211
1,-89,1,-107374182,27,2023-04-27 11:22:50.483377
1,-89,1,-107374182,27,2023-04-27 11:22:50.667603
1,-93,1,-107374182,30,2023-04-27 11:22:50.912619
1,-93,1,-107374182,30,2023-04-27 11:22:51.131622
1,-93,1,-107374182,33,2023-04-27 11:22:51.337331
1,-95,1,-107374182,33,2023-04-27 11:22:51.602548
1,-96,1,-107374182,36,2023-04-27 11:22:51.797374
1,-98,1,-107374182,36,2023-04-27 11:22:52.035000
1,-98,1,-107374182,36,2023-04-27 11:22:52.276721
1,-101,1,-107374182,39,2023-04-27 11:22:52.545669
1,-101,1,-107374182,42,2023-04-27 11:22:52.873124
1,-102,1,-107374182,42,2023-04-27 11:22:53.100622
1,-103,1,-107374182,45,2023-04-27 11:22:53.313137
1,-104,1,-107374182,45,2023-04-27 11:22:53.551698
1,-105,1,-107374182,45,2023-04-27 11:22:53.782937
1,-105,1,-107374182,48,2023-04-27 11:22:54.073228
1,-105,1,-107374182,51,2023-04-27 11:22:54.297293
1,-105,1,-107374182,51,2023-04-27 11:22:54.494683
1,-105,1,-107374182,54,2023-04-27 11:22:54.789030
