dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-15 15:35:07.269043, 
 ,1, ,2023-05-15 15:35:07.551660
2, ,2023-05-15 15:35:08.837733, 
 ,2, ,2023-05-15 15:35:09.201887
3, ,2023-05-15 15:35:10.555194, 
 ,3, ,2023-05-15 15:35:10.812759
4, ,2023-05-15 15:35:12.189104, 
 ,4, ,2023-05-15 15:35:12.442577
5, ,2023-05-15 15:35:13.890435, 
 ,5, ,2023-05-15 15:35:14.274836
6, ,2023-05-15 15:35:15.697141, 
 ,6, ,2023-05-15 15:35:16.181336
7, ,2023-05-15 15:35:16.505071, 
 ,7, ,2023-05-15 15:35:16.788008
8, ,2023-05-15 15:35:17.890289, 
 ,8, ,2023-05-15 15:35:18.193643
9, ,2023-05-15 15:35:19.498454, 
 ,9, ,2023-05-15 15:35:19.709621
10, ,2023-05-15 15:35:20.267767, 
 ,10, ,2023-05-15 15:35:20.430062
11, ,2023-05-15 15:35:21.307022, 
 ,11, ,2023-05-15 15:35:21.641279
12, ,2023-05-15 15:35:21.893765, 
 ,12, ,2023-05-15 15:35:22.209131
13, ,2023-05-15 15:35:23.438532, 
 ,13, ,2023-05-15 15:35:23.724398
14, ,2023-05-15 15:35:25.116169, 
 ,14, ,2023-05-15 15:35:25.295435
15, ,2023-05-15 15:35:26.802931, 
 ,15, ,2023-05-15 15:35:26.975143
16, ,2023-05-15 15:35:28.526106, 
 ,16, ,2023-05-15 15:35:28.808082
17, ,2023-05-15 15:35:30.017047, 
 ,17, ,2023-05-15 15:35:30.345443
18, ,2023-05-15 15:35:32.463040, 
 ,18, ,2023-05-15 15:35:32.624098
19, ,2023-05-15 15:35:34.037457, 
 ,19, ,2023-05-15 15:35:34.492104
20, ,2023-05-15 15:35:35.755842, 
 ,20, ,2023-05-15 15:35:36.078957
21, ,2023-05-15 15:35:37.504954, 
 ,21, ,2023-05-15 15:35:37.939869
22, ,2023-05-15 15:35:39.556156, 
 ,22, ,2023-05-15 15:35:39.981631
23, ,2023-05-15 15:35:41.314858, 
 ,23, ,2023-05-15 15:35:41.618078
24, ,2023-05-15 15:35:43.067920, 
 ,24, ,2023-05-15 15:35:43.231443
25, ,2023-05-15 15:35:45.355288, 
 ,25, ,2023-05-15 15:35:45.985427
