dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 11:25:33.178585, 
 ,1, ,2023-05-17 11:25:33.609747
2, ,2023-05-17 11:25:34.931001, 
 ,2, ,2023-05-17 11:25:35.445122
3, ,2023-05-17 11:25:37.373243, 
 ,3, ,2023-05-17 11:25:38.694614
4, ,2023-05-17 11:25:39.836576, 
 ,4, ,2023-05-17 11:25:40.150027
5, ,2023-05-17 11:25:41.640647, 
 ,5, ,2023-05-17 11:25:41.800702
6, ,2023-05-17 11:25:43.223421, 
 ,6, ,2023-05-17 11:25:43.665120
7, ,2023-05-17 11:25:44.673113, 
 ,7, ,2023-05-17 11:25:44.996630
8, ,2023-05-17 11:25:46.595346, 
 ,8, ,2023-05-17 11:25:46.979793
9, ,2023-05-17 11:25:48.092749, 
 ,9, ,2023-05-17 11:25:48.437087
10, ,2023-05-17 11:25:49.774166, 
 ,10, ,2023-05-17 11:25:50.139310
11, ,2023-05-17 11:25:51.243525, 
 ,11, ,2023-05-17 11:25:51.830374
12, ,2023-05-17 11:25:52.780894, 
 ,12, ,2023-05-17 11:25:53.529521
13, ,2023-05-17 11:25:54.381305, 
 ,13, ,2023-05-17 11:25:55.210938
14, ,2023-05-17 11:25:56.162412, 
 ,14, ,2023-05-17 11:25:57.033572
15, ,2023-05-17 11:25:57.984686, 
 ,15, ,2023-05-17 11:25:58.309280
16, ,2023-05-17 11:25:59.891217, 
 ,16, ,2023-05-17 11:26:00.598464
17, ,2023-05-17 11:26:01.386876, 
 ,17, ,2023-05-17 11:26:01.730635
18, ,2023-05-17 11:26:02.947761, 
 ,18, ,2023-05-17 11:26:03.473914
19, ,2023-05-17 11:26:04.396056, 
 ,19, ,2023-05-17 11:26:05.182108
20, ,2023-05-17 11:26:06.125250, 
 ,20, ,2023-05-17 11:26:06.974850
21, ,2023-05-17 11:26:07.683836, 
 ,21, ,2023-05-17 11:26:08.311757
22, ,2023-05-17 11:26:09.729323, 
 ,22, ,2023-05-17 11:26:10.628160
23, ,2023-05-17 11:26:11.599741, 
 ,23, ,2023-05-17 11:26:11.923334
24, ,2023-05-17 11:26:13.331990, 
 ,24, ,2023-05-17 11:26:13.808733
25, ,2023-05-17 11:26:14.507605, 
 ,25, ,2023-05-17 11:26:14.994615
26, ,2023-05-17 11:26:16.351403, 
 ,26, ,2023-05-17 11:26:17.099650
27, ,2023-05-17 11:26:18.030177, 
 ,27, ,2023-05-17 11:26:18.271662
28, ,2023-05-17 11:26:19.683204, 
 ,28, ,2023-05-17 11:26:20.083490
