dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-15 13:44:29.582244, 
 ,1, ,2023-05-15 13:44:29.934420
2, ,2023-05-15 13:44:31.297500, 
 ,2, ,2023-05-15 13:44:31.500056
3, ,2023-05-15 13:44:31.924611, 
 ,3, ,2023-05-15 13:44:32.522420
4, ,2023-05-15 13:44:33.651519, 
 ,4, ,2023-05-15 13:44:33.904416
5, ,2023-05-15 13:44:35.159307, 
 ,5, ,2023-05-15 13:44:35.513492
6, ,2023-05-15 13:44:36.875123, 
 ,6, ,2023-05-15 13:44:37.086981
7, ,2023-05-15 13:44:37.481304, 
 ,7, ,2023-05-15 13:44:37.957727
8, ,2023-05-15 13:44:39.625662, 
 ,8, ,2023-05-15 13:44:39.925646
9, ,2023-05-15 13:44:40.700412, 
 ,9, ,2023-05-15 13:44:40.822473
10, ,2023-05-15 13:44:41.885569, 
 ,10, ,2023-05-15 13:44:42.206118
11, ,2023-05-15 13:44:43.576237, 
 ,11, ,2023-05-15 13:44:43.738170
12, ,2023-05-15 13:44:45.316956, 
 ,12, ,2023-05-15 13:44:45.520559
13, ,2023-05-15 13:44:45.844364, 
 ,13, ,2023-05-15 13:44:46.067489
14, ,2023-05-15 13:44:48.033026, 
 ,14, ,2023-05-15 13:44:48.296102
15, ,2023-05-15 13:44:49.774123, 
 ,15, ,2023-05-15 13:44:49.976377
16, ,2023-05-15 13:44:50.300478, 
 ,16, ,2023-05-15 13:44:50.503105
17, ,2023-05-15 13:44:51.703132, 
 ,17, ,2023-05-15 13:44:51.864216
18, ,2023-05-15 13:44:53.178236, 
 ,18, ,2023-05-15 13:44:53.588836
19, ,2023-05-15 13:44:54.833570, 
 ,19, ,2023-05-15 13:44:55.069215
20, ,2023-05-15 13:44:55.470568, 
 ,20, ,2023-05-15 13:44:55.740790
21, ,2023-05-15 13:44:56.616552, 
 ,21, ,2023-05-15 13:44:56.880868
22, ,2023-05-15 13:44:57.347221, 
 ,22, ,2023-05-15 13:44:57.569472
