latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
1,-98,1,-107374182,33,2023-04-27 14:56:16.079935
1,-94,1,-107374182,30,2023-04-27 14:56:16.276605
1,-91,1,-107374182,27,2023-04-27 14:56:16.463871
1,-88,1,-107374182,24,2023-04-27 14:56:16.661328
1,-91,1,-107374182,27,2023-04-27 14:56:16.861301
1,-94,1,-107374182,30,2023-04-27 14:56:17.061399
1,-98,1,-107374182,36,2023-04-27 14:56:17.245849
1,-103,1,-107374182,39,2023-04-27 14:56:17.446021
1,-103,1,-107374182,42,2023-04-27 14:56:17.624606
1,-104,1,-107374182,48,2023-04-27 14:56:17.841226
1,-104,1,-107374182,51,2023-04-27 14:56:18.020834
1,-104,1,-107374182,54,2023-04-27 14:56:18.210676
1,-104,1,-107374182,54,2023-04-27 14:56:18.377725
1,-104,1,-107374182,51,2023-04-27 14:56:18.579403
1,-104,1,-107374182,45,2023-04-27 14:56:18.763418
1,-102,1,-107374182,42,2023-04-27 14:56:18.926669
1,-102,1,-107374182,39,2023-04-27 14:56:19.080026
1,-100,1,-107374182,36,2023-04-27 14:56:19.287428
1,-97,1,-107374182,33,2023-04-27 14:56:19.464334
1,-91,1,-107374182,27,2023-04-27 14:56:19.651610
1,-89,1,-107374182,24,2023-04-27 14:56:19.827702
1,-88,1,-107374182,24,2023-04-27 14:56:20.014008
1,-92,1,-107374182,27,2023-04-27 14:56:20.212577
1,-95,1,-107374182,33,2023-04-27 14:56:20.397294
1,-99,1,-107374182,36,2023-04-27 14:56:20.565681
1,-101,1,-107374182,39,2023-04-27 14:56:20.750457
1,-102,1,-107374182,42,2023-04-27 14:56:20.931695
1,-103,1,-107374182,48,2023-04-27 14:56:21.134075
1,-104,1,-107374182,51,2023-04-27 14:56:21.315057
1,-104,1,-107374182,54,2023-04-27 14:56:21.485888
1,-104,1,-107374182,54,2023-04-27 14:56:21.668598
1,-104,1,-107374182,51,2023-04-27 14:56:21.852334
1,-104,1,-107374182,48,2023-04-27 14:56:22.052768
1,-103,1,-107374182,42,2023-04-27 14:56:22.244854
1,-102,1,-107374182,39,2023-04-27 14:56:22.453351
1,-97,1,-107374182,33,2023-04-27 14:56:22.669025
