dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-11 11:14:16.948020, 
 ,1, ,2023-05-11 11:14:17.624811
2, ,2023-05-11 11:14:18.592962, 
 ,2, ,2023-05-11 11:14:19.180082
3, ,2023-05-11 11:14:20.145440, 
 ,3, ,2023-05-11 11:14:20.731041
4, ,2023-05-11 11:14:21.639620, 
 ,4, ,2023-05-11 11:14:22.249694
5, ,2023-05-11 11:14:23.128427, 
 ,5, ,2023-05-11 11:14:23.754435
6, ,2023-05-11 11:14:24.957414, 
 ,6, ,2023-05-11 11:14:25.472972
7, ,2023-05-11 11:14:26.260391, 
 ,7, ,2023-05-11 11:14:26.888879
8, ,2023-05-11 11:14:28.116811, 
 ,8, ,2023-05-11 11:14:28.693644
9, ,2023-05-11 11:14:29.584650, 
 ,9, ,2023-05-11 11:14:30.191714
10, ,2023-05-11 11:14:31.206421, 
 ,10, ,2023-05-11 11:14:31.775445
11, ,2023-05-11 11:14:32.567381, 
 ,11, ,2023-05-11 11:14:33.287847
12, ,2023-05-11 11:14:34.259578, 
 ,12, ,2023-05-11 11:14:34.906693
13, ,2023-05-11 11:14:36.183196, 
 ,13, ,2023-05-11 11:14:36.770319
14, ,2023-05-11 11:14:37.441883, 
 ,14, ,2023-05-11 11:14:38.133976
15, ,2023-05-11 11:14:39.005112, 
 ,15, ,2023-05-11 11:14:39.736310
16, ,2023-05-11 11:14:40.901556, 
 ,16, ,2023-05-11 11:14:41.451134
17, ,2023-05-11 11:14:42.307977, 
 ,17, ,2023-05-11 11:14:42.979959
18, ,2023-05-11 11:14:44.248532, 
 ,18, ,2023-05-11 11:14:44.632435
19, ,2023-05-11 11:14:45.400923, 
 ,19, ,2023-05-11 11:14:46.116648
20, ,2023-05-11 11:14:47.240582, 
 ,20, ,2023-05-11 11:14:47.829124
21, ,2023-05-11 11:14:48.720407, 
 ,21, ,2023-05-11 11:14:49.470290
22, ,2023-05-11 11:14:50.393884, 
 ,22, ,2023-05-11 11:14:51.002777
23, ,2023-05-11 11:14:51.894853, 
 ,23, ,2023-05-11 11:14:52.605062
24, ,2023-05-11 11:14:53.607782, 
 ,24, ,2023-05-11 11:14:54.114251
25, ,2023-05-11 11:14:55.046686, 
 ,25, ,2023-05-11 11:14:55.985423
26, ,2023-05-11 11:14:56.783684, 
 ,26, ,2023-05-11 11:14:57.214437
27, ,2023-05-11 11:14:58.176082, 
 ,27, ,2023-05-11 11:14:59.106018
28, ,2023-05-11 11:14:59.844780, 
 ,28, ,2023-05-11 11:15:00.249626
29, ,2023-05-11 11:15:01.141432, 
 ,29, ,2023-05-11 11:15:02.105962
30, ,2023-05-11 11:15:03.116615, 
 ,30, ,2023-05-11 11:15:03.572192
31, ,2023-05-11 11:15:04.567741, 
 ,31, ,2023-05-11 11:15:05.660269
32, ,2023-05-11 11:15:06.348477, 
 ,32, ,2023-05-11 11:15:06.915447
33, ,2023-05-11 11:15:07.773676, 
 ,33, ,2023-05-11 11:15:08.825077
34, ,2023-05-11 11:15:09.543231, 
 ,34, ,2023-05-11 11:15:10.079697
35, ,2023-05-11 11:15:11.032752, 
 ,35, ,2023-05-11 11:15:12.066627
36, ,2023-05-11 11:15:12.806089, 
 ,36, ,2023-05-11 11:15:13.334006
37, ,2023-05-11 11:15:14.129917, 
 ,37, ,2023-05-11 11:15:15.290765
38, ,2023-05-11 11:15:15.938797, 
 ,38, ,2023-05-11 11:15:16.424832
39, ,2023-05-11 11:15:17.526014, 
 ,39, ,2023-05-11 11:15:18.474253
40, ,2023-05-11 11:15:19.262937, 
 ,40, ,2023-05-11 11:15:19.712961
41, ,2023-05-11 11:15:20.625083, 
 ,41, ,2023-05-11 11:15:21.669265
42, ,2023-05-11 11:15:22.358668, 
 ,42, ,2023-05-11 11:15:22.885417
43, ,2023-05-11 11:15:23.776016, 
 ,43, ,2023-05-11 11:15:24.873372
44, ,2023-05-11 11:15:25.580556, 
 ,44, ,2023-05-11 11:15:26.074922
45, ,2023-05-11 11:15:27.034345, 
 ,45, ,2023-05-11 11:15:28.004593
46, ,2023-05-11 11:15:28.695398, 
 ,46, ,2023-05-11 11:15:29.243585
47, ,2023-05-11 11:15:30.185814, 
 ,47, ,2023-05-11 11:15:31.036349
48, ,2023-05-11 11:15:31.695541, 
 ,48, ,2023-05-11 11:15:32.406284
49, ,2023-05-11 11:15:33.682660, 
 ,49, ,2023-05-11 11:15:34.250001
50, ,2023-05-11 11:15:35.069344, 
 ,50, ,2023-05-11 11:15:35.867538
51, ,2023-05-11 11:15:36.808911, 
 ,51, ,2023-05-11 11:15:37.405300
52, ,2023-05-11 11:15:38.275391, 
 ,52, ,2023-05-11 11:15:39.166393
53, ,2023-05-11 11:15:40.119186, 
 ,53, ,2023-05-11 11:15:40.636122
54, ,2023-05-11 11:15:41.710497, 
 ,54, ,2023-05-11 11:15:42.411055
55, ,2023-05-11 11:15:43.301172, 
 ,55, ,2023-05-11 11:15:43.829507
56, ,2023-05-11 11:15:45.056391, 
 ,56, ,2023-05-11 11:15:45.562717
57, ,2023-05-11 11:15:46.371393, 
 ,57, ,2023-05-11 11:15:47.167831
58, ,2023-05-11 11:15:48.088380, 
 ,58, ,2023-05-11 11:15:48.677476
