dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-03-29 10:37:43.867000, 
 ,1, ,2023-03-29 10:37:55.065912
2, ,2023-03-29 10:38:10.093769, 
 ,2, ,2023-03-29 10:38:17.022951
3, ,2023-03-29 10:38:17.963986, 
 ,3, ,2023-03-29 10:38:18.497842
4, ,2023-03-29 10:38:34.058272, 
 ,4, ,2023-03-29 10:38:44.456677
5, ,2023-03-29 10:38:58.928281, 
 ,5, ,2023-03-29 10:39:07.260677
6, ,2023-03-29 10:39:23.776739, 
 ,6, ,2023-03-29 10:39:32.716248
7, ,2023-03-29 10:39:47.475307, 
 ,7, ,2023-03-29 10:39:48.445819
8, ,2023-03-29 10:39:49.295710, 
 ,8, ,2023-03-29 10:39:55.453592
9, ,2023-03-29 10:40:13.469202, 
 ,9, ,2023-03-29 10:40:21.174958
10, ,2023-03-29 10:40:36.318718, 
 ,10, ,2023-03-29 10:40:46.278750
11, ,2023-03-29 10:41:01.255403, 
 ,11, ,2023-03-29 10:41:11.938244
