dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 14:40:47.427818, 
 ,1, ,2023-05-17 14:40:48.356104
2, ,2023-05-17 14:40:49.634456, 
 ,2, ,2023-05-17 14:40:50.602845
3, ,2023-05-17 14:40:51.784094, 
 ,3, ,2023-05-17 14:40:52.734846
4, ,2023-05-17 14:40:53.902430, 
 ,4, ,2023-05-17 14:40:54.728956
5, ,2023-05-17 14:40:56.072043, 
 ,5, ,2023-05-17 14:40:57.014981
6, ,2023-05-17 14:40:58.141864, 
 ,6, ,2023-05-17 14:40:59.098720
7, ,2023-05-17 14:41:00.257451, 
 ,7, ,2023-05-17 14:41:01.277417
8, ,2023-05-17 14:41:02.623394, 
 ,8, ,2023-05-17 14:41:03.329987
9, ,2023-05-17 14:41:04.894461, 
 ,9, ,2023-05-17 14:41:05.878525
10, ,2023-05-17 14:41:07.048611, 
 ,10, ,2023-05-17 14:41:07.838000
11, ,2023-05-17 14:41:09.259178, 
 ,11, ,2023-05-17 14:41:09.892885
12, ,2023-05-17 14:41:11.540966, 
 ,12, ,2023-05-17 14:41:12.217993
13, ,2023-05-17 14:41:13.761378, 
 ,13, ,2023-05-17 14:41:14.570413
14, ,2023-05-17 14:41:16.369106, 
 ,14, ,2023-05-17 14:41:16.873743
15, ,2023-05-17 14:41:19.124535, 
 ,15, ,2023-05-17 14:41:21.502518
16, ,2023-05-17 14:41:23.067117, 
 ,16, ,2023-05-17 14:41:23.801514
17, ,2023-05-17 14:41:25.128745, 
 ,17, ,2023-05-17 14:41:25.843603
18, ,2023-05-17 14:41:27.150773, 
 ,18, ,2023-05-17 14:41:27.925927
19, ,2023-05-17 14:41:29.190765, 
 ,19, ,2023-05-17 14:41:30.006748
20, ,2023-05-17 14:41:31.271496, 
 ,20, ,2023-05-17 14:41:32.089323
