latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
1,-99,1,-107374182,30,2023-04-24 13:46:50.930112
1,-102,1,-107374182,33,2023-04-24 13:46:51.150270
1,-101,1,-107374182,33,2023-04-24 13:46:51.323534
1,-105,1,-107374182,36,2023-04-24 13:46:51.494224
1,-101,1,-107374182,36,2023-04-24 13:46:51.702417
1,-102,1,-107374182,39,2023-04-24 13:46:51.883634
1,-102,1,-107374182,39,2023-04-24 13:46:52.072702
1,-102,1,-107374182,42,2023-04-24 13:46:52.259710
1,-102,1,-107374182,42,2023-04-24 13:46:52.432745
1,-102,1,-107374182,45,2023-04-24 13:46:52.606266
1,-102,1,-107374182,45,2023-04-24 13:46:52.819251
1,-102,1,-107374182,48,2023-04-24 13:46:52.982606
1,-102,1,-107374182,51,2023-04-24 13:46:53.184022
1,-102,1,-107374182,51,2023-04-24 13:46:53.382687
1,-102,1,-107374182,54,2023-04-24 13:46:53.558235
1,-102,1,-107374182,54,2023-04-24 13:46:53.732930
1,-102,1,-107374182,54,2023-04-24 13:46:53.906832
1,-102,1,-107374182,54,2023-04-24 13:46:54.096747
1,-102,1,-107374182,51,2023-04-24 13:46:54.271226
1,-102,1,-107374182,51,2023-04-24 13:46:54.463541
1,-102,1,-107374182,48,2023-04-24 13:46:54.631151
1,-102,1,-107374182,48,2023-04-24 13:46:54.801004
1,-102,1,-107374182,45,2023-04-24 13:46:54.972243
1,-102,1,-107374182,45,2023-04-24 13:46:55.162254
1,-102,1,-107374182,42,2023-04-24 13:46:55.333965
1,-102,1,-107374182,42,2023-04-24 13:46:55.506138
1,-102,1,-107374182,39,2023-04-24 13:46:55.680687
1,-102,1,-107374182,39,2023-04-24 13:46:55.857386
1,-102,1,-107374182,36,2023-04-24 13:46:56.036089
1,-104,1,-107374182,36,2023-04-24 13:46:56.237449
1,-100,1,-107374182,33,2023-04-24 13:46:56.428195
1,-101,1,-107374182,33,2023-04-24 13:46:56.600420
1,-101,1,-107374182,30,2023-04-24 13:46:56.813031
1,-97,1,-107374182,30,2023-04-24 13:46:56.994163
1,-95,1,-107374182,27,2023-04-24 13:46:57.196592
1,-96,1,-107374182,27,2023-04-24 13:46:57.369481
1,-92,1,-107374182,24,2023-04-24 13:46:57.554820
1,-93,1,-107374182,24,2023-04-24 13:46:57.731777
1,-93,1,-107374182,24,2023-04-24 13:46:57.917255
1,-93,1,-107374182,27,2023-04-24 13:46:58.105778
1,-94,1,-107374182,27,2023-04-24 13:46:58.296666
1,-98,1,-107374182,30,2023-04-24 13:46:58.485319
1,-100,1,-107374182,30,2023-04-24 13:46:58.686725
1,-102,1,-107374182,33,2023-04-24 13:46:58.860910
1,-100,1,-107374182,33,2023-04-24 13:46:59.047456
1,-103,1,-107374182,36,2023-04-24 13:46:59.220681
1,-102,1,-107374182,36,2023-04-24 13:46:59.396081
1,-103,1,-107374182,39,2023-04-24 13:46:59.568801
1,-105,1,-107374182,39,2023-04-24 13:46:59.729825
1,-103,1,-107374182,42,2023-04-24 13:46:59.897789
1,-103,1,-107374182,42,2023-04-24 13:47:00.077786
1,-104,1,-107374182,45,2023-04-24 13:47:00.248293
