dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-03-30 15:09:37.491437, 
 ,1, ,2023-03-30 15:09:44.260506
2, ,2023-03-30 15:09:45.814180, 
 ,2, ,2023-03-30 15:09:47.719533
3, ,2023-03-30 15:10:38.278132, 
 ,3, ,2023-03-30 15:10:39.944577
4, ,2023-03-30 15:10:40.463078, 
 ,4, ,2023-03-30 15:10:41.341919
5, ,2023-03-30 15:10:42.443306, 
 ,5, ,2023-03-30 15:10:58.951341
6, ,2023-03-30 15:10:59.469081, 
 ,6, ,2023-03-30 15:11:00.301737
7, ,2023-03-30 15:11:01.575865, 
 ,7, ,2023-03-30 15:11:01.939942
8, ,2023-03-30 15:11:04.367785, 
 ,8, ,2023-03-30 15:11:04.988604
9, ,2023-03-30 15:11:52.993420, 
 ,9, ,2023-03-30 15:11:53.524733
10, ,2023-03-30 15:11:56.011244, 
 ,10, ,2023-03-30 15:11:56.728784
11, ,2023-03-30 15:11:57.526836, 
 ,11, ,2023-03-30 15:11:58.388241
12, ,2023-03-30 15:11:59.138448, 
 ,12, ,2023-03-30 15:12:16.475207
13, ,2023-03-30 15:12:16.925554, 
 ,13, ,2023-03-30 15:12:17.560994
14, ,2023-03-30 15:12:18.683170, 
 ,14, ,2023-03-30 15:12:21.220169
15, ,2023-03-30 15:13:06.900823, 
 ,15, ,2023-03-30 15:13:07.834491
16, ,2023-03-30 15:13:09.677530, 
 ,16, ,2023-03-30 15:13:09.994269
17, ,2023-03-30 15:13:10.843428, 
 ,17, ,2023-03-30 15:13:11.556266
18, ,2023-03-30 15:13:12.413094, 
 ,18, ,2023-03-30 15:13:31.308276
19, ,2023-03-30 15:13:32.627674, 
 ,19, ,2023-03-30 15:13:33.244690
20, ,2023-03-30 15:13:34.125572, 
 ,20, ,2023-03-30 15:13:36.447778
21, ,2023-03-30 15:13:37.892746, 
 ,21, ,2023-03-30 15:13:38.612069
22, ,2023-03-30 15:14:22.685360, 
 ,22, ,2023-03-30 15:14:23.407056
23, ,2023-03-30 15:14:26.660166, 
 ,23, ,2023-03-30 15:14:27.477636
24, ,2023-03-30 15:14:28.347010, 
 ,24, ,2023-03-30 15:14:28.864657
25, ,2023-03-30 15:14:29.734564, 
 ,25, ,2023-03-30 15:14:45.156863
26, ,2023-03-30 15:14:45.628455, 
 ,26, ,2023-03-30 15:14:48.116419
27, ,2023-03-30 15:14:48.624834, 
 ,27, ,2023-03-30 15:14:51.171625
28, ,2023-03-30 15:14:52.364914, 
 ,28, ,2023-03-30 15:14:52.950399
 ,29, ,2023-03-30 15:14:57.409684
29, ,2023-03-30 15:14:58.148967, 
 ,30, ,2023-03-30 15:15:00.600982
