dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-10 10:37:37.525457, 
 ,1, ,2023-05-10 10:37:38.631899
2, ,2023-05-10 10:37:40.864230, 
 ,2, ,2023-05-10 10:37:42.131569
3, ,2023-05-10 10:37:44.414178, 
 ,3, ,2023-05-10 10:37:45.718318
4, ,2023-05-10 10:37:48.004183, 
 ,4, ,2023-05-10 10:37:49.331579
5, ,2023-05-10 10:37:51.660574, 
 ,5, ,2023-05-10 10:37:53.186235
6, ,2023-05-10 10:37:55.220612, 
 ,6, ,2023-05-10 10:37:56.919895
7, ,2023-05-10 10:37:58.875101, 
 ,7, ,2023-05-10 10:38:00.378548
8, ,2023-05-10 10:38:02.430735, 
 ,8, ,2023-05-10 10:38:03.830329
9, ,2023-05-10 10:38:06.027087, 
 ,9, ,2023-05-10 10:38:07.516202
10, ,2023-05-10 10:38:09.596556, 
 ,10, ,2023-05-10 10:38:10.893566
11, ,2023-05-10 10:38:13.248289, 
 ,11, ,2023-05-10 10:38:14.545684
12, ,2023-05-10 10:38:16.791370, 
 ,12, ,2023-05-10 10:38:18.030345
