latency,RSSI,attn1,attn2,TIMESTAMP
143,-100,-107374182,57,2023-03-21 15:15:55.330971
81,-100,-107374182,57,2023-03-21 15:15:55.577392
24,-99,-107374182,57,2023-03-21 15:15:55.759876
131,-99,-107374182,57,2023-03-21 15:15:55.954942
85,-98,-107374182,57,2023-03-21 15:15:56.154724
54,-100,-107374182,56,2023-03-21 15:15:56.345073
44,-99,-107374182,56,2023-03-21 15:15:56.556975
42,-98,-107374182,56,2023-03-21 15:15:56.755674
41,-98,-107374182,56,2023-03-21 15:15:56.951912
66,-98,-107374182,56,2023-03-21 15:15:57.156498
106,-99,-107374182,55,2023-03-21 15:15:57.349955
132,-97,-107374182,55,2023-03-21 15:15:57.576648
128,-95,-107374182,55,2023-03-21 15:15:57.800219
157,-97,-107374182,55,2023-03-21 15:15:58.007547
156,-97,-107374182,54,2023-03-21 15:15:58.203773
159,-96,-107374182,54,2023-03-21 15:15:58.399789
158,-96,-107374182,54,2023-03-21 15:15:58.603447
151,-96,-107374182,54,2023-03-21 15:15:58.795828
159,-95,-107374182,54,2023-03-21 15:15:59.025825
156,-95,-107374182,53,2023-03-21 15:15:59.294389
153,-95,-107374182,53,2023-03-21 15:15:59.546869
150,-94,-107374182,53,2023-03-21 15:15:59.792550
154,-95,-107374182,53,2023-03-21 15:16:00.070518
158,-95,-107374182,52,2023-03-21 15:16:00.368079
158,-96,-107374182,52,2023-03-21 15:16:00.697658
159,-94,-107374182,52,2023-03-21 15:16:01.024246
159,-94,-107374182,51,2023-03-21 15:16:01.346260
159,-94,-107374182,51,2023-03-21 15:16:01.674058
158,-92,-107374182,51,2023-03-21 15:16:01.947283
158,-93,-107374182,51,2023-03-21 15:16:02.165916
150,-92,-107374182,50,2023-03-21 15:16:02.377005
158,-92,-107374182,50,2023-03-21 15:16:02.626519
158,-92,-107374182,50,2023-03-21 15:16:02.835918
157,-92,-107374182,50,2023-03-21 15:16:03.043843
155,-91,-107374182,49,2023-03-21 15:16:03.279812
157,-92,-107374182,49,2023-03-21 15:16:03.494313
158,-92,-107374182,49,2023-03-21 15:16:03.720962
157,-90,-107374182,49,2023-03-21 15:16:03.933388
157,-90,-107374182,49,2023-03-21 15:16:04.140028
158,-89,-107374182,48,2023-03-21 15:16:04.347489
157,-91,-107374182,48,2023-03-21 15:16:04.610982
158,-90,-107374182,48,2023-03-21 15:16:04.841296
157,-89,-107374182,48,2023-03-21 15:16:05.090407
158,-90,-107374182,47,2023-03-21 15:16:05.287697
157,-88,-107374182,47,2023-03-21 15:16:05.509990
157,-89,-107374182,47,2023-03-21 15:16:05.745106
158,-88,-107374182,47,2023-03-21 15:16:05.985602
158,-88,-107374182,46,2023-03-21 15:16:06.207322
158,-89,-107374182,46,2023-03-21 15:16:06.421205
157,-88,-107374182,46,2023-03-21 15:16:06.644552
