dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-10 11:23:29.516202, 
 ,1, ,2023-05-10 11:23:29.796381
2, ,2023-05-10 11:23:31.462264, 
 ,2, ,2023-05-10 11:23:31.776556
3, ,2023-05-10 11:23:33.442949, 
 ,3, ,2023-05-10 11:23:33.756306
4, ,2023-05-10 11:23:35.429622, 
 ,4, ,2023-05-10 11:23:35.774317
5, ,2023-05-10 11:23:37.331858, 
 ,5, ,2023-05-10 11:23:37.708043
6, ,2023-05-10 11:23:39.373330, 
 ,6, ,2023-05-10 11:23:39.703624
7, ,2023-05-10 11:23:41.396221, 
 ,7, ,2023-05-10 11:23:41.722281
8, ,2023-05-10 11:23:43.166102, 
 ,8, ,2023-05-10 11:23:43.524748
9, ,2023-05-10 11:23:45.336778, 
 ,9, ,2023-05-10 11:23:45.743139
10, ,2023-05-10 11:23:47.237655, 
 ,10, ,2023-05-10 11:23:47.692210
