latency,RSSI,filtered latency,TIMESTAMP,Drop?
358,-88,1019,0.0,0
351,-92,890,0.28231299999606563,0
356,-88,841,0.506215000001248,0
354,-87,796,0.7373179999995045,0
354,-89,752,0.9905930000022636,0
354,-89,710,1.2251279999982216,0
354,-88,671,1.4959600000001956,0
353,-87,634,1.736005999999179,0
352,-85,599,1.9978570000021136,0
352,-85,567,2.2331879999983357,0
353,-86,537,2.477579999998852,0
351,-87,509,2.7305770000020857,0
350,-85,484,2.9605000000010477,0
314,-85,462,3.1856389999957173,0
333,-83,441,3.431604999997944,0
340,-82,421,3.6658489999972517,0
350,-82,399,3.9059960000013234,0
348,-85,378,4.146697999996832,0
349,-82,358,4.383914999998524,0
348,-83,340,4.655572999996366,0
347,-79,317,4.918804000000819,0
347,-79,300,5.193745999997191,0
346,-80,285,5.468550999998115,0
347,-86,266,5.726871999999275,0
345,-86,254,5.975636999995913,0
328,-81,243,6.250089000001026,0
345,-83,232,6.507409999998345,0
344,-84,217,6.771344000000681,0
343,-83,206,7.0413100000005215,0
341,-85,194,7.305673000002571,0
341,-85,185,7.567536999995355,0
340,-86,176,7.82888400000229,0
340,-86,172,8.087635999996564,0
327,-89,172,8.367801000000327,0
325,-87,175,8.634436000000278,0
326,-90,179,8.902803999997559,0
338,-90,181,9.153927999999723,0
337,-90,181,9.434574999999313,0
337,-89,178,9.695514999999432,0
337,-93,170,9.979584000000614,0
336,-96,160,10.235117999996874,0
336,-96,153,10.514546999998856,0
334,-94,144,10.79994699999952,0
335,-96,139,11.073685999996087,0
327,-97,132,11.348984999996901,0
333,-92,129,11.602552999996988,0
331,-91,126,11.85743999999977,0
332,-93,121,12.14228600000206,0
331,-95,116,12.401690999999119,0
330,-94,112,12.65072599999985,0
330,-94,110,12.90030200000183,0
326,-97,107,13.181806000000506,0
328,-96,105,13.442110999996657,0
328,-96,101,13.721339999996417,0
299,-98,104,13.986165000002075,0
233,-102,124,14.248789999997825,0
142,-100,238,14.516478999998071,0
14,-100,654,14.769359999998414,0
220,-103,1070,15.004859000000579,1
220,-101,1218,15.265803000002052,1
220,-104,1289,15.534865000001446,1
220,-104,1224,15.78482300000178,1
220,-102,1282,16.072745999998006,1
220,-103,1464,16.309345000001485,1
220,-104,1592,16.593566999996256,1
220,-106,1693,16.85310699999536,1
220,-105,1609,17.104890999995405,1
220,-105,1514,17.375380999998015,1
220,-105,1397,17.63381500000105,1
220,-104,1314,17.904782999998133,1
220,-103,1212,18.19141700000182,1
220,-103,1141,18.455990000002203,1
220,-104,1074,18.718005999995512,1
220,-102,1011,18.98273799999879,1
220,-104,932,19.252518000001146,1
220,-103,940,19.548409999995783,1
220,-102,1181,19.80909999999858,1
47,-100,1378,20.077613000001293,1
231,-102,1570,20.333677000002353,1
226,-98,1897,20.618936999999278,1
500,-99,3772,20.884188999996695,1
503,-97,6241,21.16829599999619,1
501,-98,6256,21.438742999998794,1
505,-97,5892,21.715052999999898,0
505,-95,5549,21.976494000002276,0
506,-96,5122,22.252627000001667,0
508,-93,4728,22.54207199999655,0
507,-93,4453,22.80081500000233,0
503,-94,4193,23.05409900000086,0
504,-95,3949,23.32191199999943,0
503,-93,3646,23.602899999998044,0
504,-94,3434,23.876116999999795,0
503,-91,3235,24.13187199999811,0
504,-90,3048,24.398666000000958,0
505,-90,2815,24.677009999999427,0
502,-89,2653,24.935254999996687,0
502,-90,2499,25.18594199999643,0
486,-89,2362,25.457871999999043,0
499,-89,2195,25.736195999998017,0
491,-89,2080,25.99861499999679,0
498,-88,1932,26.285197999997763,0
494,-88,1831,26.561871999998402,0
495,-88,1704,26.8364619999993,0
497,-87,1617,27.08398099999613,0
496,-85,1533,27.352625999999873,0
492,-86,1418,27.62573700000212,0
493,-85,1337,27.90496500000154,0
492,-83,1238,28.18126299999858,0
491,-82,1168,28.45607100000052,0
490,-82,1103,28.708575999997265,0
489,-82,1021,28.98407099999895,0
488,-82,964,29.280126999998174,0
487,-85,894,29.53115799999796,0
486,-85,844,29.79873399999633,0
486,-83,797,30.062489999996615,0
485,-83,738,30.334059000000707,0
483,-79,697,30.590689999997267,0
482,-80,646,30.872278999995615,0
482,-82,611,31.13553200000024,0
478,-80,567,31.41587399999844,0
479,-80,536,31.68268800000078,0
478,-80,498,31.96155600000202,0
476,-80,471,32.24195299999701,0
476,-80,438,32.519719999996596,0
475,-80,415,32.79168899999786,0
474,-82,387,33.06998799999565,0
472,-82,366,33.348197999999684,0
465,-82,342,33.6205489999993,0
469,-84,324,33.901772999997775,0
467,-84,302,34.17355999999563,0
467,-84,287,34.437920999997004,0
466,-84,269,34.716442999997525,0
462,-86,255,34.99703299999965,0
463,-85,239,35.26621899999736,0
461,-86,228,35.554229000001214,0
455,-88,242,35.82286100000056,0
460,-88,252,36.09824500000104,0
458,-88,258,36.401169999997364,0
458,-88,245,36.65548499999568,0
443,-93,233,36.92123700000229,0
447,-90,218,37.19943500000227,0
454,-92,208,37.484543999999005,0
452,-95,196,37.74938799999654,0
451,-96,187,38.03504399999656,0
450,-93,176,38.3140029999995,0
449,-94,166,38.60888200000045,0
448,-98,162,38.90396299999702,0
445,-95,155,39.18218199999683,0
444,-94,149,39.451389000001654,0
444,-95,143,39.730139999999665,0
443,-95,139,40.01876500000071,0
441,-96,133,40.28321000000142,0
437,-96,129,40.551440999995975,0
436,-96,125,40.854802000001655,0
435,-97,123,41.137815000001865,0
433,-97,122,41.414552000002004,0
424,-100,118,41.68075500000123,0
429,-100,114,41.96962799999892,0
413,-100,111,42.24257399999624,0
395,-101,113,42.51632000000245,0
248,-103,531,42.83057199999894,0
75,-103,2119,43.10527500000171,0
75,-104,2724,43.416081999996095,1
75,-103,2591,43.687873999995645,1
75,-105,2390,43.96585200000118,1
75,-104,2249,44.23959299999842,1
75,-104,2075,44.5159050000002,1
75,-103,1953,44.80042200000025,1
75,-103,1801,45.072989000000234,1
75,-105,1695,45.337939999997616,1
75,-103,1595,45.610014999998384,1
220,-103,1516,45.89866400000028,1
220,-104,1596,46.17011099999945,1
220,-102,1651,46.43528099999821,1
220,-103,1817,46.688075999998546,1
263,-104,2163,46.981538,1
481,-96,3314,47.2449540000016,1
483,-98,4675,47.51661800000147,0
479,-97,4822,47.7858419999975,0
481,-98,4549,48.07316799999535,0
481,-96,4199,48.3337840000022,0
481,-95,3955,48.59978399999818,0
480,-95,3725,48.86727999999857,0
480,-94,3439,49.1444679999986,0
474,-93,3176,49.438560000002326,0
479,-94,2992,49.70782899999904,0
479,-93,2818,49.97000499999558,0
478,-90,2655,50.23419399999693,0
478,-92,2452,50.538926000001084,0
477,-92,2265,50.819431999996596,0
476,-90,2135,51.08567799999582,0
475,-90,2012,51.36327999999776,0
476,-90,1859,51.63050800000201,0
474,-89,1718,51.92065300000104,0
474,-91,1620,52.188021000001754,0
471,-92,1497,52.482638000001316,0
471,-92,1412,52.760066999995615,0
472,-91,1306,53.03424500000256,0
471,-87,1208,53.345203999997466,0
470,-90,1139,53.617200000000594,0
470,-85,1054,53.89745699999912,0
469,-87,994,54.174018999998225,0
467,-84,921,54.45670099999552,0
467,-83,869,54.74154399999679,0
458,-81,806,55.011107999998785,0
465,-82,763,55.29892000000109,0
464,-81,709,55.61925899999915,0
463,-79,658,55.888897999997425,0
459,-79,623,56.16655499999615,0
460,-80,584,56.437347999999474,0
460,-78,556,56.70493500000157,0
459,-78,517,56.98282599999948,0
458,-78,490,57.25637799999822,0
457,-78,455,57.522839999997814,0
450,-78,431,57.81650599999557,0
454,-78,400,58.097170000000915,0
454,-79,380,58.37909299999592,0
452,-80,355,58.649247000001196,0
452,-80,340,58.91549400000076,0
450,-80,326,59.18972699999722,0
449,-81,306,59.46749499999714,0
