dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-04 10:33:34.858151, 
 ,1, ,2023-05-04 10:33:37.067768
2, ,2023-05-04 10:33:41.140569, 
 ,2, ,2023-05-04 10:33:43.264707
3, ,2023-05-04 10:33:47.386480, 
 ,3, ,2023-05-04 10:33:49.467481
4, ,2023-05-04 10:33:53.782617, 
 ,4, ,2023-05-04 10:33:55.720760
5, ,2023-05-04 10:34:00.000981, 
 ,5, ,2023-05-04 10:34:02.274432
6, ,2023-05-04 10:34:06.234348, 
 ,6, ,2023-05-04 10:34:08.392651
7, ,2023-05-04 10:34:12.693658, 
 ,7, ,2023-05-04 10:34:14.634531
8, ,2023-05-04 10:34:18.208859, 
 ,8, ,2023-05-04 10:34:20.918015
9, ,2023-05-04 10:34:24.873594, 
 ,9, ,2023-05-04 10:34:27.161194
10, ,2023-05-04 10:34:31.528605, 
 ,10, ,2023-05-04 10:34:33.529395
11, ,2023-05-04 10:34:37.871125, 
 ,11, ,2023-05-04 10:34:39.750710
12, ,2023-05-04 10:34:44.151335, 
 ,12, ,2023-05-04 10:34:46.635071
13, ,2023-05-04 10:34:50.487888, 
 ,13, ,2023-05-04 10:34:52.521412
14, ,2023-05-04 10:34:56.715988, 
 ,14, ,2023-05-04 10:34:58.816801
15, ,2023-05-04 10:35:03.140174, 
 ,15, ,2023-05-04 10:35:04.853821
16, ,2023-05-04 10:35:09.406181, 
 ,16, ,2023-05-04 10:35:11.287027
17, ,2023-05-04 10:35:15.731852, 
 ,17, ,2023-05-04 10:35:17.641575
18, ,2023-05-04 10:35:22.011972, 
19, ,2023-05-04 10:35:28.315339, 
 ,18, ,2023-05-04 10:35:30.213034
