latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
281,-94,48,-107374182,15,2023-05-02 14:56:02.390201
240,-101,48,-107374182,27,2023-05-02 14:56:03.025774
35048,-105,48,-107374182,39,2023-05-02 14:56:03.510621
34449,-105,48,-107374182,39,2023-05-02 14:56:04.091120
33978,-103,48,-107374182,27,2023-05-02 14:56:04.582170
281,-94,48,-107374182,18,2023-05-02 14:56:05.157425
284,-87,48,-107374182,6,2023-05-02 14:56:05.650668
272,-83,48,-107374182,6,2023-05-02 14:56:06.200645
254,-94,48,-107374182,18,2023-05-02 14:56:06.802490
236,-102,48,-107374182,30,2023-05-02 14:56:07.326394
34896,-102,48,-107374182,42,2023-05-02 14:56:07.924404
34328,-102,48,-107374182,36,2023-05-02 14:56:08.477199
33727,-99,48,-107374182,24,2023-05-02 14:56:09.045608
288,-93,48,-107374182,12,2023-05-02 14:56:09.537932
273,-79,48,-107374182,3,2023-05-02 14:56:10.157733
258,-88,48,-107374182,12,2023-05-02 14:56:10.700523
284,-101,48,-107374182,24,2023-05-02 14:56:11.296673
86,-103,48,-107374182,36,2023-05-02 14:56:11.833180
34731,-103,48,-107374182,42,2023-05-02 14:56:12.303610
34184,-104,48,-107374182,33,2023-05-02 14:56:12.828056
33617,-95,48,-107374182,21,2023-05-02 14:56:13.425289
264,-89,48,-107374182,12,2023-05-02 14:56:13.916038
253,-80,48,-107374182,3,2023-05-02 14:56:14.494407
289,-86,48,-107374182,12,2023-05-02 14:56:14.927281
255,-96,48,-107374182,21,2023-05-02 14:56:15.445161
24,-105,48,-107374182,36,2023-05-02 14:56:16.051855
34651,-105,48,-107374182,42,2023-05-02 14:56:16.573539
34143,-106,48,-107374182,33,2023-05-02 14:56:17.096174
182,-98,48,-107374182,18,2023-05-02 14:56:17.715773
270,-85,48,-107374182,6,2023-05-02 14:56:18.346693
282,-84,48,-107374182,9,2023-05-02 14:56:18.914968
269,-94,48,-107374182,21,2023-05-02 14:56:19.500874
256,-102,48,-107374182,30,2023-05-02 14:56:20.023948
34832,-105,48,-107374182,42,2023-05-02 14:56:20.539756
34297,-105,48,-107374182,36,2023-05-02 14:56:21.100844
33795,-101,48,-107374182,24,2023-05-02 14:56:21.681561
294,-88,48,-107374182,12,2023-05-02 14:56:22.304346
287,-79,48,-107374182,3,2023-05-02 14:56:22.935154
261,-90,48,-107374182,15,2023-05-02 14:56:23.512630
290,-99,48,-107374182,27,2023-05-02 14:56:23.997412
35064,-103,48,-107374182,39,2023-05-02 14:56:24.611215
34462,-103,48,-107374182,39,2023-05-02 14:56:25.171584
33901,-101,48,-107374182,27,2023-05-02 14:56:25.803344
281,-91,48,-107374182,15,2023-05-02 14:56:26.406290
269,-83,48,-107374182,3,2023-05-02 14:56:26.897400
289,-86,48,-107374182,9,2023-05-02 14:56:27.468779
255,-96,48,-107374182,21,2023-05-02 14:56:28.042678
120,-103,48,-107374182,33,2023-05-02 14:56:28.631497
34766,-103,48,-107374182,42,2023-05-02 14:56:29.076008
