dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-10 15:48:28.741616, 
 ,1, ,2023-05-10 15:48:29.106055
2, ,2023-05-10 15:48:30.115102, 
 ,2, ,2023-05-10 15:48:30.913677
3, ,2023-05-10 15:48:32.723490, 
 ,3, ,2023-05-10 15:48:33.376292
4, ,2023-05-10 15:48:34.655319, 
 ,4, ,2023-05-10 15:48:35.206189
5, ,2023-05-10 15:48:36.554882, 
 ,5, ,2023-05-10 15:48:36.964618
6, ,2023-05-10 15:48:38.656457, 
 ,6, ,2023-05-10 15:48:39.385315
7, ,2023-05-10 15:48:40.388266, 
 ,7, ,2023-05-10 15:48:41.088674
8, ,2023-05-10 15:48:42.670897, 
 ,8, ,2023-05-10 15:48:43.271927
9, ,2023-05-10 15:48:44.624000, 
 ,9, ,2023-05-10 15:48:45.155036
10, ,2023-05-10 15:48:46.637184, 
 ,10, ,2023-05-10 15:48:47.305605
11, ,2023-05-10 15:48:48.416416, 
 ,11, ,2023-05-10 15:48:49.221044
12, ,2023-05-10 15:48:50.389443, 
 ,12, ,2023-05-10 15:48:51.098303
13, ,2023-05-10 15:48:52.171499, 
 ,13, ,2023-05-10 15:48:53.070004
14, ,2023-05-10 15:48:54.634467, 
 ,14, ,2023-05-10 15:48:55.237071
15, ,2023-05-10 15:48:56.597227, 
 ,15, ,2023-05-10 15:48:57.221081
16, ,2023-05-10 15:48:58.570544, 
 ,16, ,2023-05-10 15:48:59.137134
17, ,2023-05-10 15:49:00.403256, 
 ,17, ,2023-05-10 15:49:01.036170
18, ,2023-05-10 15:49:02.568560, 
 ,18, ,2023-05-10 15:49:03.079775
19, ,2023-05-10 15:49:04.473979, 
 ,19, ,2023-05-10 15:49:05.084649
20, ,2023-05-10 15:49:06.706728, 
 ,20, ,2023-05-10 15:49:07.333013
21, ,2023-05-10 15:49:08.692735, 
 ,21, ,2023-05-10 15:49:09.221021
22, ,2023-05-10 15:49:10.649068, 
 ,22, ,2023-05-10 15:49:11.217452
