dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-16 10:19:21.863527, 
 ,1, ,2023-05-16 10:19:22.119124
2, ,2023-05-16 10:19:22.817995, 
 ,2, ,2023-05-16 10:19:23.396951
3, ,2023-05-16 10:19:24.090023, 
 ,3, ,2023-05-16 10:19:24.475496
4, ,2023-05-16 10:19:25.247773, 
 ,4, ,2023-05-16 10:19:25.848068
5, ,2023-05-16 10:19:26.489634, 
 ,5, ,2023-05-16 10:19:26.885500
6, ,2023-05-16 10:19:27.810027, 
 ,6, ,2023-05-16 10:19:28.164044
7, ,2023-05-16 10:19:28.813097, 
 ,7, ,2023-05-16 10:19:29.368742
8, ,2023-05-16 10:19:30.125040, 
 ,8, ,2023-05-16 10:19:30.470424
9, ,2023-05-16 10:19:31.262973, 
 ,9, ,2023-05-16 10:19:31.856752
10, ,2023-05-16 10:19:32.482188, 
 ,10, ,2023-05-16 10:19:32.828423
11, ,2023-05-16 10:19:33.603107, 
 ,11, ,2023-05-16 10:19:34.250659
12, ,2023-05-16 10:19:34.816905, 
 ,12, ,2023-05-16 10:19:35.245477
13, ,2023-05-16 10:19:36.201704, 
 ,13, ,2023-05-16 10:19:36.505379
14, ,2023-05-16 10:19:37.370583, 
 ,14, ,2023-05-16 10:19:37.930400
15, ,2023-05-16 10:19:38.512536, 
 ,15, ,2023-05-16 10:19:38.894597
16, ,2023-05-16 10:19:39.735948, 
 ,16, ,2023-05-16 10:19:40.303068
17, ,2023-05-16 10:19:40.938724, 
 ,17, ,2023-05-16 10:19:41.306034
18, ,2023-05-16 10:19:42.127551, 
 ,18, ,2023-05-16 10:19:42.693957
19, ,2023-05-16 10:19:43.279906, 
 ,19, ,2023-05-16 10:19:43.698054
20, ,2023-05-16 10:19:44.565119, 
 ,20, ,2023-05-16 10:19:45.084578
21, ,2023-05-16 10:19:45.730352, 
 ,21, ,2023-05-16 10:19:46.076811
22, ,2023-05-16 10:19:46.913874, 
 ,22, ,2023-05-16 10:19:47.262876
23, ,2023-05-16 10:19:47.963413, 
 ,23, ,2023-05-16 10:19:48.600541
24, ,2023-05-16 10:19:49.218603, 
 ,24, ,2023-05-16 10:19:49.705322
25, ,2023-05-16 10:19:50.534438, 
 ,25, ,2023-05-16 10:19:50.907274
26, ,2023-05-16 10:19:51.580131, 
 ,26, ,2023-05-16 10:19:52.201489
27, ,2023-05-16 10:19:52.854279, 
 ,27, ,2023-05-16 10:19:53.268112
28, ,2023-05-16 10:19:53.997923, 
 ,28, ,2023-05-16 10:19:54.656902
29, ,2023-05-16 10:19:55.254953, 
 ,29, ,2023-05-16 10:19:55.618660
30, ,2023-05-16 10:19:56.428423, 
 ,30, ,2023-05-16 10:19:57.035728
31, ,2023-05-16 10:19:57.662084, 
 ,31, ,2023-05-16 10:19:58.056743
32, ,2023-05-16 10:19:58.846322, 
 ,32, ,2023-05-16 10:19:59.404251
33, ,2023-05-16 10:19:59.983645, 
 ,33, ,2023-05-16 10:20:00.408335
34, ,2023-05-16 10:20:01.304933, 
 ,34, ,2023-05-16 10:20:01.829674
35, ,2023-05-16 10:20:02.476486, 
 ,35, ,2023-05-16 10:20:03.022203
36, ,2023-05-16 10:20:03.659065, 
 ,36, ,2023-05-16 10:20:04.205997
37, ,2023-05-16 10:20:05.013130, 
 ,37, ,2023-05-16 10:20:05.297491
38, ,2023-05-16 10:20:06.036161, 
 ,38, ,2023-05-16 10:20:06.589840
39, ,2023-05-16 10:20:07.276787, 
 ,39, ,2023-05-16 10:20:07.660719
40, ,2023-05-16 10:20:08.387796, 
 ,40, ,2023-05-16 10:20:09.063480
41, ,2023-05-16 10:20:09.649557, 
 ,41, ,2023-05-16 10:20:10.074229
42, ,2023-05-16 10:20:10.820272, 
 ,42, ,2023-05-16 10:20:11.468702
43, ,2023-05-16 10:20:11.996898, 
 ,43, ,2023-05-16 10:20:12.533009
44, ,2023-05-16 10:20:13.291027, 
 ,44, ,2023-05-16 10:20:13.875968
45, ,2023-05-16 10:20:14.555343, 
 ,45, ,2023-05-16 10:20:14.900777
46, ,2023-05-16 10:20:15.657940, 
 ,46, ,2023-05-16 10:20:16.316243
47, ,2023-05-16 10:20:16.943137, 
 ,47, ,2023-05-16 10:20:17.306774
48, ,2023-05-16 10:20:18.035430, 
 ,48, ,2023-05-16 10:20:18.580950
49, ,2023-05-16 10:20:19.310801, 
 ,49, ,2023-05-16 10:20:19.735129
50, ,2023-05-16 10:20:20.392676, 
 ,50, ,2023-05-16 10:20:21.048225
51, ,2023-05-16 10:20:21.635116, 
 ,51, ,2023-05-16 10:20:22.029367
52, ,2023-05-16 10:20:22.839446, 
 ,52, ,2023-05-16 10:20:23.446629
53, ,2023-05-16 10:20:24.073179, 
 ,53, ,2023-05-16 10:20:24.477276
54, ,2023-05-16 10:20:25.347701, 
 ,54, ,2023-05-16 10:20:25.915492
55, ,2023-05-16 10:20:26.501758, 
 ,55, ,2023-05-16 10:20:26.958423
56, ,2023-05-16 10:20:27.797388, 
 ,56, ,2023-05-16 10:20:28.151113
57, ,2023-05-16 10:20:28.869100, 
 ,57, ,2023-05-16 10:20:29.414077
58, ,2023-05-16 10:20:30.142334, 
 ,58, ,2023-05-16 10:20:30.516017
59, ,2023-05-16 10:20:31.222892, 
 ,59, ,2023-05-16 10:20:31.851322
60, ,2023-05-16 10:20:32.478567, 
 ,60, ,2023-05-16 10:20:32.862090
61, ,2023-05-16 10:20:33.590038, 
 ,61, ,2023-05-16 10:20:34.278193
62, ,2023-05-16 10:20:34.863297, 
 ,62, ,2023-05-16 10:20:35.246520
63, ,2023-05-16 10:20:36.025703, 
 ,63, ,2023-05-16 10:20:36.651652
64, ,2023-05-16 10:20:37.248372, 
 ,64, ,2023-05-16 10:20:37.673603
65, ,2023-05-16 10:20:38.432067, 
 ,65, ,2023-05-16 10:20:39.069417
66, ,2023-05-16 10:20:39.715431, 
 ,66, ,2023-05-16 10:20:40.087681
67, ,2023-05-16 10:20:40.865174, 
 ,67, ,2023-05-16 10:20:41.421380
68, ,2023-05-16 10:20:42.059006, 
 ,68, ,2023-05-16 10:20:42.407160
69, ,2023-05-16 10:20:43.231824, 
 ,69, ,2023-05-16 10:20:43.898726
70, ,2023-05-16 10:20:44.514016, 
 ,70, ,2023-05-16 10:20:44.878322
71, ,2023-05-16 10:20:45.756909, 
 ,71, ,2023-05-16 10:20:46.116253
72, ,2023-05-16 10:20:46.869160, 
 ,72, ,2023-05-16 10:20:47.436184
73, ,2023-05-16 10:20:48.045206, 
 ,73, ,2023-05-16 10:20:48.411663
74, ,2023-05-16 10:20:49.345803, 
 ,74, ,2023-05-16 10:20:49.870989
75, ,2023-05-16 10:20:50.490329, 
 ,75, ,2023-05-16 10:20:50.884483
76, ,2023-05-16 10:20:51.726197, 
 ,76, ,2023-05-16 10:20:52.190675
77, ,2023-05-16 10:20:52.858517, 
 ,77, ,2023-05-16 10:20:53.262290
78, ,2023-05-16 10:20:54.244049, 
 ,78, ,2023-05-16 10:20:54.568477
79, ,2023-05-16 10:20:55.246562, 
 ,79, ,2023-05-16 10:20:55.874726
80, ,2023-05-16 10:20:56.521249, 
 ,80, ,2023-05-16 10:20:56.925728
81, ,2023-05-16 10:20:57.836815, 
 ,81, ,2023-05-16 10:20:58.139082
82, ,2023-05-16 10:20:58.866925, 
 ,82, ,2023-05-16 10:20:59.371883
83, ,2023-05-16 10:21:00.025814, 
 ,83, ,2023-05-16 10:21:00.430748
84, ,2023-05-16 10:21:01.279759, 
 ,84, ,2023-05-16 10:21:01.867274
85, ,2023-05-16 10:21:02.492946, 
 ,85, ,2023-05-16 10:21:02.775770
86, ,2023-05-16 10:21:03.688277, 
 ,86, ,2023-05-16 10:21:04.255328
87, ,2023-05-16 10:21:04.843261, 
 ,87, ,2023-05-16 10:21:05.167843
88, ,2023-05-16 10:21:05.987381, 
 ,88, ,2023-05-16 10:21:06.697054
89, ,2023-05-16 10:21:07.275255, 
 ,89, ,2023-05-16 10:21:07.774767
90, ,2023-05-16 10:21:08.579114, 
 ,90, ,2023-05-16 10:21:09.005908
91, ,2023-05-16 10:21:09.855845, 
 ,91, ,2023-05-16 10:21:10.341757
92, ,2023-05-16 10:21:10.967741, 
 ,92, ,2023-05-16 10:21:11.593942
93, ,2023-05-16 10:21:12.080777, 
 ,93, ,2023-05-16 10:21:12.637063
94, ,2023-05-16 10:21:13.505952, 
 ,94, ,2023-05-16 10:21:13.819226
95, ,2023-05-16 10:21:14.597524, 
 ,95, ,2023-05-16 10:21:15.204904
96, ,2023-05-16 10:21:15.833847, 
 ,96, ,2023-05-16 10:21:16.359309
