dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 14:58:10.549065, 
 ,1, ,2023-05-17 14:58:10.830360
2, ,2023-05-17 14:58:12.858685, 
 ,2, ,2023-05-17 14:58:13.450590
3, ,2023-05-17 14:58:17.102868, 
 ,3, ,2023-05-17 14:58:17.429658
4, ,2023-05-17 14:58:19.305272, 
 ,4, ,2023-05-17 14:58:19.570926
5, ,2023-05-17 14:58:20.324799, 
 ,5, ,2023-05-17 14:58:20.589713
6, ,2023-05-17 14:58:21.977427, 
 ,6, ,2023-05-17 14:58:22.140060
7, ,2023-05-17 14:58:24.181245, 
 ,7, ,2023-05-17 14:58:24.446226
8, ,2023-05-17 14:58:28.153718, 
 ,8, ,2023-05-17 14:58:28.438436
9, ,2023-05-17 14:58:30.756302, 
 ,9, ,2023-05-17 14:58:31.121632
10, ,2023-05-17 14:58:32.987742, 
 ,10, ,2023-05-17 14:58:33.376034
11, ,2023-05-17 14:58:34.669957, 
 ,11, ,2023-05-17 14:58:34.955261
12, ,2023-05-17 14:58:35.382715, 
 ,12, ,2023-05-17 14:58:35.606888
13, ,2023-05-17 14:58:37.198862, 
 ,13, ,2023-05-17 14:58:37.482346
14, ,2023-05-17 14:58:38.115742, 
 ,14, ,2023-05-17 14:58:38.339650
15, ,2023-05-17 14:58:39.583439, 
 ,15, ,2023-05-17 14:58:39.870952
16, ,2023-05-17 14:58:40.951827, 
 ,16, ,2023-05-17 14:58:41.217221
17, ,2023-05-17 14:58:41.890526, 
 ,17, ,2023-05-17 14:58:42.217505
18, ,2023-05-17 14:58:43.695902, 
 ,18, ,2023-05-17 14:58:43.899242
19, ,2023-05-17 14:58:44.448852, 
 ,19, ,2023-05-17 14:58:44.733421
20, ,2023-05-17 14:58:45.939504, 
 ,20, ,2023-05-17 14:58:46.163481
21, ,2023-05-17 14:58:46.590437, 
 ,21, ,2023-05-17 14:58:47.160689
22, ,2023-05-17 14:58:48.607319, 
 ,22, ,2023-05-17 14:58:48.912442
23, ,2023-05-17 14:58:49.401814, 
 ,23, ,2023-05-17 14:58:49.870023
24, ,2023-05-17 14:58:50.625112, 
 ,24, ,2023-05-17 14:58:50.797833
25, ,2023-05-17 14:58:51.307143, 
 ,25, ,2023-05-17 14:58:51.918868
26, ,2023-05-17 14:58:52.734139, 
 ,26, ,2023-05-17 14:58:53.509009
27, ,2023-05-17 14:58:53.773447, 
 ,27, ,2023-05-17 14:58:53.976597
