latency,RSSI,attn1,attn2,TIMESTAMP
173,-90,-107374182,17,2023-05-17 14:53:21.678676
94,-86,-107374182,13,2023-05-17 14:53:21.912165
81,-84,-107374182,15,2023-05-17 14:53:22.103955
53,-89,-107374182,19,2023-05-17 14:53:22.296471
39,-91,-107374182,23,2023-05-17 14:53:22.519160
1,-94,-107374182,25,2023-05-17 14:53:22.720211
192,-96,-107374182,29,2023-05-17 14:53:22.904009
60,-97,-107374182,31,2023-05-17 14:53:23.106447
185,-99,-107374182,27,2023-05-17 14:53:23.308979
112,-98,-107374182,23,2023-05-17 14:53:23.511131
127,-96,-107374182,21,2023-05-17 14:53:23.693378
41,-91,-107374182,17,2023-05-17 14:53:23.896257
218,-91,-107374182,13,2023-05-17 14:53:24.088746
202,-88,-107374182,15,2023-05-17 14:53:24.280991
206,-90,-107374182,17,2023-05-17 14:53:24.483684
186,-93,-107374182,21,2023-05-17 14:53:24.686653
93,-97,-107374182,25,2023-05-17 14:53:24.886751
3,-99,-107374182,29,2023-05-17 14:53:25.071129
220,-101,-107374182,31,2023-05-17 14:53:25.274317
220,-101,-107374182,29,2023-05-17 14:53:25.476827
150,-97,-107374182,25,2023-05-17 14:53:25.679265
51,-95,-107374182,21,2023-05-17 14:53:25.882197
220,-90,-107374182,17,2023-05-17 14:53:26.084576
202,-87,-107374182,13,2023-05-17 14:53:26.287332
206,-89,-107374182,13,2023-05-17 14:53:26.479572
203,-90,-107374182,17,2023-05-17 14:53:26.693054
186,-96,-107374182,21,2023-05-17 14:53:26.895318
133,-95,-107374182,25,2023-05-17 14:53:27.077760
41,-97,-107374182,29,2023-05-17 14:53:27.280754
220,-101,-107374182,31,2023-05-17 14:53:27.463463
220,-100,-107374182,29,2023-05-17 14:53:27.645977
180,-97,-107374182,25,2023-05-17 14:53:27.848829
84,-96,-107374182,23,2023-05-17 14:53:28.050781
12,-95,-107374182,19,2023-05-17 14:53:28.253175
208,-87,-107374182,15,2023-05-17 14:53:28.455211
160,-84,-107374182,13,2023-05-17 14:53:28.657703
155,-87,-107374182,17,2023-05-17 14:53:28.859776
138,-89,-107374182,21,2023-05-17 14:53:29.062653
42,-94,-107374182,23,2023-05-17 14:53:29.266339
220,-96,-107374182,27,2023-05-17 14:53:29.479270
80,-98,-107374182,31,2023-05-17 14:53:29.692132
80,-100,-107374182,29,2023-05-17 14:53:29.895170
134,-99,-107374182,25,2023-05-17 14:53:30.097724
78,-95,-107374182,21,2023-05-17 14:53:30.280457
41,-89,-107374182,19,2023-05-17 14:53:30.490678
216,-93,-107374182,15,2023-05-17 14:53:30.684486
213,-89,-107374182,13,2023-05-17 14:53:30.867006
193,-87,-107374182,17,2023-05-17 14:53:31.069155
149,-89,-107374182,19,2023-05-17 14:53:31.271994
87,-91,-107374182,23,2023-05-17 14:53:31.453988
43,-96,-107374182,27,2023-05-17 14:53:31.656833
220,-97,-107374182,31,2023-05-17 14:53:31.859735
57,-100,-107374182,31,2023-05-17 14:53:32.041652
122,-96,-107374182,27,2023-05-17 14:53:32.223865
16,-97,-107374182,23,2023-05-17 14:53:32.426440
198,-92,-107374182,19,2023-05-17 14:53:32.627093
150,-88,-107374182,17,2023-05-17 14:53:32.810742
134,-87,-107374182,13,2023-05-17 14:53:33.012497
152,-87,-107374182,15,2023-05-17 14:53:33.215602
142,-95,-107374182,19,2023-05-17 14:53:33.417947
81,-91,-107374182,23,2023-05-17 14:53:33.620448
21,-94,-107374182,25,2023-05-17 14:53:33.822458
220,-97,-107374182,29,2023-05-17 14:53:34.024295
60,-99,-107374182,31,2023-05-17 14:53:34.227137
220,-97,-107374182,27,2023-05-17 14:53:34.409765
125,-95,-107374182,23,2023-05-17 14:53:34.622013
55,-89,-107374182,21,2023-05-17 14:53:34.814443
28,-89,-107374182,17,2023-05-17 14:53:35.007829
7,-83,-107374182,13,2023-05-17 14:53:35.211227
213,-87,-107374182,15,2023-05-17 14:53:35.413899
215,-90,-107374182,19,2023-05-17 14:53:35.615908
193,-91,-107374182,21,2023-05-17 14:53:35.818353
134,-93,-107374182,25,2023-05-17 14:53:36.020257
39,-96,-107374182,29,2023-05-17 14:53:36.222898
158,-100,-107374182,31,2023-05-17 14:53:36.405301
220,-97,-107374182,27,2023-05-17 14:53:36.607635
131,-93,-107374182,25,2023-05-17 14:53:36.790129
71,-91,-107374182,21,2023-05-17 14:53:36.993097
21,-90,-107374182,17,2023-05-17 14:53:37.195929
196,-91,-107374182,13,2023-05-17 14:53:37.398539
158,-82,-107374182,13,2023-05-17 14:53:37.600396
138,-87,-107374182,17,2023-05-17 14:53:37.802713
93,-91,-107374182,21,2023-05-17 14:53:38.004696
53,-94,-107374182,25,2023-05-17 14:53:38.207093
13,-96,-107374182,29,2023-05-17 14:53:38.389074
220,-99,-107374182,31,2023-05-17 14:53:38.570790
65,-98,-107374182,29,2023-05-17 14:53:38.773445
108,-94,-107374182,25,2023-05-17 14:53:38.975794
70,-92,-107374182,21,2023-05-17 14:53:39.181655
44,-91,-107374182,17,2023-05-17 14:53:39.381087
7,-85,-107374182,15,2023-05-17 14:53:39.581839
229,-91,-107374182,13,2023-05-17 14:53:39.766192
209,-85,-107374182,17,2023-05-17 14:53:39.970235
172,-91,-107374182,21,2023-05-17 14:53:40.171331
141,-93,-107374182,23,2023-05-17 14:53:40.374037
76,-94,-107374182,27,2023-05-17 14:53:40.575984
220,-99,-107374182,31,2023-05-17 14:53:40.760934
73,-99,-107374182,29,2023-05-17 14:53:40.960058
194,-96,-107374182,25,2023-05-17 14:53:41.162427
130,-91,-107374182,23,2023-05-17 14:53:41.365476
84,-88,-107374182,19,2023-05-17 14:53:41.568108
33,-84,-107374182,15,2023-05-17 14:53:41.769114
11,-81,-107374182,13,2023-05-17 14:53:41.971195
211,-90,-107374182,17,2023-05-17 14:53:42.195451
186,-91,-107374182,21,2023-05-17 14:53:42.397495
148,-92,-107374182,25,2023-05-17 14:53:42.610745
87,-95,-107374182,29,2023-05-17 14:53:42.853181
220,-99,-107374182,31,2023-05-17 14:53:43.065304
40,-98,-107374182,27,2023-05-17 14:53:43.308405
143,-95,-107374182,23,2023-05-17 14:53:43.540472
88,-91,-107374182,19,2023-05-17 14:53:43.781463
40,-88,-107374182,15,2023-05-17 14:53:44.016697
26,-83,-107374182,13,2023-05-17 14:53:44.267711
49,-86,-107374182,19,2023-05-17 14:53:44.491397
12,-90,-107374182,21,2023-05-17 14:53:44.713534
223,-93,-107374182,27,2023-05-17 14:53:44.925650
144,-95,-107374182,29,2023-05-17 14:53:45.148613
55,-98,-107374182,31,2023-05-17 14:53:45.350977
90,-97,-107374182,27,2023-05-17 14:53:45.552937
207,-91,-107374182,23,2023-05-17 14:53:45.766062
147,-94,-107374182,19,2023-05-17 14:53:45.958497
107,-90,-107374182,15,2023-05-17 14:53:46.160194
116,-82,-107374182,13,2023-05-17 14:53:46.362870
81,-91,-107374182,15,2023-05-17 14:53:46.585276
61,-89,-107374182,19,2023-05-17 14:53:46.807437
220,-91,-107374182,23,2023-05-17 14:53:47.009982
186,-94,-107374182,27,2023-05-17 14:53:47.212324
113,-98,-107374182,31,2023-05-17 14:53:47.412790
220,-97,-107374182,29,2023-05-17 14:53:47.594094
97,-95,-107374182,27,2023-05-17 14:53:47.778282
52,-94,-107374182,23,2023-05-17 14:53:47.980606
21,-90,-107374182,19,2023-05-17 14:53:48.185154
198,-92,-107374182,15,2023-05-17 14:53:48.387998
172,-81,-107374182,13,2023-05-17 14:53:48.590235
180,-85,-107374182,15,2023-05-17 14:53:48.792669
158,-91,-107374182,19,2023-05-17 14:53:48.994651
128,-91,-107374182,23,2023-05-17 14:53:49.194866
61,-94,-107374182,27,2023-05-17 14:53:49.399437
219,-97,-107374182,31,2023-05-17 14:53:49.601524
151,-98,-107374182,31,2023-05-17 14:53:49.803741
185,-95,-107374182,27,2023-05-17 14:53:50.006546
94,-93,-107374182,23,2023-05-17 14:53:50.209157
87,-88,-107374182,19,2023-05-17 14:53:50.411116
76,-86,-107374182,15,2023-05-17 14:53:50.603618
63,-86,-107374182,13,2023-05-17 14:53:50.805932
55,-89,-107374182,15,2023-05-17 14:53:51.008280
14,-87,-107374182,19,2023-05-17 14:53:51.231522
9,-91,-107374182,23,2023-05-17 14:53:51.434400
197,-94,-107374182,27,2023-05-17 14:53:51.639600
126,-97,-107374182,31,2023-05-17 14:53:51.859422
220,-98,-107374182,29,2023-05-17 14:53:52.061708
81,-95,-107374182,27,2023-05-17 14:53:52.245355
30,-94,-107374182,23,2023-05-17 14:53:52.468422
191,-93,-107374182,19,2023-05-17 14:53:52.671247
140,-85,-107374182,15,2023-05-17 14:53:52.873636
138,-86,-107374182,13,2023-05-17 14:53:53.075779
132,-85,-107374182,17,2023-05-17 14:53:53.278393
129,-90,-107374182,21,2023-05-17 14:53:53.480547
82,-90,-107374182,23,2023-05-17 14:53:53.682939
47,-94,-107374182,27,2023-05-17 14:53:53.885208
220,-97,-107374182,31,2023-05-17 14:53:54.088028
86,-96,-107374182,29,2023-05-17 14:53:54.290520
212,-96,-107374182,27,2023-05-17 14:53:54.472226
134,-91,-107374182,23,2023-05-17 14:53:54.674331
125,-88,-107374182,19,2023-05-17 14:53:54.876769
128,-84,-107374182,15,2023-05-17 14:53:55.079217
133,-85,-107374182,13,2023-05-17 14:53:55.281114
98,-86,-107374182,17,2023-05-17 14:53:55.503918
59,-87,-107374182,21,2023-05-17 14:53:55.706241
22,-94,-107374182,25,2023-05-17 14:53:55.928493
199,-95,-107374182,27,2023-05-17 14:53:56.110155
136,-99,-107374182,31,2023-05-17 14:53:56.332330
220,-96,-107374182,29,2023-05-17 14:53:56.544429
91,-93,-107374182,25,2023-05-17 14:53:56.756421
13,-92,-107374182,21,2023-05-17 14:53:56.979624
205,-87,-107374182,17,2023-05-17 14:53:57.188837
214,-85,-107374182,13,2023-05-17 14:53:57.410743
231,-84,-107374182,15,2023-05-17 14:53:57.605409
209,-88,-107374182,19,2023-05-17 14:53:57.807471
