dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 10:54:56.239686, 
 ,1, ,2023-05-17 10:54:56.984330
2, ,2023-05-17 10:54:57.984772, 
 ,2, ,2023-05-17 10:54:58.453177
3, ,2023-05-17 10:54:58.850995, 
 ,3, ,2023-05-17 10:54:59.932823
4, ,2023-05-17 10:55:01.178117, 
 ,4, ,2023-05-17 10:55:02.196459
5, ,2023-05-17 10:55:02.809047, 
 ,5, ,2023-05-17 10:55:03.400067
6, ,2023-05-17 10:55:04.458886, 
 ,6, ,2023-05-17 10:55:05.028378
7, ,2023-05-17 10:55:06.047273, 
 ,7, ,2023-05-17 10:55:06.809841
8, ,2023-05-17 10:55:07.758576, 
 ,8, ,2023-05-17 10:55:08.349976
9, ,2023-05-17 10:55:09.430663, 
 ,9, ,2023-05-17 10:55:09.919794
10, ,2023-05-17 10:55:11.122588, 
 ,10, ,2023-05-17 10:55:11.795088
11, ,2023-05-17 10:55:12.754593, 
 ,11, ,2023-05-17 10:55:13.244261
12, ,2023-05-17 10:55:14.426630, 
 ,12, ,2023-05-17 10:55:14.793849
13, ,2023-05-17 10:55:16.048881, 
 ,13, ,2023-05-17 10:55:16.476472
14, ,2023-05-17 10:55:17.772724, 
 ,14, ,2023-05-17 10:55:18.179503
15, ,2023-05-17 10:55:19.352020, 
 ,15, ,2023-05-17 10:55:19.718538
16, ,2023-05-17 10:55:21.084394, 
 ,16, ,2023-05-17 10:55:21.471009
17, ,2023-05-17 10:55:22.498793, 
 ,17, ,2023-05-17 10:55:23.027976
18, ,2023-05-17 10:55:24.395690, 
 ,18, ,2023-05-17 10:55:24.680345
19, ,2023-05-17 10:55:25.791163, 
 ,19, ,2023-05-17 10:55:26.261030
20, ,2023-05-17 10:55:27.240968, 
 ,20, ,2023-05-17 10:55:27.831682
21, ,2023-05-17 10:55:28.993037, 
 ,21, ,2023-05-17 10:55:29.602558
22, ,2023-05-17 10:55:30.672029, 
 ,22, ,2023-05-17 10:55:31.222370
23, ,2023-05-17 10:55:32.262267, 
 ,23, ,2023-05-17 10:55:32.935235
24, ,2023-05-17 10:55:34.025038, 
 ,24, ,2023-05-17 10:55:34.614361
25, ,2023-05-17 10:55:35.786619, 
 ,25, ,2023-05-17 10:55:36.377969
26, ,2023-05-17 10:55:37.356792, 
 ,26, ,2023-05-17 10:55:38.029053
27, ,2023-05-17 10:55:39.394391, 
 ,27, ,2023-05-17 10:55:39.740128
28, ,2023-05-17 10:55:40.534451, 
 ,28, ,2023-05-17 10:55:41.124444
29, ,2023-05-17 10:55:42.063098, 
 ,29, ,2023-05-17 10:55:42.878941
30, ,2023-05-17 10:55:43.755878, 
 ,30, ,2023-05-17 10:55:44.672738
31, ,2023-05-17 10:55:45.568456, 
 ,31, ,2023-05-17 10:55:46.465683
32, ,2023-05-17 10:55:47.588193, 
 ,32, ,2023-05-17 10:55:48.423163
33, ,2023-05-17 10:55:49.595263, 
 ,33, ,2023-05-17 10:55:49.962300
