dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-03 14:19:28.780343, 
 ,1, ,2023-05-03 14:19:31.247120
2, ,2023-05-03 14:19:35.071191, 
 ,2, ,2023-05-03 14:19:37.490889
3, ,2023-05-03 14:19:41.379280, 
 ,3, ,2023-05-03 14:19:43.765883
4, ,2023-05-03 14:19:47.698386, 
 ,4, ,2023-05-03 14:19:50.177265
5, ,2023-05-03 14:19:53.982071, 
 ,5, ,2023-05-03 14:19:56.542266
6, ,2023-05-03 14:20:00.369381, 
 ,6, ,2023-05-03 14:20:02.812516
7, ,2023-05-03 14:20:06.677565, 
 ,7, ,2023-05-03 14:20:08.973676
8, ,2023-05-03 14:20:12.699085, 
 ,8, ,2023-05-03 14:20:15.378832
9, ,2023-05-03 14:20:19.311013, 
 ,9, ,2023-05-03 14:20:21.671194
