latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
274,-93,7064,-107374182,30,2023-05-15 16:54:37.826533
197,-93,6700,-107374182,26,2023-05-15 16:54:38.309383
183,-102,6429,-107374182,32,2023-05-15 16:54:38.673056
145,-102,6172,-107374182,38,2023-05-15 16:54:39.057379
320,-98,6153,-107374182,30,2023-05-15 16:54:39.501965
118,-97,6505,-107374182,24,2023-05-15 16:54:39.886602
226,-103,6239,-107374182,40,2023-05-15 16:54:40.259913
168,-102,5976,-107374182,34,2023-05-15 16:54:40.692227
350,-96,5926,-107374182,26,2023-05-15 16:54:41.157378
158,-95,6752,-107374182,24,2023-05-15 16:54:41.559428
275,-102,6654,-107374182,36,2023-05-15 16:54:41.963556
186,-98,6536,-107374182,34,2023-05-15 16:54:42.328567
265,-95,6387,-107374182,22,2023-05-15 16:54:42.720966
344,-103,6878,-107374182,32,2023-05-15 16:54:43.146858
298,-101,6777,-107374182,38,2023-05-15 16:54:43.521123
239,-92,6461,-107374182,26,2023-05-15 16:54:43.925170
232,-103,6165,-107374182,28,2023-05-15 16:54:44.289831
159,-102,5920,-107374182,38,2023-05-15 16:54:44.673770
346,-95,5861,-107374182,26,2023-05-15 16:54:45.077602
117,-97,6559,-107374182,22,2023-05-15 16:54:45.521112
229,-103,6481,-107374182,32,2023-05-15 16:54:45.926400
171,-99,6253,-107374182,34,2023-05-15 16:54:46.309667
329,-95,6022,-107374182,26,2023-05-15 16:54:46.743916
148,-98,6298,-107374182,28,2023-05-15 16:54:47.137293
238,-103,6105,-107374182,40,2023-05-15 16:54:47.512339
160,-98,5977,-107374182,30,2023-05-15 16:54:47.906500
244,-97,5848,-107374182,24,2023-05-15 16:54:48.303977
328,-103,6696,-107374182,36,2023-05-15 16:54:48.685968
290,-99,6869,-107374182,34,2023-05-15 16:54:49.073173
163,-93,6632,-107374182,22,2023-05-15 16:54:49.487561
223,-102,6345,-107374182,32,2023-05-15 16:54:49.872324
175,-103,6048,-107374182,40,2023-05-15 16:54:50.297328
346,-99,5957,-107374182,34,2023-05-15 16:54:50.742515
268,-93,6140,-107374182,26,2023-05-15 16:54:51.187930
239,-102,5876,-107374182,28,2023-05-15 16:54:51.603235
183,-104,5711,-107374182,36,2023-05-15 16:54:52.027282
344,-100,5788,-107374182,34,2023-05-15 16:54:52.462661
270,-94,6137,-107374182,30,2023-05-15 16:54:52.948416
185,-95,5810,-107374182,22,2023-05-15 16:54:53.393094
203,-103,5530,-107374182,28,2023-05-15 16:54:53.806082
123,-104,5378,-107374182,40,2023-05-15 16:54:54.210546
346,-95,5499,-107374182,30,2023-05-15 16:54:54.605889
145,-98,6404,-107374182,24,2023-05-15 16:54:54.990435
272,-105,6237,-107374182,36,2023-05-15 16:54:55.404822
174,-100,6120,-107374182,34,2023-05-15 16:54:55.770950
283,-96,5923,-107374182,22,2023-05-15 16:54:56.165391
329,-102,6400,-107374182,32,2023-05-15 16:54:56.579983
280,-103,6404,-107374182,40,2023-05-15 16:54:57.046457
221,-98,6043,-107374182,34,2023-05-15 16:54:57.476429
143,-94,5778,-107374182,22,2023-05-15 16:54:57.881276
136,-106,5572,-107374182,32,2023-05-15 16:54:58.235165
339,-100,5869,-107374182,34,2023-05-15 16:54:58.608734
205,-93,6492,-107374182,22,2023-05-15 16:54:59.003247
249,-101,6279,-107374182,28,2023-05-15 16:54:59.437811
244,-102,5949,-107374182,40,2023-05-15 16:54:59.812346
187,-96,5718,-107374182,30,2023-05-15 16:55:00.218051
225,-99,5511,-107374182,24,2023-05-15 16:55:00.612309
329,-104,5967,-107374182,36,2023-05-15 16:55:00.997806
300,-101,5994,-107374182,34,2023-05-15 16:55:01.409082
207,-94,5828,-107374182,26,2023-05-15 16:55:01.853541
207,-98,5650,-107374182,24,2023-05-15 16:55:02.268517
342,-104,5901,-107374182,40,2023-05-15 16:55:02.635143
263,-99,6036,-107374182,30,2023-05-15 16:55:03.019002
62,-99,5883,-107374182,24,2023-05-15 16:55:03.421360
169,-102,5739,-107374182,36,2023-05-15 16:55:03.785548
345,-101,5948,-107374182,34,2023-05-15 16:55:04.171972
238,-96,6591,-107374182,22,2023-05-15 16:55:04.586936
273,-104,6280,-107374182,36,2023-05-15 16:55:04.950809
202,-100,6123,-107374182,34,2023-05-15 16:55:05.315163
319,-96,5945,-107374182,22,2023-05-15 16:55:05.700153
343,-103,6389,-107374182,32,2023-05-15 16:55:06.094442
256,-103,6413,-107374182,38,2023-05-15 16:55:06.504037
199,-93,6128,-107374182,26,2023-05-15 16:55:06.891288
187,-100,5862,-107374182,24,2023-05-15 16:55:07.308347
337,-103,6365,-107374182,40,2023-05-15 16:55:07.702627
268,-97,6676,-107374182,30,2023-05-15 16:55:08.092904
164,-98,6388,-107374182,22,2023-05-15 16:55:08.492909
183,-104,6140,-107374182,32,2023-05-15 16:55:08.900124
331,-106,6500,-107374182,40,2023-05-15 16:55:09.351147
254,-98,6783,-107374182,34,2023-05-15 16:55:09.785641
140,-94,6526,-107374182,22,2023-05-15 16:55:10.179253
