RSSI,latency var.,attn1,attn2,TIMESTAMP
-97,1987,-107374182,24,2023-05-10 15:20:20.618773
-99,1811,-107374182,26,2023-05-10 15:20:20.935916
-100,1714,-107374182,28,2023-05-10 15:20:21.229164
-103,1593,-107374182,30,2023-05-10 15:20:21.512124
-103,1481,-107374182,32,2023-05-10 15:20:21.806889
