dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 17:03:56.339140, 
 ,1, ,2023-05-17 17:03:56.683322
2, ,2023-05-17 17:03:58.953222, 
 ,2, ,2023-05-17 17:03:59.235780
3, ,2023-05-17 17:04:01.946958, 
 ,3, ,2023-05-17 17:04:02.371402
4, ,2023-05-17 17:04:04.273748, 
 ,4, ,2023-05-17 17:04:04.538380
5, ,2023-05-17 17:04:07.279008, 
 ,5, ,2023-05-17 17:04:07.601768
6, ,2023-05-17 17:04:10.226290, 
 ,6, ,2023-05-17 17:04:10.650982
7, ,2023-05-17 17:04:12.596083, 
 ,7, ,2023-05-17 17:04:12.818942
8, ,2023-05-17 17:04:15.612188, 
 ,8, ,2023-05-17 17:04:15.914663
9, ,2023-05-17 17:04:18.423970, 
 ,9, ,2023-05-17 17:04:18.706205
10, ,2023-05-17 17:04:21.225850, 
 ,10, ,2023-05-17 17:04:21.492051
11, ,2023-05-17 17:04:23.909799, 
 ,11, ,2023-05-17 17:04:24.171675
12, ,2023-05-17 17:04:26.358211, 
 ,12, ,2023-05-17 17:04:26.721829
13, ,2023-05-17 17:04:29.625220, 
 ,13, ,2023-05-17 17:04:29.827756
14, ,2023-05-17 17:04:32.196325, 
 ,14, ,2023-05-17 17:04:32.418551
15, ,2023-05-17 17:04:34.868026, 
 ,15, ,2023-05-17 17:04:35.070511
16, ,2023-05-17 17:04:37.724957, 
 ,16, ,2023-05-17 17:04:37.947923
17, ,2023-05-17 17:04:39.628681, 
 ,17, ,2023-05-17 17:04:40.034146
