dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-03 16:23:48.204712, 
 ,1, ,2023-05-03 16:23:50.864510
2, ,2023-05-03 16:23:54.600495, 
 ,2, ,2023-05-03 16:23:57.140241
3, ,2023-05-03 16:24:00.954978, 
 ,3, ,2023-05-03 16:24:03.390464
4, ,2023-05-03 16:24:07.303253, 
 ,4, ,2023-05-03 16:24:09.792667
5, ,2023-05-03 16:24:13.638316, 
 ,5, ,2023-05-03 16:24:16.137685
6, ,2023-05-03 16:24:20.120097, 
 ,6, ,2023-05-03 16:24:22.514198
7, ,2023-05-03 16:24:25.375723, 
 ,7, ,2023-05-03 16:24:25.989673
8, ,2023-05-03 16:24:26.501186, 
 ,8, ,2023-05-03 16:24:28.643676
9, ,2023-05-03 16:24:32.519763, 
 ,9, ,2023-05-03 16:24:35.075784
10, ,2023-05-03 16:24:38.853042, 
 ,10, ,2023-05-03 16:24:41.301823
11, ,2023-05-03 16:24:45.176788, 
 ,11, ,2023-05-03 16:24:47.780484
12, ,2023-05-03 16:24:51.667383, 
 ,12, ,2023-05-03 16:24:54.042641
