latency,RSSI,TIMESTAMP,Predicted Drops
284.0,-96.0,0.0,0
263.0,-95.0,0.3503410000048461,0
281.0,-101.0,0.6420189999989816,0
39.0,-102.0,0.9202500000028522,0
305.0,-97.0,1.2154760000048557,0
260.0,-92.0,1.5235130000000936,0
299.0,-104.0,1.8236120000001392,0
103.0,-104.0,2.121766000003845,0
272.0,-100.0,2.407275000005029,0
273.0,-91.0,2.7170640000040294,0
265.0,-95.0,3.0094759999992675,0
239.0,-104.0,3.3226730000023963,0
6.0,-98.0,3.6506200000003446,0
263.0,-96.0,3.9602080000040583,0
265.0,-94.0,4.2603779999990365,0
267.0,-102.0,4.559968000001391,0
99.0,-101.0,4.873275000005378,0
299.0,-96.0,5.17300200000318,0
303.0,-91.0,5.466418000003614,0
262.0,-101.0,5.763477000000421,0
116.0,-104.0,6.063050000004296,0
303.0,-97.0,6.387846000005084,0
291.0,-90.0,6.686697000004642,0
260.0,-97.0,6.967918000002101,0
212.0,-103.0,7.261891000001924,0
285.0,-98.0,7.593162000004668,0
270.0,-95.0,7.900785999998334,0
257.0,-97.0,8.21476999999868,0
264.0,-102.0,8.495972000004258,0
43.0,-102.0,8.806405000002997,0
270.0,-92.0,9.106162000003678,0
274.0,-92.0,9.404961000000185,0
292.0,-101.0,9.679494000003617,0
96.0,-104.0,9.967991000004986,0
265.0,-98.0,10.266230000001087,0
301.0,-90.0,10.5927920000031,0
274.0,-100.0,10.900336999999126,0
111.0,-106.0,11.215124000002106,0
273.0,-100.0,11.49749200000224,0
281.0,-91.0,11.782140000002984,0
295.0,-97.0,12.077038000003084,0
251.0,-102.0,12.37477100000251,0
2.0,-101.0,12.680252999998627,0
303.0,-96.0,12.962070000001404,0
292.0,-95.0,13.287572000001092,0
296.0,-101.0,13.571337000001222,0
100.0,-105.0,13.861555000003136,0
285.0,-99.0,14.150426000000152,0
269.0,-92.0,14.4727469999998,0
272.0,-98.0,14.773046000002068,0
159.0,-105.0,15.070480000002137,0
281.0,-100.0,15.39917200000491,0
267.0,-90.0,15.721230000002834,0
290.0,-97.0,16.040564000002632,0
180.0,-102.0,16.331811000003654,0
94.0,-98.0,16.646228000005067,0
287.0,-92.0,16.94326700000238,0
301.0,-94.0,17.226888000004692,0
301.0,-101.0,17.5431910000043,0
40.0,-102.0,17.83744700000534,0
295.0,-97.0,18.135063000001537,0
297.0,-93.0,18.438733000002685,0
287.0,-100.0,18.750962999998592,0
140.0,-106.0,19.03630100000009,0
278.0,-98.0,19.350359000003664,0
297.0,-89.0,19.67564600000333,0
297.0,-97.0,19.97698200000013,0
176.0,-102.0,20.304113999998663,0
261.0,-101.0,20.619887000000745,0
301.0,-91.0,20.91243899999972,0
270.0,-95.0,21.22306100000424,0
258.0,-103.0,21.504743000004964,0
26.0,-101.0,21.816979000002902,0
265.0,-97.0,22.127627000001667,0
288.0,-96.0,22.437043999998423,0
245.0,-103.0,22.730046000004226,0
45.0,-101.0,23.034074000002875,0
276.0,-96.0,23.346794000004596,0
283.0,-94.0,23.64386899999954,0
286.0,-103.0,23.943440000002735,0
86.0,-104.0,24.229337000004307,0
291.0,-97.0,24.54123200000322,0
259.0,-91.0,24.867519999999782,0
267.0,-98.0,25.16573700000299,0
236.0,-103.0,25.440756000003603,0
1.0,-98.0,25.75480200000311,0
278.0,-93.0,26.062211000004027,0
303.0,-94.0,26.38806900000054,0
300.0,-103.0,26.674737000001187,0
101.0,-101.0,27.002494000000297,0
262.0,-93.0,27.313496000002488,0
264.0,-95.0,27.61621100000048,0
255.0,-102.0,27.9256349999996,0
44.0,-103.0,28.25647500000196,0
