dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 11:36:58.965192, 
 ,1, ,2023-05-17 11:36:59.332029
2, ,2023-05-17 11:37:00.702486, 
 ,2, ,2023-05-17 11:37:01.147683
3, ,2023-05-17 11:37:02.331370, 
 ,3, ,2023-05-17 11:37:02.654863
4, ,2023-05-17 11:37:03.694524, 
 ,4, ,2023-05-17 11:37:04.266205
5, ,2023-05-17 11:37:05.287386, 
 ,5, ,2023-05-17 11:37:06.061942
6, ,2023-05-17 11:37:06.879342, 
 ,6, ,2023-05-17 11:37:07.124131
7, ,2023-05-17 11:37:08.461572, 
 ,7, ,2023-05-17 11:37:09.215037
8, ,2023-05-17 11:37:10.482712, 
 ,8, ,2023-05-17 11:37:10.788640
9, ,2023-05-17 11:37:11.983748, 
 ,9, ,2023-05-17 11:37:12.309693
10, ,2023-05-17 11:37:13.780331, 
 ,10, ,2023-05-17 11:37:14.309459
11, ,2023-05-17 11:37:15.370152, 
 ,11, ,2023-05-17 11:37:15.880213
12, ,2023-05-17 11:37:17.267605, 
 ,12, ,2023-05-17 11:37:17.532495
13, ,2023-05-17 11:37:18.829622, 
 ,13, ,2023-05-17 11:37:19.216433
14, ,2023-05-17 11:37:20.299712, 
 ,14, ,2023-05-17 11:37:20.808570
15, ,2023-05-17 11:37:21.809478, 
 ,15, ,2023-05-17 11:37:22.276939
16, ,2023-05-17 11:37:23.353887, 
 ,16, ,2023-05-17 11:37:23.868353
17, ,2023-05-17 11:37:25.021754, 
 ,17, ,2023-05-17 11:37:25.571966
18, ,2023-05-17 11:37:26.980340, 
 ,18, ,2023-05-17 11:37:27.245380
19, ,2023-05-17 11:37:28.511488, 
 ,19, ,2023-05-17 11:37:28.959739
20, ,2023-05-17 11:37:30.184135, 
 ,20, ,2023-05-17 11:37:30.755413
21, ,2023-05-17 11:37:31.898646, 
 ,21, ,2023-05-17 11:37:32.429009
22, ,2023-05-17 11:37:33.532100, 
 ,22, ,2023-05-17 11:37:34.185414
23, ,2023-05-17 11:37:35.247871, 
 ,23, ,2023-05-17 11:37:35.859473
24, ,2023-05-17 11:37:36.850494, 
 ,24, ,2023-05-17 11:37:37.197687
25, ,2023-05-17 11:37:38.668432, 
 ,25, ,2023-05-17 11:37:39.076558
26, ,2023-05-17 11:37:40.095534, 
 ,26, ,2023-05-17 11:37:40.565210
27, ,2023-05-17 11:37:41.750952, 
 ,27, ,2023-05-17 11:37:42.423595
28, ,2023-05-17 11:37:43.478053, 
 ,28, ,2023-05-17 11:37:44.005166
29, ,2023-05-17 11:37:45.160219, 
 ,29, ,2023-05-17 11:37:45.527591
30, ,2023-05-17 11:37:46.628621, 
 ,30, ,2023-05-17 11:37:47.119296
31, ,2023-05-17 11:37:48.221563, 
 ,31, ,2023-05-17 11:37:48.752881
32, ,2023-05-17 11:37:49.979223, 
 ,32, ,2023-05-17 11:37:50.612876
33, ,2023-05-17 11:37:51.746200, 
 ,33, ,2023-05-17 11:37:52.339219
34, ,2023-05-17 11:37:53.503678, 
 ,34, ,2023-05-17 11:37:54.033807
35, ,2023-05-17 11:37:55.012275, 
 ,35, ,2023-05-17 11:37:55.594842
36, ,2023-05-17 11:37:56.452001, 
 ,36, ,2023-05-17 11:37:56.757163
37, ,2023-05-17 11:37:57.552309, 
 ,37, ,2023-05-17 11:37:57.817210
38, ,2023-05-17 11:37:58.654162, 
 ,38, ,2023-05-17 11:37:59.164507
39, ,2023-05-17 11:37:59.999400, 
 ,39, ,2023-05-17 11:38:00.550891
40, ,2023-05-17 11:38:01.468517, 
 ,40, ,2023-05-17 11:38:02.160983
41, ,2023-05-17 11:38:03.160010, 
 ,41, ,2023-05-17 11:38:03.670867
42, ,2023-05-17 11:38:04.732205, 
 ,42, ,2023-05-17 11:38:05.609732
43, ,2023-05-17 11:38:06.610522, 
 ,43, ,2023-05-17 11:38:06.967320
44, ,2023-05-17 11:38:08.047398, 
 ,44, ,2023-05-17 11:38:08.617977
45, ,2023-05-17 11:38:10.105998, 
 ,45, ,2023-05-17 11:38:10.513009
46, ,2023-05-17 11:38:11.634338, 
 ,46, ,2023-05-17 11:38:12.205452
47, ,2023-05-17 11:38:13.040453, 
 ,47, ,2023-05-17 11:38:13.734164
