dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-04-13 11:41:44.461976, 
 ,1, ,2023-04-13 11:41:49.365055
2, ,2023-04-13 11:41:57.570567, 
 ,2, ,2023-04-13 11:42:02.761345
3, ,2023-04-13 11:42:10.945396, 
 ,3, ,2023-04-13 11:42:15.989874
4, ,2023-04-13 11:42:24.343167, 
 ,4, ,2023-04-13 11:42:29.189191
5, ,2023-04-13 11:42:37.434463, 
 ,5, ,2023-04-13 11:42:42.948674
6, ,2023-04-13 11:42:50.408039, 
 ,6, ,2023-04-13 11:42:55.820678
7, ,2023-04-13 11:43:04.027767, 
 ,7, ,2023-04-13 11:43:09.467622
8, ,2023-04-13 11:43:17.327960, 
 ,8, ,2023-04-13 11:43:22.402760
9, ,2023-04-13 11:43:30.430226, 
 ,9, ,2023-04-13 11:43:35.832052
10, ,2023-04-13 11:43:43.870152, 
 ,10, ,2023-04-13 11:43:49.455663
11, ,2023-04-13 11:43:57.021450, 
 ,11, ,2023-04-13 11:44:02.813110
12, ,2023-04-13 11:44:10.677018, 
 ,12, ,2023-04-13 11:44:15.791680
13, ,2023-04-13 11:44:23.669795, 
 ,13, ,2023-04-13 11:44:29.011749
