latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
33442,-102,41,-107374182,28,2023-05-03 13:59:29.380406
32943,-98,41,-107374182,22,2023-05-03 13:59:29.883850
261,-94,41,-107374182,16,2023-05-03 13:59:30.261992
262,-89,41,-107374182,12,2023-05-03 13:59:30.666826
295,-82,41,-107374182,6,2023-05-03 13:59:31.123939
281,-77,41,-107374182,0,2023-05-03 13:59:31.568596
260,-81,41,-107374182,6,2023-05-03 13:59:32.142947
293,-87,41,-107374182,12,2023-05-03 13:59:32.581407
264,-91,41,-107374182,18,2023-05-03 13:59:32.938219
288,-98,41,-107374182,22,2023-05-03 13:59:33.331052
214,-101,41,-107374182,28,2023-05-03 13:59:33.767217
35067,-102,41,-107374182,32,2023-05-03 13:59:34.146663
34593,-102,41,-107374182,40,2023-05-03 13:59:34.637297
34175,-102,41,-107374182,38,2023-05-03 13:59:35.033176
33783,-102,41,-107374182,32,2023-05-03 13:59:35.422449
33397,-104,41,-107374182,28,2023-05-03 13:59:35.822640
285,-99,41,-107374182,20,2023-05-03 13:59:36.300831
271,-92,41,-107374182,16,2023-05-03 13:59:36.705372
251,-88,41,-107374182,10,2023-05-03 13:59:37.125774
266,-79,41,-107374182,4,2023-05-03 13:59:37.564377
