dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-10 11:28:41.006168, 
 ,1, ,2023-05-10 11:28:41.254253
2, ,2023-05-10 11:28:50.196392, 
 ,2, ,2023-05-10 11:28:50.399632
3, ,2023-05-10 11:28:51.454160, 
 ,3, ,2023-05-10 11:28:51.626876
4, ,2023-05-10 11:29:01.951884, 
 ,4, ,2023-05-10 11:29:02.169707
5, ,2023-05-10 11:29:04.516886, 
 ,5, ,2023-05-10 11:29:04.674321
6, ,2023-05-10 11:29:05.845932, 
7, ,2023-05-10 11:29:13.748103, 
 ,6, ,2023-05-10 11:29:13.904283
