dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-16 10:56:46.403958, 
 ,1, ,2023-05-16 10:56:46.545320
2, ,2023-05-16 10:56:48.611678, 
 ,2, ,2023-05-16 10:56:48.915539
3, ,2023-05-16 10:56:50.726160, 
 ,3, ,2023-05-16 10:56:51.030071
4, ,2023-05-16 10:56:52.821771, 
 ,4, ,2023-05-16 10:56:53.350607
5, ,2023-05-16 10:56:54.805520, 
 ,5, ,2023-05-16 10:56:55.579245
6, ,2023-05-16 10:56:57.028650, 
 ,6, ,2023-05-16 10:56:57.718217
7, ,2023-05-16 10:56:59.270133, 
 ,7, ,2023-05-16 10:56:59.665035
8, ,2023-05-16 10:57:00.080446, 
 ,8, ,2023-05-16 10:57:01.600889
9, ,2023-05-16 10:57:03.142295, 
 ,9, ,2023-05-16 10:57:03.518121
10, ,2023-05-16 10:57:04.833996, 
 ,10, ,2023-05-16 10:57:05.509960
