latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
1,-97,1,-107374182,30,2023-04-25 16:33:24.939802
1,-96,1,-107374182,30,2023-04-25 16:33:25.249920
1,-94,1,-107374182,27,2023-04-25 16:33:25.485527
1,-93,1,-107374182,27,2023-04-25 16:33:25.717471
1,-92,1,-107374182,24,2023-04-25 16:33:26.004840
1,-93,1,-107374182,24,2023-04-25 16:33:26.272811
1,-93,1,-107374182,24,2023-04-25 16:33:26.606731
1,-95,1,-107374182,27,2023-04-25 16:33:26.869159
1,-95,1,-107374182,27,2023-04-25 16:33:27.111093
1,-95,1,-107374182,30,2023-04-25 16:33:27.348669
1,-100,1,-107374182,30,2023-04-25 16:33:27.604544
1,-97,1,-107374182,33,2023-04-25 16:33:27.901273
1,-99,1,-107374182,33,2023-04-25 16:33:28.302473
1,-101,1,-107374182,36,2023-04-25 16:33:28.590448
1,-101,1,-107374182,39,2023-04-25 16:33:28.984342
1,-100,1,-107374182,42,2023-04-25 16:33:29.448041
1,-104,1,-107374182,42,2023-04-25 16:33:29.846065
1,-103,1,-107374182,45,2023-04-25 16:33:30.281675
1,-103,1,-107374182,48,2023-04-25 16:33:30.677057
1,-103,1,-107374182,51,2023-04-25 16:33:31.102125
1,-103,1,-107374182,54,2023-04-25 16:33:31.514337
1,-103,1,-107374182,54,2023-04-25 16:33:31.931635
1,-103,1,-107374182,54,2023-04-25 16:33:32.354188
1,-103,1,-107374182,51,2023-04-25 16:33:32.771620
1,-103,1,-107374182,48,2023-04-25 16:33:33.188679
1,-103,1,-107374182,45,2023-04-25 16:33:33.603475
1,-103,1,-107374182,42,2023-04-25 16:33:33.932023
1,-103,1,-107374182,42,2023-04-25 16:33:34.343885
1,-103,1,-107374182,39,2023-04-25 16:33:34.788954
1,-103,1,-107374182,36,2023-04-25 16:33:35.204953
1,-100,1,-107374182,33,2023-04-25 16:33:35.620469
1,-98,1,-107374182,30,2023-04-25 16:33:36.036124
1,-95,1,-107374182,27,2023-04-25 16:33:36.455946
1,-97,1,-107374182,27,2023-04-25 16:33:36.889188
1,-92,1,-107374182,24,2023-04-25 16:33:37.294761
1,-93,1,-107374182,24,2023-04-25 16:33:37.690342
1,-96,1,-107374182,27,2023-04-25 16:33:38.061511
1,-98,1,-107374182,30,2023-04-25 16:33:38.470532
1,-97,1,-107374182,30,2023-04-25 16:33:38.807563
1,-100,1,-107374182,33,2023-04-25 16:33:39.110164
1,-104,1,-107374182,36,2023-04-25 16:33:39.403184
1,-102,1,-107374182,36,2023-04-25 16:33:39.766139
1,-103,1,-107374182,39,2023-04-25 16:33:40.249214
1,-102,1,-107374182,42,2023-04-25 16:33:40.643367
1,-102,1,-107374182,45,2023-04-25 16:33:41.053383
1,-102,1,-107374182,48,2023-04-25 16:33:41.468093
1,-102,1,-107374182,48,2023-04-25 16:33:41.878886
1,-102,1,-107374182,51,2023-04-25 16:33:42.268175
1,-102,1,-107374182,54,2023-04-25 16:33:42.688900
1,-102,1,-107374182,54,2023-04-25 16:33:43.120492
1,-102,1,-107374182,51,2023-04-25 16:33:43.523788
1,-102,1,-107374182,48,2023-04-25 16:33:43.943294
1,-102,1,-107374182,48,2023-04-25 16:33:44.365100
1,-102,1,-107374182,45,2023-04-25 16:33:44.769606
1,-102,1,-107374182,42,2023-04-25 16:33:45.170463
1,-101,1,-107374182,39,2023-04-25 16:33:45.600825
1,-102,1,-107374182,36,2023-04-25 16:33:45.988728
1,-102,1,-107374182,33,2023-04-25 16:33:46.412750
1,-98,1,-107374182,33,2023-04-25 16:33:46.802945
1,-99,1,-107374182,30,2023-04-25 16:33:47.218166
1,-95,1,-107374182,27,2023-04-25 16:33:47.614349
1,-92,1,-107374182,24,2023-04-25 16:33:48.027969
1,-93,1,-107374182,24,2023-04-25 16:33:48.436300
1,-93,1,-107374182,24,2023-04-25 16:33:48.860747
1,-96,1,-107374182,27,2023-04-25 16:33:49.257363
1,-99,1,-107374182,30,2023-04-25 16:33:49.673691
1,-100,1,-107374182,33,2023-04-25 16:33:50.121077
1,-103,1,-107374182,36,2023-04-25 16:33:50.545853
1,-102,1,-107374182,39,2023-04-25 16:33:50.951825
1,-103,1,-107374182,39,2023-04-25 16:33:51.353001
1,-104,1,-107374182,42,2023-04-25 16:33:51.747211
1,-104,1,-107374182,45,2023-04-25 16:33:52.153049
1,-104,1,-107374182,48,2023-04-25 16:33:52.587591
1,-104,1,-107374182,51,2023-04-25 16:33:52.978187
1,-104,1,-107374182,51,2023-04-25 16:33:53.380896
1,-104,1,-107374182,54,2023-04-25 16:33:53.766867
1,-104,1,-107374182,54,2023-04-25 16:33:54.178389
1,-104,1,-107374182,51,2023-04-25 16:33:54.561890
1,-104,1,-107374182,48,2023-04-25 16:33:54.977916
1,-104,1,-107374182,48,2023-04-25 16:33:55.376916
1,-104,1,-107374182,45,2023-04-25 16:33:55.742352
1,-103,1,-107374182,42,2023-04-25 16:33:56.187130
1,-105,1,-107374182,39,2023-04-25 16:33:56.601115
1,-102,1,-107374182,36,2023-04-25 16:33:57.030186
1,-101,1,-107374182,33,2023-04-25 16:33:57.481943
1,-100,1,-107374182,30,2023-04-25 16:33:57.920334
1,-98,1,-107374182,30,2023-04-25 16:33:58.366880
1,-97,1,-107374182,27,2023-04-25 16:33:58.771482
1,-93,1,-107374182,24,2023-04-25 16:33:59.188597
1,-93,1,-107374182,24,2023-04-25 16:33:59.644223
1,-94,1,-107374182,27,2023-04-25 16:34:00.088273
1,-98,1,-107374182,30,2023-04-25 16:34:00.470764
1,-97,1,-107374182,30,2023-04-25 16:34:00.886328
1,-98,1,-107374182,33,2023-04-25 16:34:01.299983
1,-101,1,-107374182,36,2023-04-25 16:34:01.710695
1,-103,1,-107374182,39,2023-04-25 16:34:02.149684
1,-102,1,-107374182,42,2023-04-25 16:34:02.497385
1,-103,1,-107374182,42,2023-04-25 16:34:02.716079
1,-104,1,-107374182,45,2023-04-25 16:34:02.985566
1,-104,1,-107374182,45,2023-04-25 16:34:03.367336
1,-104,1,-107374182,48,2023-04-25 16:34:03.799920
1,-104,1,-107374182,51,2023-04-25 16:34:04.247483
1,-104,1,-107374182,54,2023-04-25 16:34:04.678642
1,-104,1,-107374182,54,2023-04-25 16:34:05.042995
1,-104,1,-107374182,54,2023-04-25 16:34:05.230700
1,-104,1,-107374182,51,2023-04-25 16:34:05.514924
1,-104,1,-107374182,48,2023-04-25 16:34:05.928581
1,-104,1,-107374182,48,2023-04-25 16:34:06.281167
1,-104,1,-107374182,45,2023-04-25 16:34:06.670111
1,-104,1,-107374182,42,2023-04-25 16:34:07.069885
1,-103,1,-107374182,39,2023-04-25 16:34:07.501717
1,-102,1,-107374182,39,2023-04-25 16:34:07.894723
1,-100,1,-107374182,36,2023-04-25 16:34:08.310667
1,-99,1,-107374182,33,2023-04-25 16:34:08.711818
1,-95,1,-107374182,30,2023-04-25 16:34:09.082536
1,-97,1,-107374182,30,2023-04-25 16:34:09.269497
1,-94,1,-107374182,27,2023-04-25 16:34:09.530538
1,-92,1,-107374182,24,2023-04-25 16:34:09.954326
1,-91,1,-107374182,24,2023-04-25 16:34:10.375698
1,-93,1,-107374182,24,2023-04-25 16:34:10.815472
1,-94,1,-107374182,27,2023-04-25 16:34:11.230766
1,-97,1,-107374182,30,2023-04-25 16:34:11.708424
1,-100,1,-107374182,33,2023-04-25 16:34:12.133000
1,-102,1,-107374182,36,2023-04-25 16:34:12.573745
1,-103,1,-107374182,39,2023-04-25 16:34:12.957271
1,-102,1,-107374182,39,2023-04-25 16:34:13.299416
1,-103,1,-107374182,42,2023-04-25 16:34:13.594194
1,-103,1,-107374182,45,2023-04-25 16:34:14.034829
1,-103,1,-107374182,48,2023-04-25 16:34:14.467253
1,-103,1,-107374182,48,2023-04-25 16:34:14.919966
1,-103,1,-107374182,51,2023-04-25 16:34:15.130826
1,-103,1,-107374182,54,2023-04-25 16:34:15.438036
1,-103,1,-107374182,54,2023-04-25 16:34:15.887839
1,-103,1,-107374182,54,2023-04-25 16:34:16.312244
1,-103,1,-107374182,51,2023-04-25 16:34:16.724622
1,-103,1,-107374182,48,2023-04-25 16:34:17.102459
1,-103,1,-107374182,45,2023-04-25 16:34:17.486537
1,-103,1,-107374182,45,2023-04-25 16:34:17.850480
1,-103,1,-107374182,42,2023-04-25 16:34:18.333172
1,-102,1,-107374182,39,2023-04-25 16:34:18.766522
1,-99,1,-107374182,36,2023-04-25 16:34:19.251747
1,-98,1,-107374182,33,2023-04-25 16:34:19.708284
1,-97,1,-107374182,30,2023-04-25 16:34:20.153429
1,-93,1,-107374182,27,2023-04-25 16:34:20.619888
1,-91,1,-107374182,24,2023-04-25 16:34:20.953655
1,-92,1,-107374182,24,2023-04-25 16:34:21.235900
1,-91,1,-107374182,24,2023-04-25 16:34:21.470243
1,-92,1,-107374182,24,2023-04-25 16:34:21.676563
1,-94,1,-107374182,27,2023-04-25 16:34:21.939867
1,-94,1,-107374182,27,2023-04-25 16:34:22.227110
1,-97,1,-107374182,30,2023-04-25 16:34:22.462329
1,-97,1,-107374182,30,2023-04-25 16:34:22.676417
1,-98,1,-107374182,33,2023-04-25 16:34:22.895041
1,-100,1,-107374182,33,2023-04-25 16:34:23.128856
1,-98,1,-107374182,33,2023-04-25 16:34:23.358238
1,-100,1,-107374182,36,2023-04-25 16:34:23.585935
1,-102,1,-107374182,36,2023-04-25 16:34:23.851046
1,-103,1,-107374182,39,2023-04-25 16:34:24.110843
1,-104,1,-107374182,39,2023-04-25 16:34:24.337164
1,-103,1,-107374182,42,2023-04-25 16:34:24.553443
1,-103,1,-107374182,42,2023-04-25 16:34:24.818334
1,-102,1,-107374182,45,2023-04-25 16:34:25.056430
1,-102,1,-107374182,45,2023-04-25 16:34:25.353958
1,-102,1,-107374182,48,2023-04-25 16:34:25.582798
1,-102,1,-107374182,48,2023-04-25 16:34:25.788550
1,-102,1,-107374182,51,2023-04-25 16:34:26.004242
1,-102,1,-107374182,51,2023-04-25 16:34:26.229957
1,-102,1,-107374182,54,2023-04-25 16:34:26.476588
1,-102,1,-107374182,54,2023-04-25 16:34:26.705457
1,-102,1,-107374182,54,2023-04-25 16:34:26.929611
1,-102,1,-107374182,54,2023-04-25 16:34:27.232152
1,-102,1,-107374182,51,2023-04-25 16:34:27.472239
1,-102,1,-107374182,51,2023-04-25 16:34:27.700159
1,-102,1,-107374182,48,2023-04-25 16:34:27.937921
1,-102,1,-107374182,48,2023-04-25 16:34:28.179755
1,-102,1,-107374182,45,2023-04-25 16:34:28.476075
1,-102,1,-107374182,45,2023-04-25 16:34:28.707227
1,-102,1,-107374182,42,2023-04-25 16:34:28.929236
1,-102,1,-107374182,42,2023-04-25 16:34:29.181362
1,-103,1,-107374182,39,2023-04-25 16:34:29.445955
1,-103,1,-107374182,39,2023-04-25 16:34:29.674751
1,-101,1,-107374182,36,2023-04-25 16:34:29.967309
1,-102,1,-107374182,36,2023-04-25 16:34:30.202558
1,-101,1,-107374182,33,2023-04-25 16:34:30.451439
1,-100,1,-107374182,33,2023-04-25 16:34:30.686140
1,-99,1,-107374182,30,2023-04-25 16:34:30.940092
1,-99,1,-107374182,30,2023-04-25 16:34:31.172190
1,-94,1,-107374182,27,2023-04-25 16:34:31.434350
1,-94,1,-107374182,27,2023-04-25 16:34:31.704401
1,-95,1,-107374182,24,2023-04-25 16:34:31.901939
1,-92,1,-107374182,24,2023-04-25 16:34:32.160975
1,-92,1,-107374182,24,2023-04-25 16:34:32.401110
1,-91,1,-107374182,24,2023-04-25 16:34:32.677546
1,-91,1,-107374182,24,2023-04-25 16:34:32.885740
1,-95,1,-107374182,27,2023-04-25 16:34:33.110571
1,-94,1,-107374182,27,2023-04-25 16:34:33.313123
1,-97,1,-107374182,30,2023-04-25 16:34:33.610020
1,-97,1,-107374182,30,2023-04-25 16:34:33.881544
1,-101,1,-107374182,33,2023-04-25 16:34:34.152618
1,-101,1,-107374182,33,2023-04-25 16:34:34.387839
1,-103,1,-107374182,36,2023-04-25 16:34:34.606154
1,-102,1,-107374182,36,2023-04-25 16:34:34.873575
1,-101,1,-107374182,39,2023-04-25 16:34:35.090304
1,-102,1,-107374182,39,2023-04-25 16:34:35.345153
1,-105,1,-107374182,42,2023-04-25 16:34:35.652721
1,-104,1,-107374182,42,2023-04-25 16:34:35.899511
1,-104,1,-107374182,45,2023-04-25 16:34:36.156857
1,-104,1,-107374182,45,2023-04-25 16:34:36.361259
1,-104,1,-107374182,48,2023-04-25 16:34:36.566179
1,-104,1,-107374182,48,2023-04-25 16:34:36.781848
1,-104,1,-107374182,51,2023-04-25 16:34:36.991716
1,-104,1,-107374182,51,2023-04-25 16:34:37.204464
1,-104,1,-107374182,54,2023-04-25 16:34:37.474674
1,-104,1,-107374182,54,2023-04-25 16:34:37.726551
1,-104,1,-107374182,54,2023-04-25 16:34:37.934717
