latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
1,-101,1,-107374182,39,2023-04-24 11:57:58.499229
1,-101,1,-107374182,33,2023-04-24 11:57:58.766301
1,-100,1,-107374182,30,2023-04-24 11:57:58.988148
1,-93,1,-107374182,24,2023-04-24 11:57:59.231832
1,-95,1,-107374182,24,2023-04-24 11:57:59.477971
1,-100,1,-107374182,30,2023-04-24 11:57:59.745498
1,-101,1,-107374182,36,2023-04-24 11:58:00.003738
1,-102,1,-107374182,42,2023-04-24 11:58:00.281473
1,-102,1,-107374182,45,2023-04-24 11:58:00.505639
1,-105,1,-107374182,51,2023-04-24 11:58:00.801966
1,-105,1,-107374182,54,2023-04-24 11:58:01.058872
1,-105,1,-107374182,51,2023-04-24 11:58:01.297950
1,-105,1,-107374182,45,2023-04-24 11:58:01.551528
1,-103,1,-107374182,39,2023-04-24 11:58:01.790920
1,-100,1,-107374182,33,2023-04-24 11:58:02.059653
1,-102,1,-107374182,30,2023-04-24 11:58:02.274166
1,-99,1,-107374182,24,2023-04-24 11:58:02.487441
1,-94,1,-107374182,24,2023-04-24 11:58:02.704518
1,-96,1,-107374182,27,2023-04-24 11:58:02.935240
1,-99,1,-107374182,36,2023-04-24 11:58:03.246284
1,-101,1,-107374182,39,2023-04-24 11:58:03.459088
1,-102,1,-107374182,42,2023-04-24 11:58:03.664699
1,-102,1,-107374182,48,2023-04-24 11:58:03.861858
1,-102,1,-107374182,51,2023-04-24 11:58:04.067859
1,-102,1,-107374182,54,2023-04-24 11:58:04.304203
1,-102,1,-107374182,51,2023-04-24 11:58:04.493695
1,-102,1,-107374182,48,2023-04-24 11:58:04.721925
1,-104,1,-107374182,42,2023-04-24 11:58:04.980404
1,-103,1,-107374182,39,2023-04-24 11:58:05.181440
1,-100,1,-107374182,33,2023-04-24 11:58:05.402570
1,-98,1,-107374182,30,2023-04-24 11:58:05.625091
1,-93,1,-107374182,24,2023-04-24 11:58:05.844810
1,-93,1,-107374182,24,2023-04-24 11:58:06.068703
1,-98,1,-107374182,30,2023-04-24 11:58:06.380021
1,-101,1,-107374182,36,2023-04-24 11:58:06.599693
1,-103,1,-107374182,39,2023-04-24 11:58:06.822938
1,-102,1,-107374182,45,2023-04-24 11:58:07.101303
1,-103,1,-107374182,51,2023-04-24 11:58:07.327061
1,-103,1,-107374182,54,2023-04-24 11:58:07.524714
1,-103,1,-107374182,51,2023-04-24 11:58:07.768507
1,-103,1,-107374182,48,2023-04-24 11:58:08.024866
1,-103,1,-107374182,42,2023-04-24 11:58:08.294718
1,-100,1,-107374182,36,2023-04-24 11:58:08.570670
1,-101,1,-107374182,33,2023-04-24 11:58:08.807253
1,-95,1,-107374182,27,2023-04-24 11:58:09.096667
1,-92,1,-107374182,24,2023-04-24 11:58:09.331932
1,-99,1,-107374182,30,2023-04-24 11:58:09.624159
1,-101,1,-107374182,33,2023-04-24 11:58:09.839850
1,-103,1,-107374182,39,2023-04-24 11:58:10.053376
1,-102,1,-107374182,42,2023-04-24 11:58:10.292692
1,-103,1,-107374182,48,2023-04-24 11:58:10.498200
1,-103,1,-107374182,51,2023-04-24 11:58:10.721543
1,-103,1,-107374182,54,2023-04-24 11:58:10.936248
1,-103,1,-107374182,51,2023-04-24 11:58:11.145184
1,-103,1,-107374182,45,2023-04-24 11:58:11.370787
1,-103,1,-107374182,42,2023-04-24 11:58:11.576836
1,-103,1,-107374182,39,2023-04-24 11:58:11.802712
1,-102,1,-107374182,33,2023-04-24 11:58:12.016951
1,-100,1,-107374182,30,2023-04-24 11:58:12.259158
1,-95,1,-107374182,24,2023-04-24 11:58:12.532856
1,-98,1,-107374182,27,2023-04-24 11:58:12.768827
1,-98,1,-107374182,30,2023-04-24 11:58:13.023877
1,-100,1,-107374182,39,2023-04-24 11:58:13.333548
1,-103,1,-107374182,42,2023-04-24 11:58:13.551687
1,-104,1,-107374182,48,2023-04-24 11:58:13.778140
1,-104,1,-107374182,51,2023-04-24 11:58:14.021043
1,-104,1,-107374182,54,2023-04-24 11:58:14.241233
1,-104,1,-107374182,51,2023-04-24 11:58:14.434398
1,-104,1,-107374182,45,2023-04-24 11:58:14.711831
1,-104,1,-107374182,42,2023-04-24 11:58:14.973571
1,-100,1,-107374182,36,2023-04-24 11:58:15.204275
1,-99,1,-107374182,30,2023-04-24 11:58:15.476940
1,-96,1,-107374182,24,2023-04-24 11:58:15.781938
1,-95,1,-107374182,27,2023-04-24 11:58:16.050182
1,-97,1,-107374182,30,2023-04-24 11:58:16.289741
1,-101,1,-107374182,36,2023-04-24 11:58:16.515276
1,-102,1,-107374182,39,2023-04-24 11:58:16.743727
1,-103,1,-107374182,45,2023-04-24 11:58:16.976198
1,-103,1,-107374182,51,2023-04-24 11:58:17.252465
1,-103,1,-107374182,54,2023-04-24 11:58:17.509804
1,-103,1,-107374182,51,2023-04-24 11:58:17.760078
1,-103,1,-107374182,48,2023-04-24 11:58:17.983361
1,-104,1,-107374182,42,2023-04-24 11:58:18.218726
1,-101,1,-107374182,39,2023-04-24 11:58:18.420771
1,-101,1,-107374182,33,2023-04-24 11:58:18.603714
1,-99,1,-107374182,30,2023-04-24 11:58:18.813677
1,-94,1,-107374182,24,2023-04-24 11:58:19.035942
1,-95,1,-107374182,24,2023-04-24 11:58:19.329122
1,-96,1,-107374182,30,2023-04-24 11:58:19.572969
1,-99,1,-107374182,33,2023-04-24 11:58:19.776552
1,-102,1,-107374182,39,2023-04-24 11:58:19.974372
1,-104,1,-107374182,42,2023-04-24 11:58:20.184282
1,-103,1,-107374182,48,2023-04-24 11:58:20.387353
1,-103,1,-107374182,51,2023-04-24 11:58:20.643548
1,-103,1,-107374182,54,2023-04-24 11:58:20.860091
1,-103,1,-107374182,51,2023-04-24 11:58:21.133218
1,-103,1,-107374182,45,2023-04-24 11:58:21.435523
1,-102,1,-107374182,39,2023-04-24 11:58:21.690205
1,-101,1,-107374182,33,2023-04-24 11:58:21.957513
1,-97,1,-107374182,30,2023-04-24 11:58:22.186555
1,-96,1,-107374182,24,2023-04-24 11:58:22.448587
1,-93,1,-107374182,27,2023-04-24 11:58:22.689129
1,-99,1,-107374182,30,2023-04-24 11:58:22.922366
1,-102,1,-107374182,36,2023-04-24 11:58:23.157979
1,-101,1,-107374182,39,2023-04-24 11:58:23.405809
1,-104,1,-107374182,45,2023-04-24 11:58:23.621782
1,-103,1,-107374182,51,2023-04-24 11:58:23.844715
1,-103,1,-107374182,54,2023-04-24 11:58:24.064414
1,-103,1,-107374182,54,2023-04-24 11:58:24.292915
1,-103,1,-107374182,48,2023-04-24 11:58:24.516822
1,-103,1,-107374182,45,2023-04-24 11:58:24.713306
1,-104,1,-107374182,39,2023-04-24 11:58:24.939018
1,-101,1,-107374182,36,2023-04-24 11:58:25.151197
1,-100,1,-107374182,30,2023-04-24 11:58:25.393505
1,-96,1,-107374182,27,2023-04-24 11:58:25.652453
1,-94,1,-107374182,24,2023-04-24 11:58:25.934113
1,-98,1,-107374182,30,2023-04-24 11:58:26.180340
1,-103,1,-107374182,33,2023-04-24 11:58:26.401287
1,-100,1,-107374182,39,2023-04-24 11:58:26.623142
1,-102,1,-107374182,42,2023-04-24 11:58:26.836406
1,-105,1,-107374182,48,2023-04-24 11:58:27.065611
1,-105,1,-107374182,54,2023-04-24 11:58:27.330811
1,-105,1,-107374182,54,2023-04-24 11:58:27.589524
1,-105,1,-107374182,48,2023-04-24 11:58:27.864627
1,-105,1,-107374182,42,2023-04-24 11:58:28.146654
1,-102,1,-107374182,39,2023-04-24 11:58:28.372742
1,-101,1,-107374182,33,2023-04-24 11:58:28.591573
1,-97,1,-107374182,27,2023-04-24 11:58:28.904510
1,-94,1,-107374182,24,2023-04-24 11:58:29.150311
1,-97,1,-107374182,27,2023-04-24 11:58:29.383655
1,-100,1,-107374182,33,2023-04-24 11:58:29.618067
1,-100,1,-107374182,36,2023-04-24 11:58:29.822634
1,-103,1,-107374182,42,2023-04-24 11:58:30.066266
1,-104,1,-107374182,45,2023-04-24 11:58:30.312315
1,-103,1,-107374182,51,2023-04-24 11:58:30.579494
1,-103,1,-107374182,54,2023-04-24 11:58:30.820086
1,-103,1,-107374182,51,2023-04-24 11:58:31.043453
1,-103,1,-107374182,45,2023-04-24 11:58:31.250878
1,-103,1,-107374182,42,2023-04-24 11:58:31.507034
1,-102,1,-107374182,36,2023-04-24 11:58:31.766682
1,-98,1,-107374182,30,2023-04-24 11:58:32.067082
1,-95,1,-107374182,24,2023-04-24 11:58:32.370052
1,-96,1,-107374182,27,2023-04-24 11:58:32.653525
1,-98,1,-107374182,33,2023-04-24 11:58:32.909680
1,-103,1,-107374182,36,2023-04-24 11:58:33.125631
1,-101,1,-107374182,42,2023-04-24 11:58:33.344845
1,-104,1,-107374182,45,2023-04-24 11:58:33.583865
1,-104,1,-107374182,51,2023-04-24 11:58:33.833807
1,-104,1,-107374182,54,2023-04-24 11:58:34.083473
1,-104,1,-107374182,51,2023-04-24 11:58:34.307566
1,-104,1,-107374182,45,2023-04-24 11:58:34.597404
1,-102,1,-107374182,42,2023-04-24 11:58:34.817742
1,-101,1,-107374182,36,2023-04-24 11:58:35.062997
1,-101,1,-107374182,30,2023-04-24 11:58:35.326923
1,-94,1,-107374182,27,2023-04-24 11:58:35.579038
1,-95,1,-107374182,24,2023-04-24 11:58:35.847124
1,-99,1,-107374182,30,2023-04-24 11:58:36.078977
