dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 11:13:43.291010, 
 ,1, ,2023-05-17 11:13:43.494340
2, ,2023-05-17 11:13:44.674353, 
 ,2, ,2023-05-17 11:13:44.877730
3, ,2023-05-17 11:13:46.648978, 
 ,3, ,2023-05-17 11:13:46.893125
4, ,2023-05-17 11:13:48.076256, 
 ,4, ,2023-05-17 11:13:48.382379
5, ,2023-05-17 11:13:50.004445, 
 ,5, ,2023-05-17 11:13:50.249462
6, ,2023-05-17 11:13:51.398507, 
 ,6, ,2023-05-17 11:13:51.683776
7, ,2023-05-17 11:13:52.927065, 
 ,7, ,2023-05-17 11:13:53.211250
8, ,2023-05-17 11:13:54.795874, 
 ,8, ,2023-05-17 11:13:55.102297
9, ,2023-05-17 11:13:56.381673, 
 ,9, ,2023-05-17 11:13:56.625778
10, ,2023-05-17 11:13:57.972526, 
 ,10, ,2023-05-17 11:13:58.217385
11, ,2023-05-17 11:13:59.738891, 
 ,11, ,2023-05-17 11:14:00.289652
12, ,2023-05-17 11:14:01.509488, 
 ,12, ,2023-05-17 11:14:01.836544
13, ,2023-05-17 11:14:03.132471, 
 ,13, ,2023-05-17 11:14:03.499633
14, ,2023-05-17 11:14:04.635949, 
 ,14, ,2023-05-17 11:14:05.062898
15, ,2023-05-17 11:14:06.503026, 
 ,15, ,2023-05-17 11:14:07.032353
16, ,2023-05-17 11:14:08.072749, 
 ,16, ,2023-05-17 11:14:08.336641
17, ,2023-05-17 11:14:11.417034, 
 ,17, ,2023-05-17 11:14:11.742472
18, ,2023-05-17 11:14:13.118506, 
 ,18, ,2023-05-17 11:14:13.444336
19, ,2023-05-17 11:14:16.505217, 
 ,19, ,2023-05-17 11:14:16.831482
20, ,2023-05-17 11:14:18.999783, 
 ,20, ,2023-05-17 11:14:19.607329
