dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-16 10:57:18.738460, 
 ,1, ,2023-05-16 10:57:19.062457
2, ,2023-05-16 10:57:20.479291, 
 ,2, ,2023-05-16 10:57:21.187823
3, ,2023-05-16 10:57:22.736146, 
 ,3, ,2023-05-16 10:57:23.397328
4, ,2023-05-16 10:57:25.497861, 
 ,4, ,2023-05-16 10:57:25.825162
5, ,2023-05-16 10:57:27.511739, 
 ,5, ,2023-05-16 10:57:27.965016
6, ,2023-05-16 10:57:29.604753, 
 ,6, ,2023-05-16 10:57:30.105483
7, ,2023-05-16 10:57:31.705595, 
 ,7, ,2023-05-16 10:57:31.863116
8, ,2023-05-16 10:57:33.408762, 
 ,8, ,2023-05-16 10:57:33.971511
9, ,2023-05-16 10:57:35.668229, 
 ,9, ,2023-05-16 10:57:35.952072
10, ,2023-05-16 10:57:37.278035, 
 ,10, ,2023-05-16 10:57:37.932875
11, ,2023-05-16 10:57:39.527107, 
 ,11, ,2023-05-16 10:57:39.794039
12, ,2023-05-16 10:57:41.236915, 
 ,12, ,2023-05-16 10:57:41.441125
13, ,2023-05-16 10:57:42.835951, 
 ,13, ,2023-05-16 10:57:43.545664
14, ,2023-05-16 10:57:45.108695, 
 ,14, ,2023-05-16 10:57:45.341927
15, ,2023-05-16 10:57:46.796444, 
 ,15, ,2023-05-16 10:57:47.427781
16, ,2023-05-16 10:57:49.057870, 
 ,16, ,2023-05-16 10:57:49.402262
17, ,2023-05-16 10:57:50.659056, 
 ,17, ,2023-05-16 10:57:51.428184
18, ,2023-05-16 10:57:52.955389, 
 ,18, ,2023-05-16 10:57:53.248180
19, ,2023-05-16 10:57:54.583083, 
 ,19, ,2023-05-16 10:57:54.887770
20, ,2023-05-16 10:57:56.037073, 
 ,20, ,2023-05-16 10:57:57.032609
