latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
1,-103,1,-107374182,42,2023-04-27 11:39:16.941203
1,-104,1,-107374182,45,2023-04-27 11:39:17.241775
1,-104,1,-107374182,48,2023-04-27 11:39:17.485102
1,-104,1,-107374182,48,2023-04-27 11:39:17.687225
1,-104,1,-107374182,51,2023-04-27 11:39:17.906220
1,-104,1,-107374182,54,2023-04-27 11:39:18.193324
1,-104,1,-107374182,54,2023-04-27 11:39:18.424754
1,-104,1,-107374182,54,2023-04-27 11:39:18.663468
1,-104,1,-107374182,51,2023-04-27 11:39:18.870529
1,-104,1,-107374182,51,2023-04-27 11:39:19.057670
1,-104,1,-107374182,48,2023-04-27 11:39:19.307549
1,-104,1,-107374182,45,2023-04-27 11:39:19.552604
1,-104,1,-107374182,45,2023-04-27 11:39:19.790586
1,-103,1,-107374182,42,2023-04-27 11:39:19.967841
1,-103,1,-107374182,42,2023-04-27 11:39:20.170316
1,-104,1,-107374182,39,2023-04-27 11:39:20.379483
1,-105,1,-107374182,39,2023-04-27 11:39:20.583745
1,-102,1,-107374182,36,2023-04-27 11:39:20.801190
1,-99,1,-107374182,33,2023-04-27 11:39:21.049343
1,-99,1,-107374182,33,2023-04-27 11:39:21.287627
1,-98,1,-107374182,30,2023-04-27 11:39:21.494651
1,-95,1,-107374182,27,2023-04-27 11:39:21.708836
1,-95,1,-107374182,27,2023-04-27 11:39:21.962731
1,-92,1,-107374182,24,2023-04-27 11:39:22.163172
1,-92,1,-107374182,24,2023-04-27 11:39:22.390478
1,-92,1,-107374182,24,2023-04-27 11:39:22.602954
1,-93,1,-107374182,27,2023-04-27 11:39:22.839309
1,-93,1,-107374182,30,2023-04-27 11:39:23.039366
1,-97,1,-107374182,30,2023-04-27 11:39:23.223973
1,-101,1,-107374182,33,2023-04-27 11:39:23.437608
1,-100,1,-107374182,33,2023-04-27 11:39:23.658593
1,-103,1,-107374182,36,2023-04-27 11:39:23.888172
1,-104,1,-107374182,39,2023-04-27 11:39:24.159635
1,-103,1,-107374182,39,2023-04-27 11:39:24.391403
1,-104,1,-107374182,42,2023-04-27 11:39:24.630318
1,-104,1,-107374182,45,2023-04-27 11:39:24.876626
1,-104,1,-107374182,45,2023-04-27 11:39:25.115703
1,-104,1,-107374182,48,2023-04-27 11:39:25.308023
1,-104,1,-107374182,51,2023-04-27 11:39:25.530176
1,-104,1,-107374182,51,2023-04-27 11:39:25.801522
1,-104,1,-107374182,54,2023-04-27 11:39:25.992179
1,-104,1,-107374182,54,2023-04-27 11:39:26.213956
1,-104,1,-107374182,54,2023-04-27 11:39:26.438261
1,-104,1,-107374182,51,2023-04-27 11:39:26.693263
1,-104,1,-107374182,51,2023-04-27 11:39:26.909972
1,-104,1,-107374182,48,2023-04-27 11:39:27.128067
1,-104,1,-107374182,45,2023-04-27 11:39:27.350415
1,-104,1,-107374182,45,2023-04-27 11:39:27.588691
1,-105,1,-107374182,42,2023-04-27 11:39:27.860096
1,-104,1,-107374182,39,2023-04-27 11:39:28.087988
1,-103,1,-107374182,39,2023-04-27 11:39:28.269357
1,-101,1,-107374182,36,2023-04-27 11:39:28.467675
1,-99,1,-107374182,33,2023-04-27 11:39:28.707260
1,-99,1,-107374182,33,2023-04-27 11:39:28.972039
1,-97,1,-107374182,30,2023-04-27 11:39:29.192072
1,-95,1,-107374182,27,2023-04-27 11:39:29.396598
1,-96,1,-107374182,27,2023-04-27 11:39:29.602684
1,-93,1,-107374182,24,2023-04-27 11:39:29.814443
1,-92,1,-107374182,24,2023-04-27 11:39:30.032041
1,-91,1,-107374182,24,2023-04-27 11:39:30.220257
1,-92,1,-107374182,27,2023-04-27 11:39:30.441599
1,-94,1,-107374182,27,2023-04-27 11:39:30.672733
1,-97,1,-107374182,30,2023-04-27 11:39:30.875542
1,-98,1,-107374182,30,2023-04-27 11:39:31.065748
1,-98,1,-107374182,33,2023-04-27 11:39:31.297587
1,-101,1,-107374182,36,2023-04-27 11:39:31.535171
1,-101,1,-107374182,36,2023-04-27 11:39:31.794179
1,-104,1,-107374182,39,2023-04-27 11:39:32.019678
1,-105,1,-107374182,42,2023-04-27 11:39:32.214524
1,-105,1,-107374182,42,2023-04-27 11:39:32.426328
1,-105,1,-107374182,45,2023-04-27 11:39:32.629259
1,-105,1,-107374182,45,2023-04-27 11:39:32.838487
1,-105,1,-107374182,48,2023-04-27 11:39:33.151873
1,-105,1,-107374182,51,2023-04-27 11:39:33.421105
1,-105,1,-107374182,54,2023-04-27 11:39:33.661604
1,-105,1,-107374182,54,2023-04-27 11:39:33.987067
1,-105,1,-107374182,54,2023-04-27 11:39:34.207730
1,-105,1,-107374182,51,2023-04-27 11:39:34.448245
1,-105,1,-107374182,48,2023-04-27 11:39:34.638499
1,-105,1,-107374182,48,2023-04-27 11:39:34.855088
1,-105,1,-107374182,45,2023-04-27 11:39:35.081427
1,-105,1,-107374182,45,2023-04-27 11:39:35.274026
1,-105,1,-107374182,42,2023-04-27 11:39:35.507515
1,-104,1,-107374182,39,2023-04-27 11:39:35.748791
1,-105,1,-107374182,39,2023-04-27 11:39:35.975098
1,-103,1,-107374182,36,2023-04-27 11:39:36.158900
1,-100,1,-107374182,36,2023-04-27 11:39:36.355241
1,-97,1,-107374182,33,2023-04-27 11:39:36.585273
1,-99,1,-107374182,30,2023-04-27 11:39:36.791560
1,-99,1,-107374182,27,2023-04-27 11:39:37.065523
1,-95,1,-107374182,27,2023-04-27 11:39:37.280853
1,-92,1,-107374182,24,2023-04-27 11:39:37.478434
1,-91,1,-107374182,24,2023-04-27 11:39:37.711121
1,-92,1,-107374182,24,2023-04-27 11:39:37.982911
1,-96,1,-107374182,27,2023-04-27 11:39:38.273601
1,-97,1,-107374182,30,2023-04-27 11:39:38.567207
1,-98,1,-107374182,30,2023-04-27 11:39:38.758629
