dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 11:10:13.993229, 
 ,1, ,2023-05-17 11:10:14.428593
2, ,2023-05-17 11:10:15.754496, 
 ,2, ,2023-05-17 11:10:16.057930
3, ,2023-05-17 11:10:17.636325, 
 ,3, ,2023-05-17 11:10:17.939126
4, ,2023-05-17 11:10:18.829094, 
 ,4, ,2023-05-17 11:10:19.031296
5, ,2023-05-17 11:10:20.591317, 
 ,5, ,2023-05-17 11:10:20.793120
6, ,2023-05-17 11:10:22.109070, 
 ,6, ,2023-05-17 11:10:22.291743
7, ,2023-05-17 11:10:23.081281, 
 ,7, ,2023-05-17 11:10:23.202805
8, ,2023-05-17 11:10:24.113912, 
 ,8, ,2023-05-17 11:10:24.336180
9, ,2023-05-17 11:10:25.530976, 
 ,9, ,2023-05-17 11:10:25.814345
10, ,2023-05-17 11:10:26.683456, 
 ,10, ,2023-05-17 11:10:27.068170
11, ,2023-05-17 11:10:28.282436, 
 ,11, ,2023-05-17 11:10:29.070925
12, ,2023-05-17 11:10:30.632735, 
 ,12, ,2023-05-17 11:10:30.915531
13, ,2023-05-17 11:10:32.290259, 
 ,13, ,2023-05-17 11:10:32.633178
14, ,2023-05-17 11:10:33.747009, 
 ,14, ,2023-05-17 11:10:34.170227
15, ,2023-05-17 11:10:35.423733, 
 ,15, ,2023-05-17 11:10:35.787642
16, ,2023-05-17 11:10:36.980234, 
 ,16, ,2023-05-17 11:10:37.384316
17, ,2023-05-17 11:10:38.476674, 
 ,17, ,2023-05-17 11:10:38.961198
18, ,2023-05-17 11:10:40.134824, 
 ,18, ,2023-05-17 11:10:40.660818
19, ,2023-05-17 11:10:41.934082, 
 ,19, ,2023-05-17 11:10:42.278186
20, ,2023-05-17 11:10:43.388875, 
 ,20, ,2023-05-17 11:10:43.773165
21, ,2023-05-17 11:10:45.473364, 
 ,21, ,2023-05-17 11:10:45.938658
22, ,2023-05-17 11:10:47.160163, 
 ,22, ,2023-05-17 11:10:48.579546
