latency,RSSI,TIMESTAMP,Predicted Drops
21.0,-98.0,0.0,0
235.0,-97.0,0.2531159999998635,0
234.0,-97.0,0.4525450000001001,0
189.0,-99.0,0.6681200000020908,0
123.0,-103.0,0.903530999996292,1
123.0,-104.0,1.1152210000000196,1
123.0,-104.0,1.337038999998185,1
123.0,-102.0,1.5529699999970037,1
123.0,-101.0,1.7530669999978272,1
171.0,-100.0,1.956125999997312,1
123.0,-98.0,2.1854590000002645,0
139.0,-95.0,2.3991000000023632,0
148.0,-97.0,2.63782099999662,0
113.0,-100.0,2.8841429999956745,1
43.0,-102.0,3.079544000000169,1
219.0,-102.0,3.305484999997134,1
219.0,-102.0,3.505570000001171,1
219.0,-102.0,3.738639999995939,1
220.0,-101.0,3.938967000001867,1
226.0,-100.0,4.154977999998664,1
179.0,-95.0,4.391556000002311,0
210.0,-97.0,4.6108319999984815,0
214.0,-95.0,4.839510999998311,0
209.0,-100.0,5.039950999998837,1
177.0,-101.0,5.224710000002233,1
60.0,-105.0,5.440666000002238,1
60.0,-104.0,5.66658599999937,1
60.0,-104.0,5.865297999996983,1
60.0,-105.0,6.093902000000526,1
147.0,-98.0,6.3184889999974985,0
78.0,-99.0,6.545371000000159,0
91.0,-97.0,6.750414000001911,0
76.0,-98.0,6.982669999997597,0
61.0,-100.0,7.219088999998348,0
59.0,-102.0,7.458112000000256,1
220.0,-103.0,7.674179000001459,1
220.0,-102.0,7.90122600000177,1
220.0,-103.0,8.142439999995986,1
220.0,-101.0,8.358181999996305,1
163.0,-99.0,8.558235999997123,0
64.0,-96.0,8.790399999998044,0
61.0,-95.0,9.023333999997703,0
77.0,-95.0,9.243404000000735,0
81.0,-103.0,9.459225999999036,1
3.0,-101.0,9.678437000002305,1
99.0,-102.0,9.875679999997374,1
99.0,-105.0,10.075204000000667,1
99.0,-105.0,10.270153999998,1
99.0,-104.0,10.492339999997055,1
192.0,-99.0,10.707699999999022,0
127.0,-100.0,10.924329000001308,1
105.0,-95.0,11.145035000001371,0
90.0,-94.0,11.377113999995345,0
69.0,-94.0,11.57652799999778,0
50.0,-101.0,11.792663000000177,1
223.0,-101.0,12.023859000000812,1
143.0,-103.0,12.226464999999736,1
143.0,-103.0,12.431253999995532,1
143.0,-102.0,12.661377999997056,1
220.0,-101.0,12.888896999997089,1
159.0,-99.0,13.10252500000206,0
143.0,-97.0,13.315253000000666,0
123.0,-95.0,13.548385000001872,0
135.0,-98.0,13.806080000002112,0
74.0,-98.0,14.037345999997342,0
24.0,-103.0,14.248585000001183,1
24.0,-103.0,14.458432999999786,1
24.0,-103.0,14.675830000000133,1
24.0,-103.0,14.896897999999055,1
155.0,-103.0,15.1117579999991,1
90.0,-97.0,15.349418999998306,0
37.0,-96.0,15.565280999995592,0
45.0,-91.0,15.78209899999638,0
24.0,-97.0,15.98166499999934,0
220.0,-102.0,16.212783999995736,1
137.0,-102.0,16.42906299999595,1
17.0,-103.0,16.6501849999986,1
17.0,-103.0,16.86570799999754,1
17.0,-102.0,17.065718999998353,1
17.0,-103.0,17.297399999995832,1
145.0,-97.0,17.535556000002543,0
123.0,-93.0,17.767140999996627,0
135.0,-93.0,17.999009999999544,0
138.0,-95.0,18.214445999998134,0
126.0,-101.0,18.41405600000144,1
70.0,-102.0,18.63016000000061,1
220.0,-104.0,18.851337000000058,1
220.0,-104.0,19.051533999998355,1
220.0,-104.0,19.267080999998143,1
220.0,-105.0,19.48325599999953,1
63.0,-101.0,19.709798999996565,1
208.0,-93.0,19.92920099999901,0
219.0,-93.0,20.151946999998472,0
244.0,-95.0,20.367829999995596,0
229.0,-99.0,20.59986599999684,0
158.0,-103.0,20.816302999999607,1
