dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 11:12:35.070470, 
 ,1, ,2023-05-17 11:12:35.396225
2, ,2023-05-17 11:12:43.632108, 
 ,2, ,2023-05-17 11:12:43.997768
3, ,2023-05-17 11:12:45.401396, 
 ,3, ,2023-05-17 11:12:45.717517
4, ,2023-05-17 11:12:48.423731, 
 ,4, ,2023-05-17 11:12:48.668852
5, ,2023-05-17 11:12:50.111265, 
 ,5, ,2023-05-17 11:12:50.334572
6, ,2023-05-17 11:12:51.800924, 
 ,6, ,2023-05-17 11:12:51.983189
7, ,2023-05-17 11:12:53.101399, 
 ,7, ,2023-05-17 11:12:53.387247
8, ,2023-05-17 11:12:54.850991, 
 ,8, ,2023-05-17 11:12:55.214841
9, ,2023-05-17 11:12:56.708078, 
 ,9, ,2023-05-17 11:12:56.994392
10, ,2023-05-17 11:12:58.356523, 
 ,10, ,2023-05-17 11:12:58.681145
11, ,2023-05-17 11:12:59.936922, 
 ,11, ,2023-05-17 11:13:00.219986
12, ,2023-05-17 11:13:01.658222, 
 ,12, ,2023-05-17 11:13:01.820711
13, ,2023-05-17 11:13:03.221236, 
 ,13, ,2023-05-17 11:13:03.567724
14, ,2023-05-17 11:13:04.827146, 
 ,14, ,2023-05-17 11:13:05.152219
15, ,2023-05-17 11:13:06.475199, 
 ,15, ,2023-05-17 11:13:06.780914
16, ,2023-05-17 11:13:08.215135, 
 ,16, ,2023-05-17 11:13:08.458798
17, ,2023-05-17 11:13:09.702227, 
 ,17, ,2023-05-17 11:13:10.028904
18, ,2023-05-17 11:13:11.202220, 
 ,18, ,2023-05-17 11:13:11.667865
19, ,2023-05-17 11:13:13.251383, 
 ,19, ,2023-05-17 11:13:13.557218
20, ,2023-05-17 11:13:14.987507, 
 ,20, ,2023-05-17 11:13:15.292892
21, ,2023-05-17 11:13:17.064398, 
 ,21, ,2023-05-17 11:13:17.469692
22, ,2023-05-17 11:13:21.588620, 
 ,22, ,2023-05-17 11:13:21.832217
23, ,2023-05-17 11:13:23.054449, 
 ,23, ,2023-05-17 11:13:23.543822
24, ,2023-05-17 11:13:25.397136, 
 ,24, ,2023-05-17 11:13:25.928666
25, ,2023-05-17 11:13:28.533128, 
 ,25, ,2023-05-17 11:13:28.777109
26, ,2023-05-17 11:13:29.979423, 
 ,26, ,2023-05-17 11:13:30.233342
