dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-16 11:05:34.787727, 
 ,1, ,2023-05-16 11:05:35.120346
2, ,2023-05-16 11:05:36.468491, 
 ,2, ,2023-05-16 11:05:36.862568
3, ,2023-05-16 11:05:38.210775, 
 ,3, ,2023-05-16 11:05:38.594474
4, ,2023-05-16 11:05:39.962612, 
 ,4, ,2023-05-16 11:05:40.438950
5, ,2023-05-16 11:05:41.755209, 
 ,5, ,2023-05-16 11:05:42.209335
6, ,2023-05-16 11:05:43.547391, 
 ,6, ,2023-05-16 11:05:43.982157
7, ,2023-05-16 11:05:45.216568, 
 ,7, ,2023-05-16 11:05:45.824932
8, ,2023-05-16 11:05:47.192171, 
 ,8, ,2023-05-16 11:05:47.606436
9, ,2023-05-16 11:05:48.862811, 
 ,9, ,2023-05-16 11:05:49.441743
10, ,2023-05-16 11:05:50.625765, 
 ,10, ,2023-05-16 11:05:51.192523
11, ,2023-05-16 11:05:52.112624, 
 ,11, ,2023-05-16 11:05:52.497322
12, ,2023-05-16 11:05:53.023258, 
 ,12, ,2023-05-16 11:05:53.437852
13, ,2023-05-16 11:05:54.480738, 
 ,13, ,2023-05-16 11:05:54.836112
14, ,2023-05-16 11:05:56.689748, 
 ,14, ,2023-05-16 11:05:56.871028
15, ,2023-05-16 11:05:57.559201, 
 ,15, ,2023-05-16 11:05:58.299283
16, ,2023-05-16 11:05:59.786919, 
 ,16, ,2023-05-16 11:06:00.161327
17, ,2023-05-16 11:06:01.373267, 
 ,17, ,2023-05-16 11:06:01.980291
18, ,2023-05-16 11:06:03.374144, 
 ,18, ,2023-05-16 11:06:03.768652
19, ,2023-05-16 11:06:05.085295, 
 ,19, ,2023-05-16 11:06:05.550089
20, ,2023-05-16 11:06:06.877768, 
 ,20, ,2023-05-16 11:06:07.374138
