dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-11 14:16:24.907625, 
 ,1, ,2023-05-11 14:16:25.334319
2, ,2023-05-11 14:16:26.534507, 
 ,2, ,2023-05-11 14:16:26.853028
3, ,2023-05-11 14:16:27.894681, 
 ,3, ,2023-05-11 14:16:28.159411
4, ,2023-05-11 14:16:29.256256, 
 ,4, ,2023-05-11 14:16:29.560394
5, ,2023-05-11 14:16:30.486229, 
 ,5, ,2023-05-11 14:16:30.872952
6, ,2023-05-11 14:16:31.931995, 
 ,6, ,2023-05-11 14:16:32.297228
7, ,2023-05-11 14:16:33.295716, 
 ,7, ,2023-05-11 14:16:33.599462
8, ,2023-05-11 14:16:34.606372, 
 ,8, ,2023-05-11 14:16:34.951105
9, ,2023-05-11 14:16:36.111926, 
 ,9, ,2023-05-11 14:16:36.436724
10, ,2023-05-11 14:16:37.594781, 
 ,10, ,2023-05-11 14:16:37.940779
11, ,2023-05-11 14:16:39.137879, 
 ,11, ,2023-05-11 14:16:39.434522
12, ,2023-05-11 14:16:40.467384, 
 ,12, ,2023-05-11 14:16:40.791322
13, ,2023-05-11 14:16:41.833545, 
 ,13, ,2023-05-11 14:16:42.148556
14, ,2023-05-11 14:16:43.207854, 
 ,14, ,2023-05-11 14:16:43.565062
15, ,2023-05-11 14:16:44.610595, 
 ,15, ,2023-05-11 14:16:44.973599
16, ,2023-05-11 14:16:46.000026, 
 ,16, ,2023-05-11 14:16:46.427373
17, ,2023-05-11 14:16:47.341682, 
 ,17, ,2023-05-11 14:16:47.691990
18, ,2023-05-11 14:16:48.745212, 
 ,18, ,2023-05-11 14:16:49.030214
19, ,2023-05-11 14:16:50.097049, 
 ,19, ,2023-05-11 14:16:50.452138
20, ,2023-05-11 14:16:51.460413, 
 ,20, ,2023-05-11 14:16:51.800387
21, ,2023-05-11 14:16:52.832724, 
 ,21, ,2023-05-11 14:16:53.176804
22, ,2023-05-11 14:16:54.205830, 
 ,22, ,2023-05-11 14:16:54.552680
23, ,2023-05-11 14:16:55.605937, 
 ,23, ,2023-05-11 14:16:55.934599
24, ,2023-05-11 14:16:56.881484, 
 ,24, ,2023-05-11 14:16:57.266799
25, ,2023-05-11 14:16:58.425824, 
 ,25, ,2023-05-11 14:16:58.760895
26, ,2023-05-11 14:16:59.951082, 
 ,26, ,2023-05-11 14:17:00.255487
27, ,2023-05-11 14:17:01.473304, 
 ,27, ,2023-05-11 14:17:01.736646
28, ,2023-05-11 14:17:02.763936, 
 ,28, ,2023-05-11 14:17:03.027417
29, ,2023-05-11 14:17:04.155663, 
 ,29, ,2023-05-11 14:17:04.440344
30, ,2023-05-11 14:17:05.469365, 
 ,30, ,2023-05-11 14:17:05.794195
31, ,2023-05-11 14:17:06.895337, 
 ,31, ,2023-05-11 14:17:07.200057
32, ,2023-05-11 14:17:08.279006, 
 ,32, ,2023-05-11 14:17:08.584890
33, ,2023-05-11 14:17:09.652867, 
 ,33, ,2023-05-11 14:17:09.897348
34, ,2023-05-11 14:17:10.997956, 
 ,34, ,2023-05-11 14:17:11.242656
35, ,2023-05-11 14:17:12.441535, 
 ,35, ,2023-05-11 14:17:12.746308
36, ,2023-05-11 14:17:13.955296, 
 ,36, ,2023-05-11 14:17:14.260375
37, ,2023-05-11 14:17:15.275332, 
 ,37, ,2023-05-11 14:17:15.560120
38, ,2023-05-11 14:17:16.639126, 
 ,38, ,2023-05-11 14:17:16.922043
39, ,2023-05-11 14:17:17.910768, 
 ,39, ,2023-05-11 14:17:18.265643
40, ,2023-05-11 14:17:19.668069, 
 ,40, ,2023-05-11 14:17:20.094993
41, ,2023-05-11 14:17:21.006991, 
 ,41, ,2023-05-11 14:17:21.363477
