dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-16 14:38:47.768459, 
 ,1, ,2023-05-16 14:38:48.210229
2, ,2023-05-16 14:38:49.266966, 
 ,2, ,2023-05-16 14:38:50.286970
3, ,2023-05-16 14:38:51.005511, 
 ,3, ,2023-05-16 14:38:51.582178
4, ,2023-05-16 14:38:52.721028, 
 ,4, ,2023-05-16 14:38:53.180424
5, ,2023-05-16 14:38:54.131018, 
 ,5, ,2023-05-16 14:38:55.143629
6, ,2023-05-16 14:38:55.942367, 
 ,6, ,2023-05-16 14:38:56.449807
7, ,2023-05-16 14:38:57.723011, 
 ,7, ,2023-05-16 14:38:58.318669
8, ,2023-05-16 14:38:59.158016, 
 ,8, ,2023-05-16 14:39:00.312157
9, ,2023-05-16 14:39:01.072285, 
 ,9, ,2023-05-16 14:39:01.700741
10, ,2023-05-16 14:39:02.611819, 
 ,10, ,2023-05-16 14:39:03.481133
11, ,2023-05-16 14:39:04.371182, 
 ,11, ,2023-05-16 14:39:04.805816
12, ,2023-05-16 14:39:05.983693, 
 ,12, ,2023-05-16 14:39:06.816846
13, ,2023-05-16 14:39:07.778238, 
 ,13, ,2023-05-16 14:39:08.233112
14, ,2023-05-16 14:39:09.182668, 
 ,14, ,2023-05-16 14:39:10.122737
15, ,2023-05-16 14:39:11.033863, 
 ,15, ,2023-05-16 14:39:11.550120
16, ,2023-05-16 14:39:12.339176, 
 ,16, ,2023-05-16 14:39:13.490901
17, ,2023-05-16 14:39:14.461242, 
 ,17, ,2023-05-16 14:39:14.883098
18, ,2023-05-16 14:39:15.933923, 
 ,18, ,2023-05-16 14:39:16.934505
19, ,2023-05-16 14:39:17.644029, 
 ,19, ,2023-05-16 14:39:18.170297
