latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
1,-105,1,-107374182,51,2023-04-27 10:34:55.075582
1,-105,1,-107374182,42,2023-04-27 10:34:55.450312
1,-103,1,-107374182,39,2023-04-27 10:34:55.673118
1,-98,1,-107374182,33,2023-04-27 10:34:55.918637
1,-96,1,-107374182,27,2023-04-27 10:34:56.145554
1,-91,1,-107374182,24,2023-04-27 10:34:56.411972
1,-92,1,-107374182,27,2023-04-27 10:34:56.647409
1,-95,1,-107374182,30,2023-04-27 10:34:56.857757
1,-101,1,-107374182,36,2023-04-27 10:34:57.098856
1,-105,1,-107374182,42,2023-04-27 10:34:57.337753
1,-103,1,-107374182,45,2023-04-27 10:34:57.560844
1,-103,1,-107374182,51,2023-04-27 10:34:57.799477
1,-103,1,-107374182,54,2023-04-27 10:34:58.009328
1,-103,1,-107374182,51,2023-04-27 10:34:58.283937
1,-103,1,-107374182,48,2023-04-27 10:34:58.525839
1,-103,1,-107374182,42,2023-04-27 10:34:58.762697
1,-104,1,-107374182,36,2023-04-27 10:34:59.035644
1,-99,1,-107374182,33,2023-04-27 10:34:59.303516
1,-94,1,-107374182,27,2023-04-27 10:34:59.533768
1,-90,1,-107374182,24,2023-04-27 10:34:59.778242
1,-93,1,-107374182,27,2023-04-27 10:35:00.046204
1,-98,1,-107374182,33,2023-04-27 10:35:00.310000
1,-101,1,-107374182,39,2023-04-27 10:35:00.560390
1,-104,1,-107374182,42,2023-04-27 10:35:00.805475
1,-104,1,-107374182,48,2023-04-27 10:35:01.032917
1,-104,1,-107374182,54,2023-04-27 10:35:01.269077
1,-104,1,-107374182,54,2023-04-27 10:35:01.496304
1,-104,1,-107374182,48,2023-04-27 10:35:01.732732
1,-104,1,-107374182,45,2023-04-27 10:35:01.987132
1,-103,1,-107374182,39,2023-04-27 10:35:02.290661
1,-99,1,-107374182,33,2023-04-27 10:35:02.525544
1,-96,1,-107374182,30,2023-04-27 10:35:02.726723
1,-93,1,-107374182,24,2023-04-27 10:35:02.933157
1,-90,1,-107374182,24,2023-04-27 10:35:03.175638
1,-96,1,-107374182,30,2023-04-27 10:35:03.424470
1,-99,1,-107374182,33,2023-04-27 10:35:03.656458
1,-102,1,-107374182,39,2023-04-27 10:35:03.857772
1,-104,1,-107374182,45,2023-04-27 10:35:04.173819
1,-104,1,-107374182,51,2023-04-27 10:35:04.401489
1,-104,1,-107374182,54,2023-04-27 10:35:04.650966
1,-104,1,-107374182,51,2023-04-27 10:35:04.866561
1,-104,1,-107374182,48,2023-04-27 10:35:05.081449
