latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
1,-96,1,-107374182,33,2023-04-24 13:51:27.672934
1,-95,1,-107374182,33,2023-04-24 13:51:27.897663
1,-95,1,-107374182,33,2023-04-24 13:51:28.052431
1,-96,1,-107374182,33,2023-04-24 13:51:28.215900
1,-94,1,-107374182,30,2023-04-24 13:51:28.424606
1,-93,1,-107374182,30,2023-04-24 13:51:28.634077
1,-93,1,-107374182,30,2023-04-24 13:51:28.811792
1,-91,1,-107374182,27,2023-04-24 13:51:28.982532
1,-91,1,-107374182,27,2023-04-24 13:51:29.171867
1,-91,1,-107374182,27,2023-04-24 13:51:29.361088
1,-91,1,-107374182,27,2023-04-24 13:51:29.582571
1,-89,1,-107374182,24,2023-04-24 13:51:29.758616
1,-88,1,-107374182,24,2023-04-24 13:51:29.976734
1,-90,1,-107374182,24,2023-04-24 13:51:30.167523
1,-91,1,-107374182,24,2023-04-24 13:51:30.343022
1,-90,1,-107374182,24,2023-04-24 13:51:30.549086
1,-91,1,-107374182,24,2023-04-24 13:51:30.744109
1,-89,1,-107374182,24,2023-04-24 13:51:30.949774
1,-93,1,-107374182,27,2023-04-24 13:51:31.128905
1,-94,1,-107374182,27,2023-04-24 13:51:31.319059
1,-93,1,-107374182,27,2023-04-24 13:51:31.505743
1,-93,1,-107374182,27,2023-04-24 13:51:31.680682
1,-96,1,-107374182,30,2023-04-24 13:51:31.872640
1,-96,1,-107374182,30,2023-04-24 13:51:32.056133
1,-96,1,-107374182,30,2023-04-24 13:51:32.231074
1,-94,1,-107374182,30,2023-04-24 13:51:32.419204
1,-98,1,-107374182,33,2023-04-24 13:51:32.623976
1,-97,1,-107374182,33,2023-04-24 13:51:32.793091
1,-98,1,-107374182,33,2023-04-24 13:51:32.967760
1,-99,1,-107374182,36,2023-04-24 13:51:33.138102
1,-99,1,-107374182,36,2023-04-24 13:51:33.315805
1,-99,1,-107374182,36,2023-04-24 13:51:33.500421
1,-97,1,-107374182,36,2023-04-24 13:51:33.675302
1,-98,1,-107374182,39,2023-04-24 13:51:33.871142
1,-100,1,-107374182,39,2023-04-24 13:51:34.033644
1,-102,1,-107374182,39,2023-04-24 13:51:34.205729
1,-102,1,-107374182,39,2023-04-24 13:51:34.381817
1,-100,1,-107374182,42,2023-04-24 13:51:34.553664
1,-103,1,-107374182,42,2023-04-24 13:51:34.736393
1,-105,1,-107374182,42,2023-04-24 13:51:34.915017
1,-103,1,-107374182,42,2023-04-24 13:51:35.085248
1,-102,1,-107374182,45,2023-04-24 13:51:35.258897
1,-102,1,-107374182,45,2023-04-24 13:51:35.450583
1,-102,1,-107374182,45,2023-04-24 13:51:35.640895
1,-102,1,-107374182,45,2023-04-24 13:51:35.814301
1,-102,1,-107374182,48,2023-04-24 13:51:35.987783
1,-102,1,-107374182,48,2023-04-24 13:51:36.169936
