latency,RSSI,filtered latency,TIMESTAMP,Drop?
0,-93,0,0.0,1
0,-90,0,0.20800099999905797,0
0,-92,0,0.38894799999980023,0
0,-95,0,0.5843769999992219,0
0,-97,0,0.7925479999976233,0
0,-101,0,0.9815979999984847,0
0,-104,0,1.1770079999987502,0
0,-102,0,1.3777509999999893,0
0,-103,0,1.5617339999953401,1
0,-103,0,1.7511729999969248,1
0,-103,0,1.9232479999991483,1
0,-103,0,2.115997000000789,1
0,-103,0,2.3171670000010636,1
0,-103,0,2.495352999998431,1
0,-100,0,2.718048999995517,1
0,-96,0,2.9313419999962207,1
0,-92,0,3.1140359999990324,1
0,-91,0,3.3003679999965243,0
0,-87,0,3.4982469999958994,0
0,-93,0,3.701889999996638,0
0,-94,0,3.8889209999979357,0
0,-100,0,4.093550999998115,0
0,-100,0,4.280234999998356,0
0,-102,0,4.492450999998255,0
0,-101,0,4.691510999997263,0
0,-101,0,4.894989000000351,0
0,-101,0,5.104745999997249,1
0,-101,0,5.340040999995836,1
0,-101,0,5.526381999996374,1
0,-103,0,5.750617999998212,1
0,-103,0,5.962221999994654,1
0,-97,0,6.2088369999983115,1
0,-93,0,6.405853999996907,1
0,-91,0,6.589749999999185,1
0,-88,0,6.788328999995429,0
0,-91,0,6.9737590000004275,0
0,-94,0,7.160706999995455,0
0,-95,0,7.36222799999814,0
0,-102,0,7.575921999996353,0
0,-103,0,7.779682000000321,0
0,-103,0,7.972536000001128,0
0,-103,0,8.150995999996667,1
0,-103,0,8.398976999997103,1
0,-103,0,8.583950000000186,1
0,-103,0,8.79755099999602,1
0,-104,0,8.987315999998827,1
0,-105,0,9.17405499999586,1
0,-98,0,9.387878999994427,1
0,-97,0,9.597429000001284,1
0,-93,0,9.793157000000065,1
0,-89,0,9.985929999995278,0
0,-90,0,10.231443999997282,0
0,-95,0,10.423530000000028,0
0,-97,0,10.596906999999192,0
0,-100,0,10.809415999996418,0
0,-102,0,11.022721000001184,0
0,-102,0,11.21618199999648,0
0,-103,0,11.429313000000548,1
0,-103,0,11.654153999996197,1
0,-103,0,11.856973999994807,1
0,-103,0,12.059154999995371,1
0,-103,0,12.282681999997294,1
0,-101,0,12.488283999999112,1
0,-98,0,12.679958000000624,1
0,-96,0,12.88975599999685,1
0,-94,0,13.076409999994212,1
0,-89,0,13.337231999998039,0
0,-89,0,13.562008000000787,0
0,-94,0,13.756554999999935,0
0,-96,0,13.954007000000274,0
0,-101,0,14.14188799999829,0
0,-104,0,14.332908999997017,0
0,-104,0,14.50996799999848,0
0,-103,0,14.710950000000594,1
0,-103,0,14.934394999996584,1
0,-103,0,15.150252999999793,1
0,-103,0,15.315080000000307,1
0,-103,0,15.52588399999513,1
0,-103,0,15.709124000000884,1
0,-102,0,15.940090999996755,1
0,-96,0,16.126150999996753,1
0,-96,0,16.346772999997484,1
0,-90,0,16.573790999995254,0
0,-90,0,16.782524999995076,0
0,-93,0,16.990310000001045,0
0,-97,0,17.18269199999486,0
0,-100,0,17.385710999995354,0
0,-100,0,17.57829800000036,0
0,-102,0,17.78143799999816,0
0,-104,0,17.983564999994996,1
0,-104,0,18.16628199999832,1
0,-104,0,18.361033000001044,1
0,-104,0,18.575474999997823,1
0,-103,0,18.758493999994243,1
0,-102,0,18.941211999997904,1
0,-101,0,19.125686999999743,1
0,-99,0,19.321460999999545,1
0,-96,0,19.501551999994263,1
0,-95,0,19.704234999997425,1
0,-90,0,19.888296999997692,0
0,-88,0,20.08131699999649,0
0,-91,0,20.28529200000048,0
