dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-04-26 14:14:55.378984, 
 ,1, ,2023-04-26 14:14:56.744168
2, ,2023-04-26 14:14:58.454032, 
 ,2, ,2023-04-26 14:15:00.047186
3, ,2023-04-26 14:15:01.839132, 
 ,3, ,2023-04-26 14:15:03.331325
4, ,2023-04-26 14:15:05.132969, 
 ,4, ,2023-04-26 14:15:06.643014
5, ,2023-04-26 14:15:08.346159, 
 ,5, ,2023-04-26 14:15:09.952814
6, ,2023-04-26 14:15:11.835345, 
 ,6, ,2023-04-26 14:15:13.382666
7, ,2023-04-26 14:15:15.016074, 
 ,7, ,2023-04-26 14:15:16.624837
8, ,2023-04-26 14:15:18.214498, 
 ,8, ,2023-04-26 14:15:19.829391
9, ,2023-04-26 14:15:21.822081, 
 ,9, ,2023-04-26 14:15:23.212259
10, ,2023-04-26 14:15:25.012647, 
 ,10, ,2023-04-26 14:15:26.438724
11, ,2023-04-26 14:15:28.332604, 
 ,11, ,2023-04-26 14:15:29.735750
12, ,2023-04-26 14:15:31.394543, 
 ,12, ,2023-04-26 14:15:33.084290
13, ,2023-04-26 14:15:35.041504, 
 ,13, ,2023-04-26 14:15:36.420966
14, ,2023-04-26 14:15:38.366080, 
 ,14, ,2023-04-26 14:15:39.748302
15, ,2023-04-26 14:15:41.433647, 
 ,15, ,2023-04-26 14:15:43.017689
16, ,2023-04-26 14:15:44.893800, 
 ,16, ,2023-04-26 14:15:46.530209
17, ,2023-04-26 14:15:48.166189, 
 ,17, ,2023-04-26 14:15:49.870689
18, ,2023-04-26 14:15:51.490757, 
 ,18, ,2023-04-26 14:15:53.051552
19, ,2023-04-26 14:15:54.483671, 
 ,19, ,2023-04-26 14:15:56.440727
20, ,2023-04-26 14:15:58.123417, 
 ,20, ,2023-04-26 14:15:59.825525
21, ,2023-04-26 14:16:01.424815, 
 ,21, ,2023-04-26 14:16:03.040724
22, ,2023-04-26 14:16:04.925423, 
 ,22, ,2023-04-26 14:16:06.568806
23, ,2023-04-26 14:16:08.163677, 
 ,23, ,2023-04-26 14:16:09.686937
24, ,2023-04-26 14:16:11.150785, 
 ,24, ,2023-04-26 14:16:13.108493
25, ,2023-04-26 14:16:14.485472, 
 ,25, ,2023-04-26 14:16:16.383489
26, ,2023-04-26 14:16:17.871983, 
 ,26, ,2023-04-26 14:16:19.648138
27, ,2023-04-26 14:16:21.159461, 
 ,27, ,2023-04-26 14:16:23.083488
28, ,2023-04-26 14:16:24.776383, 
 ,28, ,2023-04-26 14:16:26.241664
29, ,2023-04-26 14:16:27.746547, 
 ,29, ,2023-04-26 14:16:29.444233
30, ,2023-04-26 14:16:30.972903, 
 ,30, ,2023-04-26 14:16:32.672570
31, ,2023-04-26 14:16:34.659322, 
 ,31, ,2023-04-26 14:16:36.076984
32, ,2023-04-26 14:16:37.932803, 
 ,32, ,2023-04-26 14:16:39.347607
33, ,2023-04-26 14:16:41.008894, 
 ,33, ,2023-04-26 14:16:42.630833
34, ,2023-04-26 14:16:44.378380, 
 ,34, ,2023-04-26 14:16:45.967120
35, ,2023-04-26 14:16:47.648689, 
 ,35, ,2023-04-26 14:16:49.313951
36, ,2023-04-26 14:16:50.994521, 
 ,36, ,2023-04-26 14:16:52.770461
37, ,2023-04-26 14:16:54.385990, 
 ,37, ,2023-04-26 14:16:56.192442
38, ,2023-04-26 14:16:57.405471, 
 ,38, ,2023-04-26 14:16:59.368910
39, ,2023-04-26 14:17:00.918781, 
 ,39, ,2023-04-26 14:17:02.817578
40, ,2023-04-26 14:17:04.102010, 
 ,40, ,2023-04-26 14:17:06.050926
41, ,2023-04-26 14:17:07.439393, 
 ,41, ,2023-04-26 14:17:09.377630
42, ,2023-04-26 14:17:10.856653, 
 ,42, ,2023-04-26 14:17:12.825285
43, ,2023-04-26 14:17:14.013969, 
 ,43, ,2023-04-26 14:17:16.149670
44, ,2023-04-26 14:17:17.316697, 
 ,44, ,2023-04-26 14:17:19.319300
45, ,2023-04-26 14:17:20.777854, 
 ,45, ,2023-04-26 14:17:22.678889
46, ,2023-04-26 14:17:24.099221, 
 ,46, ,2023-04-26 14:17:26.070378
47, ,2023-04-26 14:17:27.414467, 
 ,47, ,2023-04-26 14:17:29.321082
48, ,2023-04-26 14:17:30.694721, 
 ,48, ,2023-04-26 14:17:32.590064
49, ,2023-04-26 14:17:33.936556, 
 ,49, ,2023-04-26 14:17:35.789407
50, ,2023-04-26 14:17:37.148109, 
 ,50, ,2023-04-26 14:17:39.117270
51, ,2023-04-26 14:17:40.618284, 
 ,51, ,2023-04-26 14:17:42.492542
52, ,2023-04-26 14:17:43.882319, 
 ,52, ,2023-04-26 14:17:45.445492
53, ,2023-04-26 14:17:47.093126, 
 ,53, ,2023-04-26 14:17:48.936527
54, ,2023-04-26 14:17:50.424373, 
 ,54, ,2023-04-26 14:17:52.031571
