latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
476,-86,1182,-107374182,28,2023-04-13 11:41:41.262358
472,-90,1052,-107374182,30,2023-04-13 11:41:41.546161
475,-92,994,-107374182,32,2023-04-13 11:41:41.789819
474,-93,938,-107374182,32,2023-04-13 11:41:42.033807
472,-95,885,-107374182,34,2023-04-13 11:41:42.283561
473,-97,836,-107374182,36,2023-04-13 11:41:42.531654
468,-97,789,-107374182,38,2023-04-13 11:41:42.793151
460,-98,746,-107374182,38,2023-04-13 11:41:43.042331
438,-100,709,-107374182,40,2023-04-13 11:41:43.287972
459,-99,678,-107374182,42,2023-04-13 11:41:43.533033
388,-102,654,-107374182,42,2023-04-13 11:41:43.796023
380,-102,729,-107374182,44,2023-04-13 11:41:44.065373
380,-102,1412,-107374182,46,2023-04-13 11:41:44.309898
380,-102,2598,-107374182,48,2023-04-13 11:41:44.547207
380,-103,2909,-107374182,48,2023-04-13 11:41:44.776375
380,-103,2756,-107374182,50,2023-04-13 11:41:45.019610
380,-103,2594,-107374182,52,2023-04-13 11:41:45.263857
380,-103,2441,-107374182,52,2023-04-13 11:41:45.505131
380,-103,2298,-107374182,54,2023-04-13 11:41:45.753259
380,-103,2163,-107374182,56,2023-04-13 11:41:45.997495
380,-103,2035,-107374182,56,2023-04-13 11:41:46.250063
380,-103,1916,-107374182,56,2023-04-13 11:41:46.514211
380,-103,1767,-107374182,54,2023-04-13 11:41:46.792714
380,-103,1663,-107374182,52,2023-04-13 11:41:47.045726
380,-103,1534,-107374182,52,2023-04-13 11:41:47.311350
380,-103,1444,-107374182,50,2023-04-13 11:41:47.609437
380,-103,1332,-107374182,48,2023-04-13 11:41:47.881661
380,-104,1253,-107374182,46,2023-04-13 11:41:48.163082
380,-103,1156,-107374182,44,2023-04-13 11:41:48.444362
380,-102,1066,-107374182,42,2023-04-13 11:41:48.724543
160,-100,1327,-107374182,42,2023-04-13 11:41:49.013233
248,-100,1765,-107374182,40,2023-04-13 11:41:49.289554
391,-97,2284,-107374182,38,2023-04-13 11:41:49.562635
392,-97,2868,-107374182,36,2023-04-13 11:41:49.815039
391,-98,2767,-107374182,36,2023-04-13 11:41:50.097266
388,-98,2610,-107374182,34,2023-04-13 11:41:50.379610
391,-96,2416,-107374182,32,2023-04-13 11:41:50.673525
390,-93,2234,-107374182,30,2023-04-13 11:41:50.945846
390,-90,2105,-107374182,28,2023-04-13 11:41:51.218401
390,-89,1945,-107374182,28,2023-04-13 11:41:51.511866
390,-87,1797,-107374182,26,2023-04-13 11:41:51.813163
390,-86,1661,-107374182,24,2023-04-13 11:41:52.099069
389,-85,1566,-107374182,22,2023-04-13 11:41:52.393774
385,-84,1448,-107374182,20,2023-04-13 11:41:52.666059
388,-83,1339,-107374182,20,2023-04-13 11:41:52.961963
388,-82,1263,-107374182,20,2023-04-13 11:41:53.236593
385,-84,1168,-107374182,22,2023-04-13 11:41:53.519304
388,-84,1102,-107374182,24,2023-04-13 11:41:53.793702
381,-87,1020,-107374182,26,2023-04-13 11:41:54.060230
386,-89,962,-107374182,28,2023-04-13 11:41:54.330671
387,-89,891,-107374182,28,2023-04-13 11:41:54.626849
385,-91,841,-107374182,30,2023-04-13 11:41:54.898007
382,-93,780,-107374182,32,2023-04-13 11:41:55.180950
377,-94,723,-107374182,34,2023-04-13 11:41:55.461220
384,-94,685,-107374182,36,2023-04-13 11:41:55.743805
383,-96,638,-107374182,36,2023-04-13 11:41:56.016043
374,-98,604,-107374182,38,2023-04-13 11:41:56.296772
370,-99,562,-107374182,40,2023-04-13 11:41:56.583053
375,-102,534,-107374182,42,2023-04-13 11:41:56.857002
242,-102,643,-107374182,44,2023-04-13 11:41:57.136143
193,-103,1157,-107374182,44,2023-04-13 11:41:57.413948
1,-103,2100,-107374182,46,2023-04-13 11:41:57.697568
1,-104,2222,-107374182,48,2023-04-13 11:41:57.999687
1,-105,2091,-107374182,50,2023-04-13 11:41:58.270717
1,-105,1929,-107374182,52,2023-04-13 11:41:58.535304
1,-105,1816,-107374182,52,2023-04-13 11:41:58.796073
1,-105,1709,-107374182,54,2023-04-13 11:41:59.058087
1,-105,1576,-107374182,56,2023-04-13 11:41:59.333176
1,-105,1483,-107374182,56,2023-04-13 11:41:59.587767
1,-105,1396,-107374182,56,2023-04-13 11:41:59.860530
1,-105,1288,-107374182,54,2023-04-13 11:42:00.112168
1,-105,1212,-107374182,52,2023-04-13 11:42:00.395093
1,-105,1118,-107374182,50,2023-04-13 11:42:00.661255
1,-105,1052,-107374182,50,2023-04-13 11:42:00.917657
1,-103,990,-107374182,48,2023-04-13 11:42:01.181951
1,-103,913,-107374182,46,2023-04-13 11:42:01.477880
1,-103,842,-107374182,44,2023-04-13 11:42:01.762456
220,-102,881,-107374182,44,2023-04-13 11:42:02.020253
