dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-15 13:49:45.013570, 
 ,1, ,2023-05-15 13:49:45.240561
2, ,2023-05-15 13:49:46.526273, 
 ,2, ,2023-05-15 13:49:46.835145
3, ,2023-05-15 13:49:47.709212, 
 ,3, ,2023-05-15 13:49:47.922396
4, ,2023-05-15 13:49:48.104023, 
 ,4, ,2023-05-15 13:49:48.531574
5, ,2023-05-15 13:49:49.895138, 
 ,5, ,2023-05-15 13:49:50.156755
6, ,2023-05-15 13:49:51.260644, 
 ,6, ,2023-05-15 13:49:51.632683
7, ,2023-05-15 13:49:52.471938, 
 ,7, ,2023-05-15 13:49:52.674018
8, ,2023-05-15 13:49:53.311040, 
 ,8, ,2023-05-15 13:49:53.492662
9, ,2023-05-15 13:49:54.767420, 
 ,9, ,2023-05-15 13:49:55.120016
10, ,2023-05-15 13:49:56.506449, 
 ,10, ,2023-05-15 13:49:56.840568
11, ,2023-05-15 13:49:58.073299, 
 ,11, ,2023-05-15 13:49:58.487588
12, ,2023-05-15 13:49:59.478380, 
 ,12, ,2023-05-15 13:49:59.652744
13, ,2023-05-15 13:49:59.852616, 
 ,13, ,2023-05-15 13:50:00.236581
14, ,2023-05-15 13:50:01.647264, 
 ,14, ,2023-05-15 13:50:01.902062
15, ,2023-05-15 13:50:02.843334, 
 ,15, ,2023-05-15 13:50:03.106419
16, ,2023-05-15 13:50:03.430082, 
 ,16, ,2023-05-15 13:50:03.672809
17, ,2023-05-15 13:50:04.662348, 
 ,17, ,2023-05-15 13:50:05.146092
18, ,2023-05-15 13:50:05.652945, 
 ,18, ,2023-05-15 13:50:06.087758
19, ,2023-05-15 13:50:07.241197, 
 ,19, ,2023-05-15 13:50:07.747255
20, ,2023-05-15 13:50:09.307947, 
 ,20, ,2023-05-15 13:50:09.555496
21, ,2023-05-15 13:50:11.210271, 
 ,21, ,2023-05-15 13:50:11.382932
22, ,2023-05-15 13:50:11.534480, 
 ,22, ,2023-05-15 13:50:12.085972
23, ,2023-05-15 13:50:13.293393, 
 ,23, ,2023-05-15 13:50:13.708510
24, ,2023-05-15 13:50:14.718679, 
 ,24, ,2023-05-15 13:50:15.251207
25, ,2023-05-15 13:50:15.472241, 
 ,25, ,2023-05-15 13:50:15.935876
26, ,2023-05-15 13:50:17.232669, 
 ,26, ,2023-05-15 13:50:17.616240
27, ,2023-05-15 13:50:18.707016, 
 ,27, ,2023-05-15 13:50:19.189372
28, ,2023-05-15 13:50:20.280526, 
 ,28, ,2023-05-15 13:50:20.926087
29, ,2023-05-15 13:50:21.896754, 
 ,29, ,2023-05-15 13:50:22.573096
30, ,2023-05-15 13:50:23.877023, 
 ,30, ,2023-05-15 13:50:24.300812
31, ,2023-05-15 13:50:25.465171, 
 ,31, ,2023-05-15 13:50:25.921837
32, ,2023-05-15 13:50:26.090304, 
 ,32, ,2023-05-15 13:50:26.585807
33, ,2023-05-15 13:50:27.577619, 
 ,33, ,2023-05-15 13:50:28.323330
34, ,2023-05-15 13:50:28.677567, 
 ,34, ,2023-05-15 13:50:29.141791
35, ,2023-05-15 13:50:29.948750, 
 ,35, ,2023-05-15 13:50:30.231049
36, ,2023-05-15 13:50:31.536817, 
 ,36, ,2023-05-15 13:50:32.567674
37, ,2023-05-15 13:50:34.101942, 
 ,37, ,2023-05-15 13:50:34.405691
38, ,2023-05-15 13:50:35.809265, 
 ,38, ,2023-05-15 13:50:36.134088
39, ,2023-05-15 13:50:37.460646, 
 ,39, ,2023-05-15 13:50:37.798739
40, ,2023-05-15 13:50:39.132837, 
 ,40, ,2023-05-15 13:50:39.497571
41, ,2023-05-15 13:50:39.890467, 
 ,41, ,2023-05-15 13:50:41.195729
42, ,2023-05-15 13:50:42.228086, 
 ,42, ,2023-05-15 13:50:42.778589
43, ,2023-05-15 13:50:43.856776, 
 ,43, ,2023-05-15 13:50:44.301584
44, ,2023-05-15 13:50:45.161173, 
 ,44, ,2023-05-15 13:50:45.657639
45, ,2023-05-15 13:50:46.551445, 
 ,45, ,2023-05-15 13:50:47.684443
46, ,2023-05-15 13:50:48.516029, 
 ,46, ,2023-05-15 13:50:49.469615
47, ,2023-05-15 13:50:50.693331, 
 ,47, ,2023-05-15 13:50:51.134131
