dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 15:49:32.221362, 
 ,1, ,2023-05-17 15:49:32.505015
2, ,2023-05-17 15:49:34.266981, 
 ,2, ,2023-05-17 15:49:34.530584
3, ,2023-05-17 15:49:35.612272, 
 ,3, ,2023-05-17 15:49:35.835935
4, ,2023-05-17 15:49:37.192303, 
 ,4, ,2023-05-17 15:49:37.455114
5, ,2023-05-17 15:49:39.035138, 
 ,5, ,2023-05-17 15:49:39.338628
6, ,2023-05-17 15:49:40.087782, 
 ,6, ,2023-05-17 15:49:40.351599
7, ,2023-05-17 15:49:41.487757, 
 ,7, ,2023-05-17 15:49:41.710198
8, ,2023-05-17 15:49:42.763438, 
 ,8, ,2023-05-17 15:49:43.025064
9, ,2023-05-17 15:49:45.211707, 
 ,9, ,2023-05-17 15:49:45.454077
10, ,2023-05-17 15:49:46.163953, 
 ,10, ,2023-05-17 15:49:46.386930
11, ,2023-05-17 15:49:48.369256, 
 ,11, ,2023-05-17 15:49:48.632383
12, ,2023-05-17 15:49:50.331856, 
 ,12, ,2023-05-17 15:49:50.765212
13, ,2023-05-17 15:49:53.759641, 
 ,13, ,2023-05-17 15:49:54.001897
14, ,2023-05-17 15:49:56.048127, 
 ,14, ,2023-05-17 15:49:56.312194
15, ,2023-05-17 15:49:57.000972, 
 ,15, ,2023-05-17 15:49:57.265952
16, ,2023-05-17 15:49:59.126447, 
 ,16, ,2023-05-17 15:49:59.410009
17, ,2023-05-17 15:50:00.800741, 
 ,17, ,2023-05-17 15:50:01.185456
18, ,2023-05-17 15:50:02.177196, 
 ,18, ,2023-05-17 15:50:02.460823
19, ,2023-05-17 15:50:07.075529, 
 ,19, ,2023-05-17 15:50:07.338739
20, ,2023-05-17 15:50:10.182649, 
 ,20, ,2023-05-17 15:50:10.334378
21, ,2023-05-17 15:50:13.218073, 
 ,21, ,2023-05-17 15:50:13.502533
22, ,2023-05-17 15:50:18.638187, 
 ,22, ,2023-05-17 15:50:18.952209
23, ,2023-05-17 15:50:24.762687, 
 ,23, ,2023-05-17 15:50:25.039940
