latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
407,-86,1728,-107374182,24,2023-04-13 14:57:30.816482
390,-84,1541,-107374182,24,2023-04-13 14:57:31.094138
417,-84,1455,-107374182,22,2023-04-13 14:57:31.348430
408,-83,1353,-107374182,22,2023-04-13 14:57:31.611230
418,-79,1286,-107374182,20,2023-04-13 14:57:31.877394
421,-79,1221,-107374182,20,2023-04-13 14:57:32.139772
414,-79,1141,-107374182,20,2023-04-13 14:57:32.399476
419,-79,1083,-107374182,22,2023-04-13 14:57:32.643088
419,-81,1023,-107374182,22,2023-04-13 14:57:32.911279
413,-81,965,-107374182,24,2023-04-13 14:57:33.164349
416,-82,911,-107374182,24,2023-04-13 14:57:33.452048
416,-83,844,-107374182,26,2023-04-13 14:57:33.712547
416,-84,797,-107374182,26,2023-04-13 14:57:33.949811
415,-85,752,-107374182,28,2023-04-13 14:57:34.194119
415,-86,711,-107374182,28,2023-04-13 14:57:34.447281
415,-87,672,-107374182,30,2023-04-13 14:57:34.675909
410,-88,635,-107374182,30,2023-04-13 14:57:34.916700
413,-89,600,-107374182,32,2023-04-13 14:57:35.188904
412,-91,556,-107374182,32,2023-04-13 14:57:35.470649
410,-92,517,-107374182,34,2023-04-13 14:57:35.763341
410,-92,480,-107374182,34,2023-04-13 14:57:36.068412
409,-94,447,-107374182,36,2023-04-13 14:57:36.375604
406,-93,416,-107374182,38,2023-04-13 14:57:36.658546
400,-98,395,-107374182,38,2023-04-13 14:57:36.940113
398,-103,384,-107374182,40,2023-04-13 14:57:37.219115
211,-103,523,-107374182,40,2023-04-13 14:57:37.500204
83,-103,1233,-107374182,42,2023-04-13 14:57:37.761221
83,-103,2057,-107374182,42,2023-04-13 14:57:38.024890
83,-103,2167,-107374182,44,2023-04-13 14:57:38.271541
83,-103,2040,-107374182,44,2023-04-13 14:57:38.528531
83,-104,1920,-107374182,46,2023-04-13 14:57:38.766488
83,-104,1807,-107374182,46,2023-04-13 14:57:39.019520
83,-104,1667,-107374182,48,2023-04-13 14:57:39.309954
83,-104,1569,-107374182,48,2023-04-13 14:57:39.568017
83,-104,1447,-107374182,50,2023-04-13 14:57:39.854332
83,-104,1334,-107374182,52,2023-04-13 14:57:40.133156
83,-104,1256,-107374182,52,2023-04-13 14:57:40.402585
83,-104,1182,-107374182,54,2023-04-13 14:57:40.652004
83,-104,1090,-107374182,54,2023-04-13 14:57:40.899283
83,-104,1026,-107374182,54,2023-04-13 14:57:41.149445
83,-104,947,-107374182,54,2023-04-13 14:57:41.436730
83,-104,891,-107374182,52,2023-04-13 14:57:41.683331
83,-104,838,-107374182,52,2023-04-13 14:57:41.949594
83,-104,789,-107374182,50,2023-04-13 14:57:42.202908
83,-104,743,-107374182,50,2023-04-13 14:57:42.451279
83,-104,699,-107374182,48,2023-04-13 14:57:42.704076
83,-104,658,-107374182,48,2023-04-13 14:57:42.934459
83,-104,619,-107374182,46,2023-04-13 14:57:43.183253
83,-106,583,-107374182,46,2023-04-13 14:57:43.434493
83,-106,548,-107374182,44,2023-04-13 14:57:43.717848
83,-106,506,-107374182,44,2023-04-13 14:57:43.968329
83,-106,476,-107374182,42,2023-04-13 14:57:44.233349
83,-106,448,-107374182,42,2023-04-13 14:57:44.466261
83,-106,422,-107374182,40,2023-04-13 14:57:44.717919
83,-106,389,-107374182,40,2023-04-13 14:57:44.999309
83,-106,366,-107374182,38,2023-04-13 14:57:45.252517
83,-106,345,-107374182,38,2023-04-13 14:57:45.500983
83,-106,318,-107374182,36,2023-04-13 14:57:45.765157
83,-106,299,-107374182,36,2023-04-13 14:57:46.043052
83,-106,276,-107374182,34,2023-04-13 14:57:46.306414
83,-106,260,-107374182,34,2023-04-13 14:57:46.571366
83,-106,239,-107374182,32,2023-04-13 14:57:46.867614
83,-106,225,-107374182,32,2023-04-13 14:57:47.115976
83,-106,212,-107374182,30,2023-04-13 14:57:47.387913
83,-106,196,-107374182,28,2023-04-13 14:57:47.652410
83,-106,184,-107374182,28,2023-04-13 14:57:47.906839
83,-106,170,-107374182,26,2023-04-13 14:57:48.171092
83,-106,160,-107374182,26,2023-04-13 14:57:48.450825
