latency,RSSI,filtered latency,TIMESTAMP,Drop?
321,-95,374,0.0,0
313,-97,336,0.2599030000055791,0
321,-97,319,0.4794499999989057,0
317,-98,303,0.7110030000039842,0
314,-99,298,0.9743340000059106,0
309,-102,298,1.2099400000006426,0
269,-103,299,1.4453710000016144,0
264,-100,320,1.6777130000045872,0
196,-103,580,1.905797999999777,0
196,-104,1155,2.15533900000446,1
196,-103,1402,2.390735000000859,1
196,-103,1329,2.6261589999994612,1
196,-103,1251,2.8429099999993923,1
196,-106,1177,3.0703150000044843,1
196,-104,1108,3.30894100000296,1
196,-104,1043,3.5717050000021118,1
196,-104,962,3.8122690000018338,1
196,-104,905,4.038704999999027,1
196,-104,852,4.294474000002083,1
196,-104,802,4.52945400000317,1
196,-104,755,4.779733000003034,1
196,-103,696,5.062743000002229,1
196,-103,655,5.3391499999997905,1
196,-103,604,5.596366000005219,1
196,-104,569,5.8697769999998854,1
196,-102,525,6.13579000000027,1
164,-101,609,6.4228560000046855,1
223,-100,898,6.69950300000346,0
298,-99,1362,6.963734000004479,0
481,-97,1893,7.234406000003219,0
223,-98,2151,7.521356000004744,0
222,-96,2253,7.830708000001323,0
210,-95,2136,8.128439000000071,0
224,-93,1975,8.401536000004853,0
217,-94,1866,8.680489999998827,0
219,-92,1733,8.963608000005479,0
223,-91,1640,9.246641000005184,0
223,-92,1521,9.532047000000603,0
224,-90,1406,9.815368000003218,0
224,-90,1300,10.094820000005711,0
222,-87,1227,10.36243100000138,0
224,-85,1137,10.64564600000449,0
224,-85,1076,10.93478600000526,0
218,-86,1001,11.181679000001168,0
225,-84,947,11.427651000005426,0
224,-83,894,11.688340000000608,0
204,-80,846,11.947375000003376,0
223,-80,802,12.203028000003542,0
225,-80,746,12.465050999999221,0
224,-87,707,12.71259000000282,0
223,-82,668,12.985705999999482,0
220,-83,632,13.212100000004284,0
223,-84,600,13.495034999999916,0
219,-85,562,13.763340000004973,0
222,-86,530,14.079912000001059,0
214,-89,507,14.316295000004175,0
214,-88,483,14.596767000002728,0
210,-90,466,14.895307999999204,0
223,-90,445,15.196451000003435,0
223,-92,423,15.478809000000183,0
224,-94,395,15.746469000005163,0
220,-95,376,16.001452000004065,0
223,-96,358,16.27991800000018,0
219,-95,335,16.55535300000338,0
223,-98,319,16.828721000005316,0
222,-101,298,17.096373000000312,0
197,-99,293,17.365092000000004,0
101,-102,342,17.616165999999794,0
101,-102,654,17.886930000000575,0
101,-104,811,18.161944999999832,1
101,-103,777,18.44836600000417,1
101,-103,731,18.67961600000126,1
101,-103,674,18.95025600000372,1
101,-103,635,19.203440000004775,1
101,-103,597,19.46289400000387,1
101,-103,551,19.729707999998936,1
101,-103,519,19.99613700000191,1
101,-103,488,20.24979400000302,1
101,-103,459,20.516458000005514,1
101,-103,424,20.796025000003283,1
101,-103,399,21.06278100000054,1
101,-105,368,21.336739000005764,1
101,-104,346,21.582202000005054,1
101,-105,326,21.829392999999982,1
101,-104,307,22.08703300000343,1
194,-100,360,22.36571100000583,1
220,-101,738,22.61962200000562,1
182,-99,1005,22.87630600000557,1
321,-100,1304,23.12220900000102,1
410,-98,2168,23.420302999998967,0
405,-98,2456,23.694726000001538,0
409,-97,2333,23.977436000001035,0
409,-95,2199,24.229188000004797,0
411,-94,2031,24.479986000005738,0
396,-94,1914,24.72726600000169,0
409,-93,1804,24.9958620000034,0
409,-92,1701,25.243775000002643,0
408,-92,1603,25.51268500000151,0
409,-92,1485,25.777516000001924,0
410,-89,1402,26.046430000002147,0
409,-87,1299,26.330752000001667,0
409,-88,1225,26.60394400000223,0
406,-87,1134,26.866485000005923,0
406,-85,1069,27.127571000004536,0
406,-82,1009,27.401847000001,0
406,-82,934,27.648560000001453,0
406,-81,882,27.945333000003302,0
405,-80,817,28.197243000002345,0
405,-81,771,28.460828000002948,0
404,-82,715,28.743537000002107,0
401,-82,675,29.012125000001106,0
402,-84,626,29.31371900000522,0
402,-85,592,29.58299700000498,0
389,-87,551,29.86924700000236,0
400,-87,515,30.129122000005736,0
399,-88,490,30.382641000003787,0
399,-88,456,30.681560000004538,0
399,-90,432,30.947195000000647,0
398,-91,409,31.196151000003738,0
398,-91,387,31.466505000003963,0
396,-94,361,31.7522700000045,0
397,-94,336,32.030703000003996,0
394,-97,321,32.317266000005475,0
395,-98,307,32.581074000001536,0
391,-100,310,32.8422470000005,0
322,-100,326,33.12982600000396,0
263,-102,423,33.39601799999946,0
220,-99,665,33.66410200000246,0
198,-103,1002,33.93066199999885,0
139,-102,1324,34.236565999999584,1
139,-103,1598,34.49989500000083,1
139,-102,1737,34.76704500000051,1
139,-103,1713,35.01448800000071,1
139,-105,1613,35.295217999999295,1
139,-104,1487,35.56713000000309,1
139,-106,1400,35.834569999999076,1
139,-106,1291,36.11010000000533,1
139,-106,1191,36.396285000002536,1
139,-106,1121,36.67574700000114,1
139,-106,1034,36.962403000005,1
139,-106,973,37.21065900000394,1
139,-103,898,37.47835300000588,1
139,-103,845,37.79497800000536,1
139,-102,779,38.045625999999174,1
139,-101,813,38.32623700000113,1
20,-101,1136,38.63124600000447,1
192,-99,1423,38.8851380000051,1
292,-100,1681,39.128255000003264,0
442,-97,2204,39.393392000005406,0
441,-98,2779,39.6694290000014,0
445,-98,2768,39.932337000005646,0
444,-100,2557,40.21195300000545,0
438,-97,2409,40.47868000000017,0
445,-95,2271,40.7262899999987,0
444,-94,2140,40.97540700000536,0
443,-91,2017,41.24504800000432,0
440,-91,1864,41.53207100000145,0
443,-90,1756,41.81033100000059,0
443,-91,1623,42.0763700000025,0
444,-88,1531,42.330673000004026,0
441,-86,1444,42.61109299999953,0
432,-84,1337,42.88421799999924,0
441,-85,1265,43.1514210000023,0
441,-82,1174,43.42793900000106,0
441,-82,1111,43.713534000002255,0
441,-80,1028,43.97852200000489,0
440,-80,970,44.248921999998856,0
439,-80,898,44.52786200000264,0
436,-82,848,44.78116000000591,0
437,-82,786,45.05849400000443,0
435,-83,743,45.31976399999985,0
428,-84,697,45.60129099999904,0
429,-85,668,45.89381900000444,0
425,-86,633,46.183404000003065,0
423,-88,597,46.45998600000166,0
424,-88,577,46.71642000000429,0
420,-90,549,47.002595000005385,0
431,-91,526,47.26103800000419,0
430,-93,501,47.543352000000596,0
427,-96,466,47.81896200000483,0
424,-96,441,48.085611000002245,0
427,-96,411,48.3515830000033,0
425,-97,389,48.628811000002315,0
421,-99,365,48.89631699999882,0
423,-97,351,49.20128300000215,0
417,-99,339,49.450965000003634,0
423,-100,327,49.73732700000255,0
320,-100,503,50.02072600000247,0
161,-102,1891,50.330190000000584,0
161,-103,2851,50.60132500000327,1
161,-104,2708,50.87740200000553,1
161,-104,2548,51.151426000003994,1
161,-104,2351,51.430356000004394,1
161,-103,2212,51.67923400000291,1
161,-103,2082,51.95269399999961,1
161,-103,1921,52.242989000005764,1
161,-103,1808,52.49534300000232,1
161,-103,1667,52.76284200000373,1
161,-103,1569,53.045351000000664,1
161,-103,1447,53.34894400000485,1
161,-103,1335,53.60869900000398,1
161,-102,1256,53.864932000004046,1
161,-106,1183,54.14918700000271,1
161,-102,1091,54.41625300000305,1
161,-102,1006,54.6798340000023,1
224,-101,1177,54.96058400000038,1
224,-102,1551,55.21271700000216,1
141,-101,1943,55.46630000000005,0
218,-99,2286,55.74456400000054,0
291,-98,2711,56.031926000003295,0
487,-97,3553,56.315290000005916,0
490,-93,4155,56.59214300000167,0
490,-91,4044,56.85867500000313,0
486,-91,3734,57.11315200000536,0
490,-90,3516,57.37836500000412,0
490,-89,3312,57.64394700000412,0
487,-87,3058,57.91663100000005,0
490,-87,2881,58.18186799999967,0
489,-85,2714,58.42751100000169,0
490,-86,2507,58.69164599999931,0
487,-84,2362,58.959113000004436,0
489,-85,2182,59.23424200000591,0
485,-83,2057,59.49363799999992,0
486,-83,1901,59.77749400000175,0
485,-80,1791,60.043524000000616,0
486,-83,1688,60.31014000000141,0
472,-82,1561,60.58382300000085,0
484,-85,1472,60.87907400000404,0
484,-87,1361,61.127336000005016,0
483,-87,1284,61.381647000001976,0
482,-85,1211,61.62939300000289,0
482,-87,1120,61.91007600000012,0
480,-88,1057,62.14356200000475,0
479,-91,997,62.4080529999992,0
474,-91,941,62.659944999999425,0
479,-92,871,62.9506160000019,0
478,-94,823,63.21704700000555,0
473,-94,762,63.50990000000456,0
476,-95,720,63.77900000000227,0
474,-96,667,64.07907200000045,0
474,-95,630,64.345957000005,0
473,-97,589,64.62400000000343,0
468,-102,568,64.86459399999876,0
447,-98,574,65.11289599999873,0
420,-101,593,65.35987300000124,0
222,-100,1136,65.66254900000058,0
181,-101,1757,65.90993700000399,0
181,-101,2274,66.19518800000515,1
181,-104,2310,66.48386400000163,1
181,-105,2174,66.77812999999878,1
181,-105,2005,67.02447300000495,1
181,-104,1887,67.2737230000057,1
181,-104,1741,67.55764900000213,1
181,-104,1638,67.79341299999942,1
181,-104,1542,68.04737400000158,1
181,-104,1451,68.31141800000478,1
181,-104,1339,68.5599560000046,1
181,-105,1260,68.83390100000543,1
181,-108,1162,69.10018200000195,1
181,-104,1094,69.38311000000249,1
181,-105,1029,69.64143600000534,1
181,-104,949,69.9075159999993,1
181,-102,876,70.20679100000416,1
210,-101,1001,70.46126999999979,1
58,-101,1231,70.72679500000231,1
135,-100,1598,71.0017250000019,1
3,-101,1743,71.27785600000061,0
266,-101,2206,71.57597800000076,0
323,-96,2658,71.83108200000424,0
464,-98,3152,72.05934400000115,0
464,-95,3690,72.34214700000302,0
463,-97,3650,72.62919700000202,0
464,-95,3370,72.91030200000387,0
463,-94,3174,73.17604000000574,0
463,-90,2931,73.45810000000347,0
464,-88,2707,73.78464100000565,0
465,-88,2500,74.04942000000301,0
463,-85,2356,74.31600700000126,0
463,-86,2220,74.5741210000051,0
462,-84,2051,74.87048000000505,0
461,-84,1933,75.12619000000268,0
460,-83,1786,75.3925870000021,0
459,-82,1683,75.66426900000079,0
444,-81,1556,75.94161700000404,0
459,-80,1467,76.20889400000306,0
460,-80,1383,76.50124599999981,0
457,-81,1279,76.77307300000393,0
458,-82,1184,77.04306799999904,0
456,-84,1116,77.32558400000562,0
455,-84,1033,77.58058300000266,0
456,-85,975,77.82574300000124,0
455,-85,920,78.10045199999877,0
454,-90,852,78.37468200000148,0
453,-90,804,78.66760100000101,0
451,-92,745,78.94955800000025,0
450,-92,691,79.22682500000519,0
451,-95,653,79.48294900000474,0
447,-93,618,79.74070200000278,0
447,-95,573,80.01495499999874,0
447,-97,542,80.28120300000592,0
448,-98,505,80.55758900000365,0
442,-98,479,80.83356900000217,0
445,-97,451,81.09844800000428,0
419,-100,431,81.3598420000053,0
433,-101,407,81.62524600000324,0
331,-101,417,81.87297899999976,0
250,-101,712,82.13368300000002,0
110,-103,2042,82.40845999999874,0
110,-102,2669,82.6608400000041,1
110,-104,2632,82.94799500000227,1
110,-105,2477,83.21593000000576,1
110,-105,2285,83.4835430000021,1
110,-105,2150,83.746742000003,1
110,-105,1983,84.01259299999947,1
110,-105,1867,84.28059500000381,1
110,-105,1722,84.54453700000158,1
110,-105,1620,84.81852400000207,1
110,-105,1495,85.09303400000499,1
110,-105,1407,85.3766470000046,1
110,-103,1297,85.6418410000042,1
110,-103,1221,85.9066610000009,1
110,-106,1149,86.17612000000372,1
220,-102,1197,86.46376400000008,1
107,-102,1407,86.74958300000435,1
33,-100,1591,87.06767599999876,1
454,-96,1892,87.35280200000125,1
444,-98,3847,87.60857599999872,1
452,-97,4751,87.88430000000517,0
454,-99,4508,88.16063600000052,0
453,-97,4169,88.44160499999998,0
454,-95,3929,88.69394000000466,0
453,-92,3628,88.97488300000259,0
