latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
299,-100,6595,-107374182,30,2023-05-15 16:54:05.881105
173,-95,6210,-107374182,22,2023-05-15 16:54:06.348303
239,-103,5987,-107374182,32,2023-05-15 16:54:06.709603
123,-102,5902,-107374182,38,2023-05-15 16:54:07.109288
340,-95,5919,-107374182,26,2023-05-15 16:54:07.526115
339,-102,6531,-107374182,28,2023-05-15 16:54:07.922646
266,-103,6343,-107374182,36,2023-05-15 16:54:08.344940
217,-100,6091,-107374182,34,2023-05-15 16:54:08.750934
81,-95,5867,-107374182,24,2023-05-15 16:54:09.116917
146,-101,5656,-107374182,36,2023-05-15 16:54:09.503995
348,-103,5751,-107374182,38,2023-05-15 16:54:09.911054
283,-93,6018,-107374182,26,2023-05-15 16:54:10.348512
274,-99,5721,-107374182,24,2023-05-15 16:54:10.742608
187,-103,5527,-107374182,40,2023-05-15 16:54:11.091582
129,-95,5422,-107374182,30,2023-05-15 16:54:11.487695
114,-101,5291,-107374182,28,2023-05-15 16:54:11.843500
329,-105,5937,-107374182,36,2023-05-15 16:54:12.268124
255,-103,6162,-107374182,38,2023-05-15 16:54:12.769372
205,-96,5963,-107374182,26,2023-05-15 16:54:13.146078
202,-99,5716,-107374182,28,2023-05-15 16:54:13.511584
351,-104,5986,-107374182,38,2023-05-15 16:54:13.876646
264,-96,6268,-107374182,26,2023-05-15 16:54:14.262959
259,-101,6068,-107374182,28,2023-05-15 16:54:14.628905
163,-102,5890,-107374182,38,2023-05-15 16:54:14.994323
347,-96,5903,-107374182,30,2023-05-15 16:54:15.437808
216,-95,6785,-107374182,22,2023-05-15 16:54:15.886425
298,-102,6465,-107374182,32,2023-05-15 16:54:16.266374
237,-101,6179,-107374182,38,2023-05-15 16:54:16.660473
140,-93,6028,-107374182,26,2023-05-15 16:54:17.052649
116,-103,5865,-107374182,28,2023-05-15 16:54:17.408436
345,-100,6256,-107374182,38,2023-05-15 16:54:17.785126
271,-96,6902,-107374182,26,2023-05-15 16:54:18.191242
91,-97,6632,-107374182,24,2023-05-15 16:54:18.631518
212,-103,6351,-107374182,36,2023-05-15 16:54:18.984419
134,-99,6165,-107374182,34,2023-05-15 16:54:19.400572
337,-94,6157,-107374182,22,2023-05-15 16:54:19.796527
331,-103,7137,-107374182,32,2023-05-15 16:54:20.191985
254,-106,7085,-107374182,38,2023-05-15 16:54:20.580128
215,-93,6744,-107374182,26,2023-05-15 16:54:20.966214
192,-101,6407,-107374182,28,2023-05-15 16:54:21.330747
126,-104,6166,-107374182,38,2023-05-15 16:54:21.714998
343,-97,6198,-107374182,30,2023-05-15 16:54:22.139788
169,-96,6973,-107374182,24,2023-05-15 16:54:22.535694
261,-101,6718,-107374182,40,2023-05-15 16:54:22.880041
216,-98,6462,-107374182,30,2023-05-15 16:54:23.284941
110,-96,6159,-107374182,22,2023-05-15 16:54:23.691922
165,-103,5809,-107374182,32,2023-05-15 16:54:24.113086
343,-103,5980,-107374182,38,2023-05-15 16:54:24.496662
251,-95,6213,-107374182,26,2023-05-15 16:54:24.873744
249,-100,6019,-107374182,28,2023-05-15 16:54:25.279327
169,-103,5843,-107374182,40,2023-05-15 16:54:25.663926
346,-98,5844,-107374182,30,2023-05-15 16:54:26.079917
175,-94,6507,-107374182,24,2023-05-15 16:54:26.493033
294,-102,6242,-107374182,32,2023-05-15 16:54:26.881091
191,-103,6101,-107374182,38,2023-05-15 16:54:27.286647
347,-94,6200,-107374182,26,2023-05-15 16:54:27.704497
189,-97,6797,-107374182,22,2023-05-15 16:54:28.170731
269,-103,6524,-107374182,36,2023-05-15 16:54:28.554934
226,-100,6230,-107374182,34,2023-05-15 16:54:28.945962
170,-94,5930,-107374182,26,2023-05-15 16:54:29.391396
220,-100,5760,-107374182,24,2023-05-15 16:54:29.806615
347,-105,6401,-107374182,36,2023-05-15 16:54:30.196071
274,-101,6414,-107374182,34,2023-05-15 16:54:30.611187
