latency,RSSI,filtered latency,attn1,attn2,TIMESTAMP
1,-106,1,-107374182,48,2023-04-25 16:14:49.360218
1,-106,1,-107374182,51,2023-04-25 16:14:49.690577
1,-106,1,-107374182,54,2023-04-25 16:14:49.917600
1,-106,1,-107374182,54,2023-04-25 16:14:50.140440
1,-106,1,-107374182,54,2023-04-25 16:14:50.400297
1,-106,1,-107374182,51,2023-04-25 16:14:50.634795
1,-106,1,-107374182,51,2023-04-25 16:14:50.853616
1,-106,1,-107374182,48,2023-04-25 16:14:51.074174
1,-106,1,-107374182,45,2023-04-25 16:14:51.316740
1,-106,1,-107374182,45,2023-04-25 16:14:51.542279
1,-106,1,-107374182,42,2023-04-25 16:14:51.788505
1,-106,1,-107374182,39,2023-04-25 16:14:51.980870
1,-104,1,-107374182,39,2023-04-25 16:14:52.190534
1,-102,1,-107374182,36,2023-04-25 16:14:52.454909
1,-101,1,-107374182,33,2023-04-25 16:14:52.718448
1,-99,1,-107374182,30,2023-04-25 16:14:52.973786
1,-98,1,-107374182,30,2023-04-25 16:14:53.191484
1,-97,1,-107374182,27,2023-04-25 16:14:53.419110
1,-96,1,-107374182,27,2023-04-25 16:14:53.614876
1,-92,1,-107374182,24,2023-04-25 16:14:53.839342
1,-93,1,-107374182,24,2023-04-25 16:14:54.073822
1,-95,1,-107374182,24,2023-04-25 16:14:54.306946
1,-97,1,-107374182,27,2023-04-25 16:14:54.523898
1,-96,1,-107374182,30,2023-04-25 16:14:54.733595
1,-98,1,-107374182,30,2023-04-25 16:14:54.939041
1,-102,1,-107374182,33,2023-04-25 16:14:55.138832
1,-100,1,-107374182,33,2023-04-25 16:14:55.367709
1,-102,1,-107374182,36,2023-04-25 16:14:55.585440
1,-104,1,-107374182,39,2023-04-25 16:14:55.808120
1,-102,1,-107374182,39,2023-04-25 16:14:56.015346
1,-103,1,-107374182,42,2023-04-25 16:14:56.224845
1,-103,1,-107374182,42,2023-04-25 16:14:56.428715
1,-103,1,-107374182,45,2023-04-25 16:14:56.644816
1,-103,1,-107374182,48,2023-04-25 16:14:56.858998
1,-103,1,-107374182,48,2023-04-25 16:14:57.063247
1,-103,1,-107374182,51,2023-04-25 16:14:57.260113
1,-103,1,-107374182,51,2023-04-25 16:14:57.489585
1,-103,1,-107374182,54,2023-04-25 16:14:57.736771
1,-103,1,-107374182,54,2023-04-25 16:14:57.943255
1,-103,1,-107374182,54,2023-04-25 16:14:58.173852
1,-103,1,-107374182,51,2023-04-25 16:14:58.438523
1,-103,1,-107374182,48,2023-04-25 16:14:58.650488
1,-103,1,-107374182,48,2023-04-25 16:14:58.858203
1,-103,1,-107374182,45,2023-04-25 16:14:59.115068
1,-103,1,-107374182,42,2023-04-25 16:14:59.326696
1,-103,1,-107374182,42,2023-04-25 16:14:59.547190
1,-103,1,-107374182,39,2023-04-25 16:14:59.780429
1,-103,1,-107374182,36,2023-04-25 16:15:00.032726
1,-102,1,-107374182,36,2023-04-25 16:15:00.223554
1,-99,1,-107374182,33,2023-04-25 16:15:00.545961
1,-95,1,-107374182,30,2023-04-25 16:15:00.775472
1,-98,1,-107374182,30,2023-04-25 16:15:01.000385
1,-93,1,-107374182,27,2023-04-25 16:15:01.262766
1,-92,1,-107374182,24,2023-04-25 16:15:01.474310
1,-91,1,-107374182,24,2023-04-25 16:15:01.714472
1,-93,1,-107374182,24,2023-04-25 16:15:01.917821
1,-95,1,-107374182,27,2023-04-25 16:15:02.164338
1,-94,1,-107374182,30,2023-04-25 16:15:02.480220
