dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 14:56:04.649849, 
 ,1, ,2023-05-17 14:56:05.801819
2, ,2023-05-17 14:56:06.986415, 
 ,2, ,2023-05-17 14:56:07.998405
3, ,2023-05-17 14:56:08.646611, 
 ,3, ,2023-05-17 14:56:09.111024
4, ,2023-05-17 14:56:09.798524, 
 ,4, ,2023-05-17 14:56:10.152246
5, ,2023-05-17 14:56:11.089893, 
 ,5, ,2023-05-17 14:56:11.390812
6, ,2023-05-17 14:56:11.964601, 
 ,6, ,2023-05-17 14:56:12.206924
7, ,2023-05-17 14:56:13.027141, 
 ,7, ,2023-05-17 14:56:13.371092
8, ,2023-05-17 14:56:14.078616, 
 ,8, ,2023-05-17 14:56:14.281321
9, ,2023-05-17 14:56:15.273885, 
 ,9, ,2023-05-17 14:56:15.982277
10, ,2023-05-17 14:56:16.710442, 
 ,10, ,2023-05-17 14:56:16.933238
11, ,2023-05-17 14:56:17.802923, 
 ,11, ,2023-05-17 14:56:18.581553
12, ,2023-05-17 14:56:19.895142, 
 ,12, ,2023-05-17 14:56:20.927532
13, ,2023-05-17 14:56:22.182473, 
 ,13, ,2023-05-17 14:56:22.546900
14, ,2023-05-17 14:56:22.770011, 
 ,14, ,2023-05-17 14:56:23.255056
