dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-17 14:59:03.828339, 
 ,1, ,2023-05-17 14:59:04.135370
2, ,2023-05-17 14:59:05.727498, 
 ,2, ,2023-05-17 14:59:06.052876
3, ,2023-05-17 14:59:07.552927, 
 ,3, ,2023-05-17 14:59:08.104535
4, ,2023-05-17 14:59:08.614613, 
 ,4, ,2023-05-17 14:59:08.858581
5, ,2023-05-17 14:59:09.612913, 
 ,5, ,2023-05-17 14:59:09.837640
6, ,2023-05-17 14:59:10.880714, 
 ,6, ,2023-05-17 14:59:11.186999
7, ,2023-05-17 14:59:12.637642, 
 ,7, ,2023-05-17 14:59:12.964979
8, ,2023-05-17 14:59:13.352632, 
 ,8, ,2023-05-17 14:59:13.822445
9, ,2023-05-17 14:59:15.045591, 
 ,9, ,2023-05-17 14:59:15.290103
10, ,2023-05-17 14:59:15.862067, 
 ,10, ,2023-05-17 14:59:16.167681
11, ,2023-05-17 14:59:17.372469, 
 ,11, ,2023-05-17 14:59:17.699027
12, ,2023-05-17 14:59:18.566212, 
 ,12, ,2023-05-17 14:59:19.321122
13, ,2023-05-17 14:59:19.911823, 
 ,13, ,2023-05-17 14:59:20.237864
14, ,2023-05-17 14:59:21.707626, 
 ,14, ,2023-05-17 14:59:21.991972
15, ,2023-05-17 14:59:23.525791, 
 ,15, ,2023-05-17 14:59:23.872305
16, ,2023-05-17 14:59:24.586748, 
 ,16, ,2023-05-17 14:59:24.790394
17, ,2023-05-17 14:59:26.106394, 
 ,17, ,2023-05-17 14:59:26.412050
18, ,2023-05-17 14:59:27.616306, 
 ,18, ,2023-05-17 14:59:28.086301
19, ,2023-05-17 14:59:28.904619, 
 ,19, ,2023-05-17 14:59:29.108677
20, ,2023-05-17 14:59:30.418608, 
 ,20, ,2023-05-17 14:59:30.745319
21, ,2023-05-17 14:59:31.337447, 
 ,21, ,2023-05-17 14:59:31.537260
22, ,2023-05-17 14:59:32.687067, 
 ,22, ,2023-05-17 14:59:33.034253
23, ,2023-05-17 14:59:34.341909, 
 ,23, ,2023-05-17 14:59:34.688691
24, ,2023-05-17 14:59:35.648851, 
 ,24, ,2023-05-17 14:59:35.893251
25, ,2023-05-17 14:59:37.252793, 
 ,25, ,2023-05-17 14:59:37.516985
26, ,2023-05-17 14:59:39.252775, 
 ,26, ,2023-05-17 14:59:39.601432
27, ,2023-05-17 14:59:41.080884, 
 ,27, ,2023-05-17 14:59:41.406550
28, ,2023-05-17 14:59:41.959379, 
 ,28, ,2023-05-17 14:59:42.162294
29, ,2023-05-17 14:59:43.856934, 
 ,29, ,2023-05-17 14:59:44.162671
30, ,2023-05-17 14:59:45.696408, 
 ,30, ,2023-05-17 14:59:46.127294
31, ,2023-05-17 14:59:47.779009, 
 ,31, ,2023-05-17 14:59:48.003324
32, ,2023-05-17 14:59:48.798329, 
 ,32, ,2023-05-17 14:59:49.021889
33, ,2023-05-17 14:59:50.695805, 
 ,33, ,2023-05-17 14:59:50.961876
34, ,2023-05-17 14:59:52.412673, 
 ,34, ,2023-05-17 14:59:52.780049
35, ,2023-05-17 14:59:54.333249, 
 ,35, ,2023-05-17 14:59:54.844112
36, ,2023-05-17 14:59:55.538293, 
 ,36, ,2023-05-17 14:59:55.700647
37, ,2023-05-17 14:59:57.171587, 
 ,37, ,2023-05-17 14:59:57.539594
