latency,RSSI,TIMESTAMP,Drop?
264,-103,0.0,0
264,-103,0.358565999995335,0
264,-104,0.6293249999944237,0
264,-103,0.9293589999942924,0
264,-101,1.2333399999988615,0
341,-96,1.56775899999775,0
343,-93,1.9038069999951404,0
343,-88,2.219316999995499,0
344,-85,2.5510919999942416,0
344,-81,2.8521789999940665,0
344,-79,3.204733999999007,0
342,-84,3.536493999999948,0
344,-88,3.8530679999967106,0
342,-93,4.1396309999981895,0
344,-95,4.420900999997684,0
343,-99,4.7633459999997285,0
344,-102,5.078638999999384,0
344,-103,5.359311000000162,0
344,-104,5.638571999996202,0
344,-104,5.9229619999969145,0
344,-104,6.20737299999746,0
344,-104,6.480956999999762,0
344,-104,6.7490919999982,0
344,-104,7.015470999998797,0
344,-104,7.308053000000655,0
256,-100,7.676233999998658,0
311,-96,8.001190999995742,0
334,-93,8.301514999999199,0
335,-90,8.635950999996567,0
336,-84,8.973916999995708,0
335,-82,9.300316000000748,0
335,-84,9.624451999996381,0
346,-88,9.955134999996517,0
345,-90,10.255552999995416,0
346,-95,10.572377999997116,0
343,-97,10.872734999997192,0
337,-102,11.19880700000067,0
267,-103,11.492264000000432,0
267,-105,11.796382000000449,0
267,-105,12.08854699999938,0
267,-105,12.406061999994563,0
267,-105,12.713693999998213,0
267,-105,13.002710000000661,0
267,-105,13.296980999999505,0
267,-104,13.569092999998247,0
142,-100,13.928790999998455,0
218,-95,14.285977999999886,0
252,-94,14.61924299999373,0
260,-89,14.974608999997145,0
260,-85,15.313641000000644,0
240,-80,15.639923999995517,0
258,-80,15.971411999998963,0
259,-86,16.304365999996662,0
258,-91,16.641091999998025,0
249,-95,16.992661999996926,0
249,-101,17.31277399999817,0
219,-99,17.62146099999518,0
143,-105,17.90666799999599,0
143,-107,18.20746899999358,0
143,-107,18.475589999994554,0
143,-107,18.775101999999606,0
143,-107,19.059713999995438,0
143,-107,19.346890000000712,0
143,-106,19.62159999999858,0
143,-102,19.922303999999713,0
140,-100,20.275871999998344,0
208,-97,20.607866999998805,0
246,-94,20.93943799999397,0
253,-89,21.299361999997927,0
252,-88,21.636099999996077,0
231,-79,21.993581999995513,0
253,-81,22.29357699999673,0
254,-86,22.625650999994832,0
251,-90,22.958255999998073,0
253,-95,23.2867849999966,0
250,-98,23.619487999996636,0
199,-102,23.93649000000005,0
133,-103,24.219917999995232,0
133,-103,24.52063499999349,0
133,-103,24.816565999994054,0
133,-103,25.120560999996087,0
133,-103,25.417374999997264,0
133,-103,25.701800999995612,0
133,-103,26.002631999996083,0
133,-102,26.253744999994524,0
119,-99,26.57572199999413,0
173,-97,26.90764599999966,0
225,-94,27.207124000000476,0
223,-89,27.540468999999575,0
225,-84,27.877019999999902,0
224,-79,28.210204999995767,0
225,-83,28.541920999996364,0
225,-85,28.85827199999767,0
225,-89,29.170978999994986,0
225,-96,29.503227999994124,0
234,-97,29.787431999997352,0
230,-100,30.08016900000075,0
214,-102,30.37190799999371,0
117,-105,30.640808999996807,0
117,-104,30.9607279999982,0
117,-104,31.25140399999509,0
117,-104,31.53082799999538,0
117,-104,31.810615999995207,0
117,-104,32.074610999996366,0
117,-104,32.35914999999659,0
117,-102,32.62762699999439,0
303,-100,32.929001999997126,0
306,-96,33.21274299999641,0
299,-93,33.535437999998976,0
305,-90,33.830136999997194,0
304,-86,34.12171799999487,0
306,-80,34.42183400000067,0
305,-79,34.7223079999967,0
306,-83,34.99851099999796,0
306,-86,35.307333999997354,0
304,-91,35.60201799999777,0
307,-95,35.922609999994165,0
306,-98,36.25371599999926,0
297,-100,36.56947999999829,0
297,-104,36.87165499999537,0
297,-104,37.165846999996575,0
297,-104,37.44998299999861,0
297,-104,37.722163999998884,0
297,-104,38.01210699999501,0
297,-104,38.297560999999405,0
297,-104,38.59646199999406,0
297,-104,38.86832999999751,0
297,-102,39.16876099999354,0
347,-97,39.48996999999508,0
345,-93,39.79024799999752,0
347,-89,40.106049999994866,0
346,-85,40.42997099999775,0
345,-80,40.72273099999438,0
346,-78,41.00674699999945,0
345,-83,41.33828199999698,0
344,-87,41.63842499999737,0
348,-90,41.9239579999994,0
347,-94,42.22360900000058,0
346,-98,42.53971499999898,0
280,-100,42.85574799999449,0
222,-102,43.174372999994375,0
222,-102,43.47028599999612,0
222,-102,43.76375199999893,0
222,-102,44.026756999999634,0
222,-102,44.296944999994594,0
222,-102,44.5820739999981,0
222,-102,44.87422899999365,0
222,-102,45.15823999999702,0
222,-102,45.449485999997705,0
208,-95,45.81455299999652,0
253,-93,46.13853599999857,0
254,-92,46.486525000000256,0
253,-87,46.83893199999875,0
252,-82,47.186657999998715,0
253,-84,47.540603999994346,0
264,-85,47.8406959999993,0
263,-91,48.12454499999876,0
265,-96,48.44097099999635,0
265,-96,48.75744799999666,0
259,-100,49.07296700000006,0
253,-103,49.37253000000055,0
253,-106,49.642212999999174,0
253,-106,49.9261869999973,0
253,-106,50.211011999999755,0
253,-106,50.49126899999828,0
253,-106,50.790726999999606,0
253,-106,51.07523299999593,0
253,-105,51.3517439999996,0
253,-101,51.64507099999901,0
188,-97,51.99322299999767,0
288,-94,52.36223400000017,0
289,-90,52.7027209999942,0
289,-87,53.03093599999556,0
289,-81,53.38775199999509,0
300,-79,53.69554199999402,0
293,-83,54.016532999994524,0
299,-85,54.31677099999797,0
298,-90,54.61671799999749,0
298,-93,54.93221999999514,0
299,-98,55.21709700000065,0
298,-101,55.51736700000038,0
220,-103,55.80055100000027,0
220,-104,56.082721999999194,0
220,-104,56.349655999998504,0
220,-104,56.6347209999949,0
220,-104,56.91939499999717,0
220,-104,57.1982680000001,0
220,-104,57.48435999999492,0
220,-102,57.752040999999736,0
178,-101,58.052468999994744,0
208,-98,58.42078899999615,0
275,-92,58.75279799999407,0
276,-88,59.06937199999811,0
251,-84,59.421347999996215,0
253,-81,59.754422999998496,0
252,-81,60.12030899999809,0
239,-86,60.469697999993514,0
253,-91,60.7946179999999,0
253,-96,61.12725800000044,0
246,-100,61.49562099999457,0
241,-99,61.843027999995684,0
171,-106,62.11204399999406,0
171,-106,62.41302200000064,0
171,-106,62.68536699999822,0
171,-106,63.006202999997186,0
171,-106,63.33816400000069,0
171,-106,63.647908999999345,0
171,-106,63.980281999996805,0
220,-103,64.27108099999896,0
58,-100,64.61329699999624,0
163,-95,64.95834399999876,0
166,-91,65.28544200000033,0
166,-88,65.59842299999582,0
166,-83,65.95218799999566,0
166,-80,66.29732700000022,0
163,-85,66.58610799999587,0
166,-87,66.90259399999923,0
