dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-16 14:02:29.364540, 
 ,1, ,2023-05-16 14:02:29.999095
2, ,2023-05-16 14:02:31.030499, 
 ,2, ,2023-05-16 14:02:31.648357
3, ,2023-05-16 14:02:32.827233, 
 ,3, ,2023-05-16 14:02:33.334514
4, ,2023-05-16 14:02:34.333444, 
 ,4, ,2023-05-16 14:02:35.103733
5, ,2023-05-16 14:02:35.976135, 
 ,5, ,2023-05-16 14:02:36.623422
6, ,2023-05-16 14:02:37.613391, 
 ,6, ,2023-05-16 14:02:38.274459
7, ,2023-05-16 14:02:39.248317, 
 ,7, ,2023-05-16 14:02:39.995383
8, ,2023-05-16 14:02:40.928504, 
 ,8, ,2023-05-16 14:02:41.564426
9, ,2023-05-16 14:02:42.493922, 
 ,9, ,2023-05-16 14:02:43.357056
10, ,2023-05-16 14:02:44.321974, 
 ,10, ,2023-05-16 14:02:44.866990
11, ,2023-05-16 14:02:45.889318, 
 ,11, ,2023-05-16 14:02:46.677968
12, ,2023-05-16 14:02:47.427055, 
 ,12, ,2023-05-16 14:02:48.236588
13, ,2023-05-16 14:02:49.328428, 
 ,13, ,2023-05-16 14:02:49.905389
14, ,2023-05-16 14:02:50.945395, 
 ,14, ,2023-05-16 14:02:51.661934
15, ,2023-05-16 14:02:52.612154, 
 ,15, ,2023-05-16 14:02:53.194699
16, ,2023-05-16 14:02:54.280330, 
 ,16, ,2023-05-16 14:02:55.087978
17, ,2023-05-16 14:02:56.005272, 
 ,17, ,2023-05-16 14:02:56.449913
18, ,2023-05-16 14:02:57.479149, 
 ,18, ,2023-05-16 14:02:58.330209
19, ,2023-05-16 14:02:59.250717, 
 ,19, ,2023-05-16 14:02:59.654242
20, ,2023-05-16 14:03:00.887267, 
 ,20, ,2023-05-16 14:03:01.756026
21, ,2023-05-16 14:03:02.553348, 
 ,21, ,2023-05-16 14:03:03.090539
22, ,2023-05-16 14:03:04.311086, 
 ,22, ,2023-05-16 14:03:05.009396
23, ,2023-05-16 14:03:05.939241, 
 ,23, ,2023-05-16 14:03:06.424047
24, ,2023-05-16 14:03:07.495676, 
 ,24, ,2023-05-16 14:03:08.264004
25, ,2023-05-16 14:03:09.156131, 
 ,25, ,2023-05-16 14:03:09.629539
26, ,2023-05-16 14:03:10.904837, 
 ,26, ,2023-05-16 14:03:11.622416
27, ,2023-05-16 14:03:12.542983, 
 ,27, ,2023-05-16 14:03:12.957606
28, ,2023-05-16 14:03:14.232023, 
 ,28, ,2023-05-16 14:03:14.969899
29, ,2023-05-16 14:03:15.891062, 
 ,29, ,2023-05-16 14:03:16.335041
30, ,2023-05-16 14:03:17.578386, 
 ,30, ,2023-05-16 14:03:18.336428
31, ,2023-05-16 14:03:19.154056, 
 ,31, ,2023-05-16 14:03:19.618924
32, ,2023-05-16 14:03:20.902009, 
 ,32, ,2023-05-16 14:03:21.731148
33, ,2023-05-16 14:03:22.377586, 
 ,33, ,2023-05-16 14:03:23.016096
34, ,2023-05-16 14:03:24.145806, 
 ,34, ,2023-05-16 14:03:24.792093
35, ,2023-05-16 14:03:25.732414, 
 ,35, ,2023-05-16 14:03:26.449043
36, ,2023-05-16 14:03:27.319676, 
 ,36, ,2023-05-16 14:03:28.048396
37, ,2023-05-16 14:03:29.188786, 
 ,37, ,2023-05-16 14:03:29.835556
38, ,2023-05-16 14:03:30.805366, 
 ,38, ,2023-05-16 14:03:31.541958
39, ,2023-05-16 14:03:32.714104, 
 ,39, ,2023-05-16 14:03:33.120201
40, ,2023-05-16 14:03:34.143461, 
 ,40, ,2023-05-16 14:03:35.003257
41, ,2023-05-16 14:03:35.841778, 
 ,41, ,2023-05-16 14:03:36.347090
