dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-15 17:00:53.504821, 
 ,1, ,2023-05-15 17:00:54.821866
2, ,2023-05-15 17:00:55.687495, 
 ,2, ,2023-05-15 17:00:56.537383
3, ,2023-05-15 17:00:58.387278, 
 ,3, ,2023-05-15 17:00:58.769265
4, ,2023-05-15 17:01:00.193596, 
 ,4, ,2023-05-15 17:01:00.795784
5, ,2023-05-15 17:01:01.852062, 
 ,5, ,2023-05-15 17:01:02.636678
6, ,2023-05-15 17:01:04.047295, 
 ,6, ,2023-05-15 17:01:04.353232
7, ,2023-05-15 17:01:05.653451, 
 ,7, ,2023-05-15 17:01:05.970389
8, ,2023-05-15 17:01:07.419601, 
 ,8, ,2023-05-15 17:01:07.685144
9, ,2023-05-15 17:01:09.636538, 
 ,9, ,2023-05-15 17:01:09.916400
10, ,2023-05-15 17:01:11.830883, 
 ,10, ,2023-05-15 17:01:12.219164
11, ,2023-05-15 17:01:13.552029, 
 ,11, ,2023-05-15 17:01:13.880832
12, ,2023-05-15 17:01:15.769547, 
 ,12, ,2023-05-15 17:01:16.103945
13, ,2023-05-15 17:01:17.436615, 
 ,13, ,2023-05-15 17:01:18.123810
