dropout,return,DROPOUT TIMESTAMP,RETURN TIMESTAMP
1, ,2023-05-02 15:15:16.973173, 
 ,1, ,2023-05-02 15:15:17.436232
2, ,2023-05-02 15:15:19.718032, 
 ,2, ,2023-05-02 15:15:21.390448
3, ,2023-05-02 15:15:23.876581, 
 ,3, ,2023-05-02 15:15:25.713851
4, ,2023-05-02 15:15:28.070575, 
 ,4, ,2023-05-02 15:15:29.953533
5, ,2023-05-02 15:15:32.300992, 
 ,5, ,2023-05-02 15:15:33.976628
6, ,2023-05-02 15:15:36.471400, 
 ,6, ,2023-05-02 15:15:38.336588
7, ,2023-05-02 15:15:40.688381, 
 ,7, ,2023-05-02 15:15:42.520956
8, ,2023-05-02 15:15:44.455303, 
 ,8, ,2023-05-02 15:15:46.571166
9, ,2023-05-02 15:15:49.070420, 
 ,9, ,2023-05-02 15:15:51.137913
10, ,2023-05-02 15:15:53.247391, 
 ,10, ,2023-05-02 15:15:55.087479
11, ,2023-05-02 15:15:57.504205, 
 ,11, ,2023-05-02 15:15:59.237917
12, ,2023-05-02 15:16:01.731177, 
 ,12, ,2023-05-02 15:16:03.612238
13, ,2023-05-02 15:16:05.749655, 
 ,13, ,2023-05-02 15:16:07.685894
14, ,2023-05-02 15:16:10.135684, 
 ,14, ,2023-05-02 15:16:12.118649
15, ,2023-05-02 15:16:14.446250, 
 ,15, ,2023-05-02 15:16:16.317606
16, ,2023-05-02 15:16:18.669043, 
 ,16, ,2023-05-02 15:16:20.354314
17, ,2023-05-02 15:16:22.651295, 
 ,17, ,2023-05-02 15:16:24.569994
18, ,2023-05-02 15:16:26.985698, 
 ,18, ,2023-05-02 15:16:28.821294
19, ,2023-05-02 15:16:31.302825, 
 ,19, ,2023-05-02 15:16:33.202365
20, ,2023-05-02 15:16:35.602865, 
 ,20, ,2023-05-02 15:16:37.386225
21, ,2023-05-02 15:16:39.785331, 
 ,21, ,2023-05-02 15:16:41.625643
22, ,2023-05-02 15:16:43.980218, 
 ,22, ,2023-05-02 15:16:45.650858
23, ,2023-05-02 15:16:48.191731, 
 ,23, ,2023-05-02 15:16:50.000130
24, ,2023-05-02 15:16:52.467847, 
 ,24, ,2023-05-02 15:16:54.350453
25, ,2023-05-02 15:16:56.737925, 
 ,25, ,2023-05-02 15:16:58.616721
26, ,2023-05-02 15:17:00.949197, 
 ,26, ,2023-05-02 15:17:02.731742
27, ,2023-05-02 15:17:05.153876, 
 ,27, ,2023-05-02 15:17:06.976259
28, ,2023-05-02 15:17:09.348548, 
 ,28, ,2023-05-02 15:17:11.236642
29, ,2023-05-02 15:17:13.636257, 
 ,29, ,2023-05-02 15:17:15.283316
30, ,2023-05-02 15:17:17.786156, 
 ,30, ,2023-05-02 15:17:19.599945
31, ,2023-05-02 15:17:22.064951, 
 ,31, ,2023-05-02 15:17:23.854973
32, ,2023-05-02 15:17:26.015455, 
 ,32, ,2023-05-02 15:17:27.956304
33, ,2023-05-02 15:17:29.882738, 
 ,33, ,2023-05-02 15:17:32.464743
34, ,2023-05-02 15:17:34.664331, 
 ,34, ,2023-05-02 15:17:36.547295
